Name,Einheit (g / Stück),Kalorien,Fett,Kohlenhydrate,Eiweiß,Marke
Mexican Beef Burrito,1 Packung ,463.0,17.0,61.0,14.0,Chidoba Mexican Grill
Lachssalat Mexican Style,100.0,146.0,7.1,10.0,9.1,Chidoba Mexican Grill
Partybällchen Mexican-Style,100.0,290.0,21.0,12.0,13.0,Chidoba Mexican Grill
Mexican Käse Nachos,100.0,345.0,7.9,59.5,6.7,Chidoba Mexican Grill
Grill-Taler,1 Stück ,211.0,16.4,2.7,12.9,Chidoba Mexican Grill
Grill-Schmankerl,100.0,313.0,23.0,7.0,19.0,Chidoba Mexican Grill
Grill & Ofenkartoffeln ,100.0,83.0,2.0,14.0,1.6,Chidoba Mexican Grill
Grill-Bacon,100.0,316.0,28.0,0.9,15.0,Chidoba Mexican Grill
Grill-Salat,100.0,20.0,0.3,2.0,1.6,Chidoba Mexican Grill
Grill Camembert ,100.0,287.0,23.0,0.5,20.0,Chidoba Mexican Grill
Grill Käsegenuss,100.0,313.0,23.0,7.0,19.0,Chidoba Mexican Grill
Grill Ciabatta,100.0,254.0,1.2,48.0,9.7,Chidoba Mexican Grill
Grill Zwerge ,100.0,267.0,23.0,0.8,14.0,Chidoba Mexican Grill
Grill Me,100.0,254.0,15.0,27.0,1.2,Chidoba Mexican Grill
Grill-Käse,1 Portion ,229.0,17.3,3.8,14.3,Chidoba Mexican Grill
Grill-Bratwurst,100.0,268.0,24.0,1.0,12.0,Chidoba Mexican Grill
Grill-Fackeln,100.0,282.0,23.0,2.5,16.0,Chidoba Mexican Grill
Grill Lachs ,1 Portion ,561.0,42.4,5.2,36.0,Chidoba Mexican Grill
Grill-Kartoffeltaschen,100.0,176.0,8.0,22.0,2.7,Chidoba Mexican Grill
Grill Gemüse,100.0,67.0,3.9,4.7,1.4,Chidoba Mexican Grill
Grill-Bratwurst,100.0,297.0,27.0,1.0,12.5,Chidoba Mexican Grill
Grill  Zwerge,100.0,284.0,25.0,0.8,14.0,Chidoba Mexican Grill
Grill Makrele,100.0,214.0,15.5,0.9,17.8,Chidoba Mexican Grill
Grill Rosenbrötchen ,100.0,250.0,2.7,45.0,8.6,Chidoba Mexican Grill
Grill Knödel,100.0,240.0,9.9,32.0,5.8,Chidoba Mexican Grill
Grill Lachs,100.0,302.0,19.0,0.5,18.0,Chidoba Mexican Grill
Grill- & Ofenkartoffeln,100.0,95.0,2.6,15.0,2.0,Chidoba Mexican Grill
Grill Steak,100.0,113.0,4.0,6.5,11.0,Chidoba Mexican Grill
Grill-Lachsseite,100.0,267.0,20.6,1.3,19.1,Chidoba Mexican Grill
Mexican Chilli,1 Pot ,400.0,12.0,48.0,20.0,Chidoba Mexican Grill
Mexican Salsa,1 Portion,72.0,1.4,12.8,1.3,Chidoba Mexican Grill
Mexican Beef,1 Portion,606.0,24.8,66.7,25.7,Chidoba Mexican Grill
Brotaufstrich Mexican,100.0,202.0,16.0,8.1,4.7,Chidoba Mexican Grill
Mexican Eck,1 Stück ,530.0,11.0,77.0,28.0,Chidoba Mexican Grill
Mexican Chicken,100.0,92.0,1.3,13.6,5.6,Chidoba Mexican Grill
Thunfischsalat - Mexican,100.0,118.0,4.0,8.4,11.0,Chidoba Mexican Grill
Mexican Salsa,100.0,98.0,0.9,16.6,4.4,Chidoba Mexican Grill
Mexican Bowl,100.0,31.0,0.4,4.36,1.31,Chidoba Mexican Grill
Mexican Beans,100.0,76.0,0.5,12.9,5.0,Chidoba Mexican Grill
Popcorn Süß,100.0,522.0,26.3,65.2,6.2,Cinemaxx
Nachos Klein mit Käse-Dip,100.0,310.0,16.4,35.7,4.1,Cinemaxx
Nachos Groß mit 2X Käse-Dip,1 Portion ,998.0,60.0,99.75,12.75,Cinemaxx
Popcorn Salzig ,100.0,533.0,30.5,57.1,7.5,Cinemaxx
Nachos Groß mit Salsa Dip,100.0,190.0,6.9,28.7,2.7,Cinemaxx
Nachos Klein mit Salsa,100.0,248.0,9.7,35.7,3.5,Cinemaxx
Nachos Groß mit 2X Käse-Dip,100.0,282.0,16.5,29.5,3.6,Cinemaxx
Saurer Movie Mix,100.0,347.0,0.4,83.0,2.9,Cinemaxx
Frischer Ingwershot,1 Portion,31.0,0.24,6.75,0.38,Coffee Fellows
Avocado Stulle ,1 Portion,405.0,15.5,42.4,8.2,Coffee Fellows
Glühwein,1 Portion,180.0,0.0,20.6,0.0,Coffee Fellows
Avocado Bagel,1 Bagel,517.0,15.1,77.1,12.3,Coffee Fellows
Butter Brezel,1 Portion,398.0,21.0,45.2,7.14,Coffee Fellows
Red Bull Sugarfree,1 Portion,8.0,0.0,0.0,0.0,Coffee Fellows
Turkey Bagel,1 Bagel,449.0,8.3,73.3,18.1,Coffee Fellows
Schokokuchen,1 Portion,349.0,19.2,39.2,4.8,Coffee Fellows
Matcha Latte (Medium),1 Portion,204.0,11.7,14.41,9.9,Coffee Fellows
Bree Chardonnay Weiß 100 Ml (Qualitätswein/ Deutschland),100.0,84.0,0.0,2.2,0.0,Coffee Fellows
Roggenbrötchen Landjunge,1 Portion,210.0,2.32,37.2,7.32,Coffee Fellows
Italienischer Hartkäse,1 Portion,38.0,2.8,0.06,3.1,Coffee Fellows
Erdbeerkuchen,1 Portion,312.0,12.43,43.75,5.43,Coffee Fellows
Frischkäse Schnittlauch Brezel,1 Portion,469.0,25.46,47.5,12.54,Coffee Fellows
Marmorkuchen,1 Portion,346.0,19.2,39.2,4.64,Coffee Fellows
Chai Matcha Latte (Medium),1 Portion,186.0,8.8,19.07,7.43,Coffee Fellows
Black Schokosauce,1 Portion,55.0,0.42,11.81,0.66,Coffee Fellows
Süßkartoffelsuppe,1 Portion,301.0,16.33,33.98,3.72,Coffee Fellows
Schnittbrötchen Unbemehlt,1 Portion,185.0,0.75,37.2,6.15,Coffee Fellows
Panini Caprese,1 Portion,607.0,28.25,56.93,29.26,Coffee Fellows
Franzbrötchen,1 Portion,461.0,27.26,48.19,4.83,Coffee Fellows
Berry Müsli Bircher Art,1 Portion,302.0,9.49,42.23,9.62,Coffee Fellows
Thai Bowl Hähnchen,1 Portion,730.0,43.29,58.08,25.23,Coffee Fellows
"Power Of Ming, Grüntee",1 Portion,2.0,0.2,0.2,0.2,Coffee Fellows
Kaffeesahne 10%,1 Portion,9.0,0.75,0.3,0.23,Coffee Fellows
Kirschtomaten Suppe (Vegan),1 Portion,482.0,30.81,32.64,5.87,Coffee Fellows
Scavi & Ray Secco Frizzante (100 Ml),100.0,79.0,0.0,2.0,0.0,Coffee Fellows
"Maybach Weisser Burgunder, Qba, Trocken",1 Portion,203.0,0.0,4.75,0.0,Coffee Fellows
Veta Bagel Vegan,1 Portion,648.0,30.36,81.17,15.42,Coffee Fellows
Flat White (Small),1 Portion,101.0,5.72,7.44,4.82,Coffee Fellows
Veganer Apfelkuchen,1 Portion,314.0,9.4,52.83,2.82,Coffee Fellows
Red Bull Energy Drink,1 Portion,115.0,0.0,27.5,0.0,Coffee Fellows
"Assam, Schwarztee",1 Portion,2.0,0.2,0.2,0.2,Coffee Fellows
Mini Muffin Choco,1 Portion,127.0,6.83,14.25,1.57,Coffee Fellows
Salat Avocado (ohne Dressing),1 Portion,151.0,11.19,10.18,3.52,Coffee Fellows
Joghurt Dressing,1 Portion,158.0,15.0,4.73,0.83,Coffee Fellows
Kartoffelsuppe (ohne Topping/Brot),1 Portion,46.0,0.2,9.4,1.8,Coffee Fellows
Triple Cheese Bagel,1 Portion,639.0,31.67,61.2,25.19,Coffee Fellows
Laugenbreze (100 G),100.0,249.0,4.6,45.0,6.9,Coffee Fellows
Haferdrink (100 Ml),100.0,61.0,3.0,7.1,0.8,Coffee Fellows
Caesars Salat (ohne Dressing),1 Portion,191.0,7.06,7.49,22.46,Coffee Fellows
Smoothie Tropical Mix,1 Portion,190.0,4.2,34.76,0.96,Coffee Fellows
Käsebrötchen (Ersatz für Käsebagel),1 Portion,259.0,6.75,37.8,11.7,Coffee Fellows
Butter,1 Portion,76.0,8.2,0.06,0.07,Coffee Fellows
Ciabatta Caesars,1 Portion,431.0,10.4,56.99,25.41,Coffee Fellows
Caramel Macchiato (Medium),1 Portion,270.0,9.96,36.38,8.36,Coffee Fellows
Panini Caesars,1 Portion,422.0,11.52,52.18,25.4,Coffee Fellows
Pastrami Bagel,1 Portion,568.0,17.43,72.81,31.28,Coffee Fellows
Nutella,1 Portion,81.0,4.64,8.63,0.95,Coffee Fellows
Espresso Macchiato (Medium),1 Portion,24.0,1.25,2.04,1.03,Coffee Fellows
Rhubarb Lemon Tartlet (100 G),100.0,289.0,13.0,36.0,4.7,Coffee Fellows
Laugenecke Double Cheese,1 Portion,618.0,40.71,42.38,18.9,Coffee Fellows
Mini Muffin Blaubeere,1 Portion,97.0,4.37,12.91,1.18,Coffee Fellows
Chai Matcha Latte Medium (Neue Rezeptur ab Winterkarte 23/24),1 Portion,209.0,9.36,22.99,7.96,Coffee Fellows
Powermix Frischer Saft (Medium),1 Portion,131.0,0.84,24.21,1.17,Coffee Fellows
Eistee Pfirsich,1 Portion,80.0,0.0,19.25,0.0,Coffee Fellows
Swiss Stulle,1 Portion,530.0,36.35,24.4,23.69,Coffee Fellows
Wild Berry Tee,1 Portion,3.0,0.25,0.25,0.25,Coffee Fellows
Avocado Wrap,1 Portion,622.0,33.91,63.46,12.64,Coffee Fellows
Ginger Lemon,1 Portion,220.0,0.5,55.0,0.15,Coffee Fellows
Apfel Ingwer mit Zitrone - Saft Des Tages (Medium),1 Portion,144.0,0.35,33.51,0.97,Coffee Fellows
Sirup Salz Karamell,1 Portion,24.0,0.05,5.96,0.05,Coffee Fellows
Arizona Pomegranate,1 Portion,78.0,0.0,22.5,0.05,Coffee Fellows
Lemon Ginger Booster (Large),1 Portion,77.0,0.06,17.18,0.18,Coffee Fellows
Berry Mix Bowl,1 Portion,420.0,16.1,53.58,14.87,Coffee Fellows
Aprikosenkonfitüre,1 Portion,98.0,23.0,0.0,5.4,Coffee Fellows
Café Latte (Medium),1 Portion,194.0,11.0,14.04,9.28,Coffee Fellows
Buttercroissant mit Schokoladencreme (100 G),100.0,367.0,19.2,40.4,2.2,Coffee Fellows
Berry Müsli Vegan (auf Kokosbasis),1 Portion,293.0,10.13,43.37,4.83,Coffee Fellows
Pecan Salted Caramel Tart,1 Portion,439.0,29.64,38.19,6.16,Coffee Fellows
Iced Cappuccino (Large),1 Portion,222.0,12.6,16.26,10.62,Coffee Fellows
Cookie Choc Frappiato (Large),1 Portion,702.0,31.83,87.64,14.83,Coffee Fellows
Mint Kiss Tee (Kräutertee Krauseminze),1 Portion,2.0,0.2,0.2,0.2,Coffee Fellows
Sweet & Salty Macchiato (Large),1 Portion,562.0,22.04,77.23,13.98,Coffee Fellows
Wrap Turkey &Cheese,1 Portion,692.0,33.81,62.15,22.51,Coffee Fellows
Vitalkornbagel Dunkel (100 G),100.0,301.0,5.6,50.9,9.2,Coffee Fellows
Natur Bagel,1 Portion,306.0,0.96,63.6,8.88,Coffee Fellows
Tropical Mix Bowl,1 Portion,479.0,20.32,62.3,7.14,Coffee Fellows
"Bagel Breakfast mit Erdbeerkonfitüre (Sesambagel, ohne Classic Drink)",1 Portion,545.0,19.0,75.97,15.31,Coffee Fellows
Power Breakfast Vegetarisch (ohne Classic Drink),1 Portion,885.0,46.89,77.04,30.84,Coffee Fellows
Filterkaffee (Medium),1 Portion,5.0,0.5,0.75,0.0,Coffee Fellows
White Macchiato (Medium),1 Portion,267.0,11.02,32.76,8.9,Coffee Fellows
Ben & Jerry's Cookie Dough (100 G),100.0,199.0,12.0,22.0,2.9,Coffee Fellows
Ben & Jerry's Strawberry Cheesecake (100 G),100.0,178.0,9.9,20.0,2.3,Coffee Fellows
Hacker Pschorr Münchner Radler,1 Portion,180.0,0.0,27.5,0.0,Coffee Fellows
Beck's Pils,1 Portion,125.0,0.33,7.26,1.29,Coffee Fellows
Orange-Himbeere-Blaubeere-Minze Infused Water,1 Portion,30.0,0.34,5.42,0.71,Coffee Fellows
Ananas-Erdbeere-Melisse Infused Water,1 Portion,42.0,0.23,8.8,0.55,Coffee Fellows
Erdbeerschnitte Vegan,1 Portion,369.0,24.31,34.06,2.73,Coffee Fellows
Pflaumenschnitte mit Butterstreuseln,1 Portion,418.0,16.51,60.72,4.82,Coffee Fellows
Vanilla Macchiato (Medium),1 Portion,241.0,9.9,29.32,8.31,Coffee Fellows
Black Macchiato (Medium),1 Portion,263.0,10.51,31.93,9.37,Coffee Fellows
Cold Brew Vanilla Latte (Medium),1 Portion,110.0,3.29,19.06,2.83,Coffee Fellows
Beck's Gold,1 Portion,125.0,0.33,7.26,1.29,Coffee Fellows
Melone-Basilikum Infused Water,1 Portion,27.0,0.3,5.87,0.66,Coffee Fellows
Berry White Cake,1 Portion,340.0,20.49,33.8,4.37,Coffee Fellows
Pistazientörtchen (Handmade),1 Portion,339.0,21.6,29.7,5.76,Coffee Fellows
Banana Bread (Handmade),1 Portion,388.0,24.3,38.7,4.32,Coffee Fellows
"Granini Apfelsaft 0,2 L",1 Portion,86.0,0.4,20.4,1.0,Coffee Fellows
Topfit - Frischer Saft (Medium),1 Portion,136.0,0.46,31.27,1.53,Coffee Fellows
Sprite,1 Portion,93.0,0.0,22.75,0.0,Coffee Fellows
Mezzo Mix,1 Portion,108.0,0.0,25.25,0.0,Coffee Fellows
Vitamin Tea - Lime Green Tea,1 Portion,78.0,0.25,18.75,1.25,Coffee Fellows
Standard Frappiato (Large),1 Portion,267.0,11.99,32.71,7.15,Coffee Fellows
Iced White Macchiato (Large),1 Portion,291.0,13.01,32.34,10.64,Coffee Fellows
Berry Mix Smoothie,1 Portion,154.0,1.32,29.96,8.16,Coffee Fellows
Eiskaffee (Large),1 Portion,433.0,28.44,36.4,8.49,Coffee Fellows
Heidi (Medium),1 Portion,98.0,0.68,22.98,0.15,Coffee Fellows
Himbeer Apfel Minze - Saft Des Tages (Medium),1 Portion,143.0,0.66,31.98,1.32,Coffee Fellows
Banane Apfel Zitrone - Saft Des Tages (Medium),1 Portion,164.0,0.37,37.82,1.4,Coffee Fellows
White Schokosauce,1 Portion,57.0,0.73,12.32,0.37,Coffee Fellows
Vitamin Tea - Tropic Black Tea,1 Portion,65.0,0.25,16.0,1.25,Coffee Fellows
Wasser Still (Natriumarm),1 Portion,0.0,0.0,0.0,0.0,Coffee Fellows
Arizona Ice Tea Peach,1 Portion,70.0,0.0,20.75,0.03,Coffee Fellows
Apfelschorle (Fruchtgehalt 55 %),1 Portion,58.0,0.25,13.75,0.25,Coffee Fellows
Rhabarber Zitrone (Limonade),1 Portion,90.0,0.25,22.0,1.25,Coffee Fellows
Coca-Cola Zero,1 Portion,1.0,0.0,0.0,0.0,Coffee Fellows
"Bio Lemon Fresh (Bio-Zitronenlimonade, Fruchtgehalt 5 %)",1 Portion,95.0,0.0,23.0,0.0,Coffee Fellows
Turkey & Cheese Stulle,1 Portion,497.0,31.8,24.71,18.38,Coffee Fellows
Stulle Turkey & Cheese,1 Portion,535.0,33.88,28.31,19.18,Coffee Fellows
Dragon Mix Bowl,1 Portion,588.0,30.82,62.04,10.98,Coffee Fellows
Energy Breakfast (ohne Classic Drink),1 Portion,570.0,27.83,58.9,21.26,Coffee Fellows
Café Crème (Medium),1 Portion,11.0,0.37,1.3,0.74,Coffee Fellows
Espresso (Medium),1 Portion,3.0,0.08,0.6,0.04,Coffee Fellows
Milk Chocolate Cookies,1 Portion,357.0,16.73,46.58,4.43,Coffee Fellows
Ananaswürfel,1 Portion,118.0,0.4,26.0,1.0,Coffee Fellows
Ben & Jerry's Chocolate Fudge Brownie (100 G),100.0,183.0,8.9,23.0,3.1,Coffee Fellows
Hacker Pschorr Münchner Hell,1 Portion,195.0,0.0,12.0,0.0,Coffee Fellows
Erdbeere-Blaubeere-Basilikum Infused Water,1 Portion,29.0,0.38,4.89,0.8,Coffee Fellows
Orange-Blaubeere-Basilikum Infused Water,1 Portion,21.0,0.18,3.8,0.51,Coffee Fellows
Clean Protein Bar Coffee Hazelnut ,1 Portion ,184.0,10.0,14.0,9.2,Coffee Fellows
Iced Coffee Cold Brew Vanilla ,100.0,374.0,4.9,18.0,61.0,Coffee Fellows
Grand Dessert Double Coffee,100.0,116.0,4.6,16.0,2.6,Coffee Fellows
Iced Coffee Espresso Macchiato,100.0,59.0,1.2,9.0,3.0,Coffee Fellows
Smart Protein Coffee Arabica,100.0,43.0,1.0,2.0,6.4,Coffee Fellows
Your Coffee Latte Cappuccino,1 Becher ,140.0,3.3,22.0,6.3,Coffee Fellows
6K Protein Iced Coffee,100.0,358.0,2.0,6.7,76.0,Coffee Fellows
Müllermilch Shake Ice Coffee ,100.0,87.0,3.3,10.7,3.4,Coffee Fellows
Foodie Coffee Macchiato Style,100.0,104.0,5.0,6.5,7.5,Coffee Fellows
Your Coffee Latte Espresso,1 Becher ,141.0,3.0,21.0,7.5,Coffee Fellows
Coffee Frappuccino - Kokosnuss - Grande,1 Portion,276.0,13.8,34.4,2.3,Coffee Fellows
Coffee Frappuccino - Kokosnuss - Venti,1 Portion,311.0,14.1,42.2,2.5,Coffee Fellows
Müllermilch Coffee & Vanilla Flavour,100.0,75.0,1.4,12.1,3.3,Coffee Fellows
Ice Coffee Latte Macchiato,100.0,54.0,1.1,8.6,2.3,Coffee Fellows
Your Coffee Black White,100.0,47.0,2.0,4.2,3.0,Coffee Fellows
Coffee Delight Ice Cream,100.0,255.0,17.0,22.0,2.6,Coffee Fellows
Coffee Shop Caramel Sirup,1 EL ,37.0,0.0,9.3,0.0,Coffee Fellows
Mon Dessert Double Coffee,100.0,119.0,4.5,17.0,2.5,Coffee Fellows
Fit Shake Iced Coffee,1 Portion ,105.0,0.3,1.5,22.7,Coffee Fellows
High Protein Iced Coffee,100.0,364.0,4.6,14.0,68.0,Coffee Fellows
Coffee Frappuccino - Magermilch - Venti,1 Portion,303.0,11.7,43.6,5.2,Coffee Fellows
Coffee Frappuccino - Soja - Grande,1 Portion,274.0,13.2,33.6,4.5,Coffee Fellows
Coffee Shop Haselnuss Sirup,100.0,310.0,0.0,77.0,0.0,Coffee Fellows
Coffee Shop Vanille Sirup,100.0,308.0,0.0,76.9,0.0,Coffee Fellows
Protein Ice Coffee Caramel,1 Flasche ,192.0,4.0,12.9,24.0,Coffee Fellows
Mon Dessert Double Coffee,1 Becher ,208.0,7.9,30.0,4.4,Coffee Fellows
Your Coffee Latte Espresso,100.0,60.0,1.2,9.0,3.0,Coffee Fellows
Cold Brew Coffee Latte,100.0,48.0,1.2,6.3,3.1,Coffee Fellows
Coffee Mate Hazelnut Sugarfree,1 Teelöffel ,30.0,2.5,1.0,0.0,Coffee Fellows
Low Carb Protein Coffee,100.0,59.0,0.5,4.2,10.0,Coffee Fellows
Stok Cold Brew Coffee,100.0,31.0,0.6,5.0,1.3,Coffee Fellows
High Energy Wild Coffee,100.0,46.0,1.2,4.8,4.1,Coffee Fellows
Salted Hazelnut & TANZANIAN COFFEE ,1 Portion ,232.0,14.3,21.8,3.0,Coffee Fellows
Freshly Brewed Coffee - Grande,1 Portion,47.0,2.4,1.9,2.8,Coffee Fellows
Freshly Brewed Coffee - Venti,1 Portion,59.0,3.0,2.4,3.5,Coffee Fellows
Coffee Frappuccino - Halbfettmilch - Tall,1 Portion,204.0,9.5,25.7,3.7,Coffee Fellows
Coffee Frappuccino - Halbfettmilch - Venti,1 Portion,316.0,13.2,43.4,5.2,Coffee Fellows
Coffee Frappuccino - Soja - Tall,1 Portion,199.0,9.6,24.1,3.6,Coffee Fellows
Coffee Frappuccino - Hafer - Venti,1 Portion,324.0,14.1,45.3,2.5,Coffee Fellows
Coffee Sugar Würfel,100.0,396.0,0.0,99.0,0.0,Coffee Fellows
Coffee-Drink Cappucino,100.0,57.0,0.6,9.9,3.0,Coffee Fellows
Plenny Shake Coffee,100.0,418.0,15.0,45.0,20.9,Coffee Fellows
Chocolate-Coffee Bar,100.0,374.0,14.9,28.7,36.0,Coffee Fellows
Whey Protein Coffee ,100.0,367.0,3.7,3.6,78.0,Coffee Fellows
Coffee Deluxe Drops ,100.0,396.0,1.6,95.0,0.5,Coffee Fellows
Cappuccino Iced Coffee ,1 Portion ,157.0,3.1,26.0,6.7,Coffee Fellows
Pocket Coffee Espresso,100.0,437.0,20.5,57.8,3.5,Coffee Fellows
Protein Ice Coffee,100.0,360.0,4.0,19.0,58.0,Coffee Fellows
Iced Coffee Karamell,1 Portion,60.0,1.9,6.2,4.4,Coffee Fellows
Schogetten Trilogia Coffee,100.0,536.0,32.0,54.0,5.9,Coffee Fellows
Salty Coffee Candy,100.0,253.0,10.2,37.0,3.2,Coffee Fellows
Coffee + Energy Drink ,100.0,66.0,2.0,9.6,2.1,Coffee Fellows
Protein Iced Coffee,100.0,360.0,4.0,19.0,58.0,Coffee Fellows
Chocolate Coffee Liqueurs,100.0,462.0,23.0,56.0,2.7,Coffee Fellows
Flexpresso Protein Coffee,100.0,366.0,3.5,8.2,73.0,Coffee Fellows
Salted Caramel Coffee,100.0,52.0,0.5,9.7,2.8,Coffee Fellows
Cold Brew Coffee,100.0,100.0,4.6,6.9,6.8,Coffee Fellows
Cold Brew Coffee,100.0,34.0,0.0,8.0,0.0,Coffee Fellows
Iced Coffee Schokolade,100.0,520.0,27.4,60.4,7.0,Coffee Fellows
Iced Coffee Vanille,1 Portion,60.0,1.9,6.2,4.4,Coffee Fellows
Coffee Granola,100.0,443.0,17.6,54.7,11.4,Coffee Fellows
Protein Coffee ,100.0,49.0,0.1,4.3,7.6,Coffee Fellows
Coffee & Walnut,1 Riegel ,135.0,5.7,17.9,2.4,Coffee Fellows
Coffee County,100.0,50.0,1.1,2.3,7.7,Coffee Fellows
Coffee Date,100.0,505.0,29.0,45.0,10.0,Coffee Fellows
Coffee Fudge ,100.0,451.0,20.6,58.5,4.7,Coffee Fellows
Iced Coffee,100.0,40.0,1.4,0.6,6.0,Coffee Fellows
Coffee Tonic,100.0,33.0,0.0,8.0,0.0,Coffee Fellows
Ice Coffee,100.0,417.0,8.2,77.0,7.7,Coffee Fellows
Coffee Latte ,1 Portion ,112.0,4.5,12.0,5.0,Coffee Fellows
Coffee Stix,100.0,365.0,9.4,67.0,1.7,Coffee Fellows
Irish Coffee,100.0,471.0,23.0,57.0,4.0,Coffee Fellows
Iced Coffee,100.0,110.0,2.2,15.0,2.0,Coffee Fellows
Killa Coffee,100.0,39.0,0.1,0.4,9.1,Coffee Fellows
Ice Coffee,1 Portion mit 150ml Wasser ,75.0,1.5,14.0,1.4,Coffee Fellows
Protein Coffee,100.0,58.0,0.2,4.0,10.0,Coffee Fellows
Coffee Break,100.0,553.0,39.0,29.0,17.0,Coffee Fellows
Protein Coffee,100.0,52.0,1.0,3.5,6.8,Coffee Fellows
Fitness Coffee,100.0,59.0,0.5,4.2,10.0,Coffee Fellows
Coffee Date,1 Riegel  ,177.0,10.0,16.0,3.6,Coffee Fellows
Slim Coffee,100.0,6.0,0.1,0.5,0.8,Coffee Fellows
Coffee Crunch,100.0,218.0,8.1,32.0,4.6,Coffee Fellows
Coffee Timeout,100.0,345.0,3.6,23.3,49.1,Coffee Fellows
Fellows Breakfast (ohne Classic Drink),1 Portion,101.0,42.98,97.15,50.67,Coffee Fellows
Coffee,100.0,10.0,0.0,2.3,0.0,Coffee Fellows
Coffee,100.0,395.0,10.9,7.6,65.6,Coffee Fellows
Laugenstange Käse,1 Stange ,241.0,8.0,32.6,10.0,Dat Backhus
Weltmeisterbrötchen,1 Portion ,220.0,1.6,35.0,13.0,Dat Backhus
Franzbrötchen,100.0,400.0,18.3,52.1,7.0,Dat Backhus
Milchbrötchen ,100.0,279.0,12.4,47.0,8.2,Dat Backhus
Zimtschnecke,1 Portion ,297.0,6.8,52.0,5.8,Dat Backhus
Franzbrötchen Schoko,100.0,385.0,24.0,35.0,6.5,Dat Backhus
Berliner Guss,1 Portion ,398.0,15.0,58.0,6.7,Dat Backhus
Sandwichbrötchen,1 Brötchen  ,174.0,3.5,30.8,4.76,Dat Backhus
Berliner Apfel,1 Portion ,302.0,7.5,51.0,5.9,Dat Backhus
Laugenstange,100.0,213.0,3.2,43.0,6.9,Dat Backhus
Kürbiskernbrötchen,1 Portion ,178.0,2.7,31.0,6.1,Dat Backhus
Knackfrische,100.0,252.0,1.7,49.1,7.7,Dat Backhus
Quarkbällchen,1 Portion ,43.0,1.2,6.5,1.6,Dat Backhus
Biskuitrolle,1 Portion ,277.0,8.0,42.0,5.8,Dat Backhus
Rosinenschnecke,1 Portion ,446.0,25.0,46.0,7.1,Dat Backhus
Berliner Eierlikör 2021 F,1 Portion ,403.0,15.0,57.0,6.3,Dat Backhus
Berliner Erdbeer Vanille 2021 F,1 Portion ,374.0,15.0,46.0,5.7,Dat Backhus
Backhus Dinkelbrötchen,1 Portion ,158.0,1.6,29.0,6.4,Dat Backhus
Panini Tomate & Mozzarella,1 Portion ,616.0,36.0,44.0,23.0,Dat Backhus
Baguette,1 Portion ,636.0,2.1,129.0,21.0,Dat Backhus
Fiticus Fladen,100.0,216.0,5.4,32.0,8.6,Dat Backhus
Berliner Marzipan,1 Portion ,299.0,9.3,45.0,6.3,Dat Backhus
Nougat Ring,1 Portion ,364.0,26.0,28.0,4.3,Dat Backhus
Mandelhörnchen,1 Portion ,523.0,26.0,59.0,4.3,Dat Backhus
Berliner Kinder,1 Portion ,559.0,26.0,72.0,7.2,Dat Backhus
Croque Körner,1 Portion ,998.0,14.0,172.0,31.0,Dat Backhus
Apfeltarte,1 Portion ,135.0,5.3,19.0,2.2,Dat Backhus
Käsekuchen mit Mandarinen Schnitte,1 Portion ,375.0,21.0,37.0,11.0,Dat Backhus
Käsebrötchen Salami,1 Portion ,407.0,28.0,28.0,11.0,Dat Backhus
Donauwelle,1 Portion ,665.0,35.0,75.0,11.0,Dat Backhus
Pflaumenkuchen Rührteig mit Streusel,1 Portion ,405.0,21.0,49.0,4.5,Dat Backhus
Puddingbrezel,1 Portion ,442.0,24.0,47.0,6.6,Dat Backhus
Streusel Franzbrötchen,1 Portion ,677.0,37.0,77.0,8.6,Dat Backhus
Apfel-Zimtschnecke,1 Portion ,251.0,4.7,47.0,4.1,Dat Backhus
Eclairs,1 Portion ,329.0,17.0,45.0,5.6,Dat Backhus
Ciabatta Tomate Mozzarella,1 Portion ,593.0,42.0,37.0,17.0,Dat Backhus
Sandwich Hähnchen Schnitzel,1 Portion ,693.0,38.0,60.0,27.0,Dat Backhus
Berliner Baileys 2021 F,1 Portion ,526.0,28.0,59.0,7.9,Dat Backhus
Rheinisches Vollkornbrot,100.0,178.0,1.0,36.0,5.5,Dat Backhus
Franzbrötchen Apfel,1 Portion ,538.0,32.0,53.0,8.2,Dat Backhus
Muffin Blueberry,1 Portion ,520.0,29.0,60.0,5.9,Dat Backhus
Laugenbrezel ,100.0,241.0,4.9,42.0,7.2,Dat Backhus
Laugenbrötchen ,100.0,228.0,3.1,43.0,6.8,Dat Backhus
Baiser Schäfchen,1 Portion ,139.0,4.5,21.0,3.4,Dat Backhus
Müslistange,100.0,259.0,8.5,38.3,7.2,Dat Backhus
Himbeersahne Torte,1 Portion ,137.0,9.5,11.0,1.4,Dat Backhus
Streuselschnecke,1 Portion ,597.0,23.0,86.0,9.3,Dat Backhus
Toast Schinken Käse,1 Portion ,589.0,40.0,40.0,18.0,Dat Backhus
Wrap Tomate Mozzarella,1 Portion ,612.0,34.0,51.0,20.0,Dat Backhus
Rindergulasch mit Nudeln,1 Portion ,203.0,2.1,35.0,9.9,Dat Backhus
Dat Sesamring,1 Portion ,210.0,0.9,45.0,7.1,Dat Backhus
Dinkel Roggenbrot,1 Portion ,343.0,16.0,648.0,139.0,Dat Backhus
Laugenecke Pute,1 Portion ,611.0,26.0,43.0,17.0,Dat Backhus
