Name,Einheit (g / Stück),Kalorien,Fett,Kohlenhydrate,Eiweiß,Marke
Mehrkornbrötchen Vital & Fit,1 Brötchen ,226.0,4.2,33.0,9.9,Fit Taste
Vital & Fit Brot,100.0,259.0,6.0,38.0,8.4,Fit Taste
Fit Protein Creme,100.0,540.0,40.0,33.0,22.0,Fit Taste
Vital + Fit Mehrkornbrötchen,100.0,262.0,5.2,42.0,9.1,Fit Taste
Lätta Extra Fit,100.0,271.0,28.0,4.0,0.5,Fit Taste
Sana-Fit Premium ,100.0,408.0,9.3,9.1,70.0,Fit Taste
Vital & Fit Mehrkornbrot,100.0,236.0,4.3,38.9,7.7,Fit Taste
Asia Noodles Duck Taste,1 Becher ,295.0,13.0,36.0,5.1,Fit Taste
Asia Noodles Chili Taste,1 Becher ,286.0,12.0,36.0,5.7,Fit Taste
Vegan Bar Brownie Taste,1 Riegel ,132.0,6.5,11.0,8.2,Fit Taste
Mexican Salsa Sauce Taste,100.0,17.0,0.0,3.1,0.6,Fit Taste
Dumle Taste of Lime,100.0,474.0,21.0,66.0,3.4,Fit Taste
Southern Taste BBQ Sauce,100.0,143.0,0.0,34.0,0.8,Fit Taste
Light Taste Ginger Lime,100.0,1.0,0.0,0.0,0.0,Fit Taste
Vegan Bar Brownie Taste,100.0,378.0,19.0,32.0,23.0,Fit Taste
Lemon Taste ohne Zucker,100.0,2.0,0.0,0.3,0.1,Fit Taste
Asia Chicken Taste Noodles ,1 Portion ,294.0,12.0,38.0,6.8,Fit Taste
Coca-Cola Light Taste,100.0,0.0,0.0,0.0,0.0,Fit Taste
Asia Noodles Beef Taste,1 Portion ,287.0,12.0,37.0,6.5,Fit Taste
Fit-Salat,1 Portion,238.0,1.9,33.23,19.93,Fit Taste
Fit Mango,1 Portion ,229.0,7.5,17.0,21.0,Fit Taste
Fit Hazelnut,100.0,348.0,4.1,18.9,50.9,Fit Taste
Fit Mango,100.0,348.0,3.9,19.0,50.0,Fit Taste
Fit Porridge ,1 Portion ,182.0,7.1,12.2,17.0,Fit Taste
Fit Water,100.0,330.0,0.7,5.8,71.2,Fit Taste
Fit Falafel,100.0,335.0,5.7,34.9,30.0,Fit Taste
Vital & Fit,1 Schreibe ,143.0,3.1,22.1,4.8,Fit Taste
Fit Bar,1 Riegel ,99.0,3.2,7.3,9.5,Fit Taste
Fit Chocolate ,100.0,334.0,4.34,15.13,50.75,Fit Taste
Fit Joghurt,100.0,46.0,0.7,3.7,5.6,Fit Taste
"Fit 0,1%",100.0,81.0,0.1,17.2,3.0,Fit Taste
Fit Cookie,100.0,343.0,3.8,18.0,50.0,Fit Taste
Bread Fit,100.0,180.0,8.4,2.0,16.1,Fit Taste
Aktiv & Fit,100.0,22.0,0.0,5.0,0.0,Fit Taste
SANA-FIT,1 Portion mit 350ml milch ,259.0,7.6,18.7,27.3,Fit Taste
Fit-Milch,100.0,42.0,0.5,4.8,3.8,Fit Taste
Leicht & Fit,100.0,137.0,9.0,3.2,10.4,Fit Taste
Vital+Fit,100.0,229.0,4.9,35.0,7.7,Fit Taste
Fit Banana,100.0,343.0,3.3,20.0,50.5,Fit Taste
Vital + Fit ,1 Scheibe  ,128.0,2.7,19.6,4.3,Fit Taste
Alsan-Fit,100.0,360.0,40.0,0.0,0.0,Fit Taste
Sport Fit,100.0,18.0,0.0,4.3,0.0,Fit Taste
Fit Berry,100.0,343.0,3.3,20.0,50.5,Fit Taste
Protein Fit,1 Riegel ,134.0,5.9,8.4,14.0,Fit Taste
Fit Whey,1 Shake ,110.0,1.2,1.2,23.4,Fit Taste
Fit Coco,100.0,343.0,3.3,19.5,50.5,Fit Taste
Fit Pizza,100.0,357.0,16.0,4.4,31.0,Fit Taste
Fit Bread,100.0,150.0,7.5,2.4,14.0,Fit Taste
Fit Strawberry,100.0,344.0,3.8,19.0,50.0,Fit Taste
Fit Berry,1 Portion ,228.0,7.1,17.0,21.1,Fit Taste
Fit Chocolate,1 Shake ,285.0,8.07,18.97,28.72,Fit Taste
Fit Rice,100.0,7.0,0.0,0.0,0.0,Fit Taste
Fruity Taste Exotic,100.0,49.0,0.1,11.7,0.1,Fit Taste
Couscous Oriental Taste,100.0,86.0,0.4,17.4,2.7,Fit Taste
Taste the Love ,100.0,389.0,10.8,56.8,12.2,Fit Taste
Pocky Almond Taste,100.0,505.0,20.7,69.0,9.2,Fit Taste
Fruity Taste Grapefruit,100.0,39.0,0.0,9.4,0.0,Fit Taste
Dhal Indian Taste ,100.0,99.0,0.4,10.6,8.6,Fit Taste
Bulgur Moroccan Taste,100.0,101.0,0.5,19.6,2.7,Fit Taste
Fruity Taste Guave,100.0,52.0,0.0,13.0,0.0,Fit Taste
Turkey Taste,1 Portion ,445.0,16.4,52.5,20.0,Fit Taste
Fit,100.0,137.0,9.0,3.2,10.4,Fit Taste
Apple Taste ,100.0,54.0,0.0,13.0,0.0,Fit Taste
Taste Box,100.0,157.0,5.2,23.0,4.5,Fit Taste
Light Taste,100.0,0.0,0.0,0.0,0.0,Fit Taste
Crack & Taste,1 Packung ,140.0,4.5,21.0,3.0,Fit Taste
Original Taste,100.0,42.0,0.0,10.6,0.0,Fit Taste
Dressing,100.0,6.0,0.5,0.8,0.5,Fitfoods
Low-Calorie Sauce Barbecue,100.0,14.0,0.5,1.6,0.5,Fitfoods
Protein Spread Hazelnut,100.0,524.0,39.0,33.0,21.0,Fitfoods
Protein Cookie Chocolate Chip,100.0,374.0,8.7,45.5,28.4,Fitfoods
Protein Praline Chocolate,100.0,399.0,13.9,33.6,34.2,Fitfoods
Protein Cookie,100.0,374.0,8.7,45.5,28.4,Fitfoods
Low Calorie Sirup Chocolate,100.0,8.0,0.0,1.7,0.0,Fitfoods
Protein Praline Coconut,100.0,407.0,18.5,29.2,30.7,Fitfoods
Protein Praline Cookie Dough,100.0,384.0,13.8,30.2,34.8,Fitfoods
Apfelmus ,100.0,44.0,0.1,10.2,0.2,Fitini
Sauerkirschen,100.0,34.0,0.1,7.7,0.4,Fitini
Pfirsiche,100.0,27.0,0.1,5.9,0.4,Fitini
Birnen,100.0,32.0,0.1,6.0,0.4,Fitini
Pflaumen,100.0,36.0,0.1,8.0,0.4,Fitini
Mandarin-Orangen,100.0,33.0,0.6,5.8,0.6,Fitini
Apfelkompott,100.0,41.0,0.1,9.5,0.2,Fitini
Süßkirschen,100.0,40.0,0.1,9.4,0.4,Fitini
Rotkohl,100.0,35.0,0.3,5.2,1.5,Fitini
Himbeeren,100.0,20.0,0.1,4.0,0.4,Fitini
Rote Bete Kugeln,100.0,19.0,0.1,2.8,0.7,Fitini
Cornichons,100.0,15.0,0.2,1.5,1.0,Fitini
Powercocktail,1 Beutel ,45.0,0.1,8.0,0.15,Fitline
Restorate ,1 Portion ,19.0,0.1,3.2,0.1,Fitline
Activize,100.0,330.0,0.1,78.0,0.5,Fitline
Pro B 4 Yoghurt Drink ,1 Portion ,92.0,0.75,11.0,9.2,Fitline
Zellschutz,1 Portion ,29.0,0.0,6.8,0.0,Fitline
Proshape,1 Portion ,308.0,7.9,34.0,23.0,Fitline
Basic,100.0,330.0,0.3,66.6,0.7,Fitline
Protein Max,1 Riegel ,179.0,4.5,10.2,25.0,Fitline
Protein-Ultra,1 Riegel ,149.0,4.8,12.4,12.0,Fitline
Fruchtschnitte,1 Riegel ,155.0,3.8,25.6,2.0,Fitline
Maltodextrin,100.0,398.0,0.0,97.0,0.0,Fitmart
Soja Protein Isolat Vanilla,100.0,365.0,1.0,4.0,86.0,Fitmart
Smooth Peanut Butter ,100.0,590.0,45.5,11.5,29.3,Fitmart
Low Carb Schokodrops ,100.0,421.0,27.5,52.1,5.8,Fitmeals
Whey Crispy Protein Riegel,100.0,507.0,29.51,20.05,33.0,Fitmeals
Protein Puffs Schokolade,100.0,397.0,9.5,38.2,45.0,Fitmeals
Low Carb Protein Crossies Karamell Vollmilch Schokolade,100.0,457.0,24.0,39.0,30.0,Fitmeals
Vegan Protein Vanille ,100.0,388.0,6.9,6.5,71.9,Fitmeals
Low Carb Crossies,100.0,455.0,22.0,35.0,30.0,Fitmeals
Lower Carb Pralinen,100.0,519.0,37.0,45.4,12.2,Fitmeals
Durchblick,1 Becher ,299.0,9.0,44.0,15.0,Fitmeals
Ausgleich,1 Becher ,337.0,14.0,35.0,20.0,Fitmeals
Inspiration ,1 Becher  ,353.0,20.0,22.0,28.0,Fitmeals
Lower Carb Protein Flakes,100.0,439.0,24.0,36.6,30.0,Fitmeals
Initiative ,1 Becher ,325.0,10.0,44.0,15.0,Fitmeals
Protein Schoko Crossies,100.0,489.0,30.0,25.0,30.0,Fitmeals
Bio Kokosmehl,100.0,330.0,12.0,15.0,16.2,Fitmeals
"Fitness-Bowl mit Bulgur, Quinoa und 6-Kräuterdressing",100.0,98.0,3.8,8.2,5.9,Fitness Authority
Fitness Fan - Medium (28cm) Special Crust Cheese (860 g),100.0,153.0,5.5,15.26,10.14,Fitness Authority
Fitness Fan - Medium (28cm) Special Crust Garlic (765 g),100.0,151.0,5.41,17.62,7.55,Fitness Authority
Low Carb V2: Bio-Hähnchen-Fitness-Salat,1 Portion,645.0,31.6,31.8,56.6,Fitness Authority
Fitness Fan - Large (32cm) Special Crust Cheese (1064 g),100.0,147.0,5.0,15.45,9.7,Fitness Authority
Fitness Fan - Large (32cm) Special Crust Garlic (980 g),100.0,150.0,5.46,17.34,7.49,Fitness Authority
Low Carb V1: Hähnchen-Fitness-Salat,1 Portion,524.0,27.9,28.2,36.3,Fitness Authority
Fitness Fan - Classic (25cm) Classic Crust (595 g),100.0,127.0,2.82,17.07,7.81,Fitness Authority
Fitness Fan - Medium (28cm) Classic Crust (720 g),100.0,131.0,2.87,17.84,7.84,Fitness Authority
Fitness Fan - Large (32cm) Classic Crust (920 g),100.0,129.0,2.81,17.56,7.78,Fitness Authority
Fitness Protein Knusper Müsli Honig,100.0,409.0,9.2,63.9,13.4,Fitness Authority
Biac Fitness Drink Kiwi Banane ,1 Flasche ,88.0,1.1,15.0,3.5,Fitness Authority
Müsli 419 Fitness-Mischung,100.0,372.0,8.0,58.0,12.0,Fitness Authority
Molken Protein Fitness Shake ,100.0,407.0,7.0,9.0,76.0,Fitness Authority
Bio Dinkel Knäckebrot Fitness ,100.0,412.0,13.2,54.6,13.8,Fitness Authority
Protein Fitness Joghurt Vanille,100.0,63.0,0.4,4.8,10.0,Fitness Authority
Fitness-Salat mit Hühnerfilet,100.0,75.0,3.2,1.9,8.9,Fitness Authority
Fitness Delice Choco Hazelnut,100.0,384.0,7.1,69.9,6.2,Fitness Authority
Fitness Joghurt Pfirsich Maracuja,100.0,65.0,0.4,5.3,10.1,Fitness Authority
Fitness Toast Brötchen Roggen,100.0,257.0,2.3,46.0,7.5,Fitness Authority
Fitness-Quark Gemüse Mediterran,100.0,75.0,0.7,4.4,12.6,Fitness Authority
Fitness Muesli Berry Mix,100.0,405.0,15.0,34.0,25.0,Fitness Authority
Fitness Dark Chocolate & Banana,100.0,384.0,5.2,70.8,9.3,Fitness Authority
Fitness Molke Apfel,100.0,28.0,0.1,6.3,0.6,Fitness Authority
Fitness Choco Crisps,1 Portion ,156.0,5.8,10.6,15.0,Fitness Authority
Chicken Fitness Salat,1 Schale ,454.0,29.3,13.9,33.7,Fitness Authority
Hafer Fitness Brot,100.0,199.0,3.1,30.0,8.3,Fitness Authority
Probiotischer Fitness-Drink,1 Flasche ,84.0,2.1,11.4,3.8,Fitness Authority
ISO Fitness Drink,100.0,21.0,0.1,4.8,0.1,Fitness Authority
Fitness-Quark Vanille,100.0,66.0,0.4,3.0,12.5,Fitness Authority
Taschki Pelmeni Fitness,100.0,190.0,4.2,27.0,11.0,Fitness Authority
Fitness Protein Cocoa,100.0,351.0,5.1,64.1,12.1,Fitness Authority
Fitness-Schorle Apfel,100.0,16.0,0.1,3.8,0.1,Fitness Authority
Fitness Knusper Müsli,100.0,388.0,7.8,64.8,10.6,Fitness Authority
Fitness Molke (Flasche),1 Flasche ,150.0,0.5,32.5,3.0,Fitness Authority
Fitness Rum-Trüffel,1 Riegel ,150.0,6.0,16.0,8.1,Fitness Authority
Fitness Tomato Sauce,1 Beutel ,46.0,0.6,2.0,7.5,Fitness Authority
Fitness-Quark Heidelbeere,100.0,71.0,0.5,3.5,13.0,Fitness Authority
Fitness Shake Chocolate,100.0,56.0,0.45,5.1,7.6,Fitness Authority
Fitness Pudding Schoko ,100.0,77.0,1.8,4.8,10.4,Fitness Authority
Fitness Joghurt Heidelbeere,100.0,66.0,0.4,5.3,10.1,Fitness Authority
Fitness Joghurt Kirsche,100.0,66.0,0.4,5.4,10.1,Fitness Authority
Fitness Bar Vanille,1 Riegel ,152.0,5.9,20.0,4.8,Fitness Authority
Fitness Riegel Cookies ,1 Riegel ,138.0,3.9,21.0,4.4,Fitness Authority
Fitness Snack Pocket,100.0,514.0,33.3,38.9,11.8,Fitness Authority
Mineral Fitness Getränk,100.0,19.0,0.0,4.3,0.0,Fitness Authority
Active Fitness Vanille,1 Riegel ,144.0,4.6,16.0,9.8,Fitness Authority
Fitness Tomato Sauce ,4 Esslöfel ,92.0,1.2,4.0,15.0,Fitness Authority
Quarki Fitness Schoko,1 Riegel ,99.0,4.8,4.6,8.6,Fitness Authority
Fitness Drink Erdbeere,100.0,67.0,0.9,4.5,10.3,Fitness Authority
Fitness Mix,100.0,37.0,0.5,3.7,3.0,Fitness Authority
Fitness Ketchup,100.0,67.0,0.0,21.94,1.2,Fitness Authority
Fitness Fiber,100.0,348.0,3.8,63.4,10.1,Fitness Authority
Fitness-Brot,1 Scheibe ,82.0,2.1,12.4,2.7,Fitness Authority
Fitness Toastbrötchen,2 Scheiben ,167.0,1.5,30.0,4.9,Fitness Authority
Fitness-Riegel,1 Riegel ,201.0,9.0,15.5,12.0,Fitness Authority
Fitness Brot,100.0,243.0,10.7,9.3,27.2,Fitness Authority
Fitness Fruits,100.0,364.0,2.3,76.2,6.7,Fitness Authority
Fitness Snack,100.0,523.0,28.1,34.3,11.9,Fitness Authority
Fitness Joghurt,100.0,394.0,6.3,72.2,8.6,Fitness Authority
Fitness Salat,100.0,32.0,0.3,3.6,1.3,Fitness Authority
Fitness-Drink,1 Portion ,107.0,0.0,24.0,0.0,Fitness Authority
Fitness-Brot,100.0,375.0,25.6,16.8,13.5,Fitness Authority
Fitness-Bowl,100.0,67.0,1.5,4.8,6.1,Fitness Authority
Fitness Bowl,100.0,67.0,1.5,4.8,6.1,Fitness Authority
Fitness Milch,100.0,53.0,0.1,4.7,8.2,Fitness Authority
Fitness-Bowl,1 Schale ,392.0,15.0,33.0,23.0,Fitness Authority
Fitness Toastbrötchen,100.0,262.0,3.1,45.1,8.4,Fitness Authority
Fitness Rebell,100.0,327.0,23.0,0.0,30.0,Fitness Authority
Fitness-Riegel,100.0,424.0,20.0,36.0,22.0,Fitness Authority
Fitness-Bowl,100.0,94.0,4.3,7.5,4.2,Fitness Authority
Fitness-Bowl,1 Portion ,392.0,15.0,33.0,23.0,Fitness Authority
Croq Fitness,100.0,478.0,27.0,44.0,12.0,Fitness Authority
Bowl Fitness,100.0,87.0,5.1,3.6,5.4,Fitness Authority
Fitness Bagel,1 Portion,239.0,3.4,49.5,7.7,Fitness Authority
Fitness,100.0,368.0,1.8,74.8,9.4,Fitness Authority
Fitness,1 Portion mit 125ml fettarmer Milch ,172.0,2.5,29.7,6.8,Fitness Authority
Fitness,1 Riegel ,98.0,4.7,4.6,8.6,Fitness Authority
Protein Cookie Chocolate Chip,100.0,374.0,8.7,45.5,28.4,Fitness Foods
Whey Protein Vanilla,100.0,398.0,6.9,8.4,75.6,Fitness Foods
"Fitness-Bowl mit Bulgur, Quinoa und 6-Kräuterdressing",100.0,98.0,3.8,8.2,5.9,Fitness Foods
Fitness Fan - Medium (28cm) Special Crust Cheese (860 g),100.0,153.0,5.5,15.26,10.14,Fitness Foods
Fitness Fan - Medium (28cm) Special Crust Garlic (765 g),100.0,151.0,5.41,17.62,7.55,Fitness Foods
Low Carb V2: Bio-Hähnchen-Fitness-Salat,1 Portion,645.0,31.6,31.8,56.6,Fitness Foods
Fitness Fan - Large (32cm) Special Crust Cheese (1064 g),100.0,147.0,5.0,15.45,9.7,Fitness Foods
Fitness Fan - Large (32cm) Special Crust Garlic (980 g),100.0,150.0,5.46,17.34,7.49,Fitness Foods
Low Carb V1: Hähnchen-Fitness-Salat,1 Portion,524.0,27.9,28.2,36.3,Fitness Foods
Fitness Fan - Classic (25cm) Classic Crust (595 g),100.0,127.0,2.82,17.07,7.81,Fitness Foods
Fitness-Quark Protein Erdbeere,100.0,67.0,0.4,3.3,12.4,Fitness Foods
Fitness Quark Garten Kräuter,100.0,75.0,0.5,4.2,13.4,Fitness Foods
Fitness-Quark Gemüse Mediterran,100.0,75.0,0.7,4.4,12.6,Fitness Foods
Fitness Muesli Berry Mix,100.0,405.0,15.0,34.0,25.0,Fitness Foods
Fitness Dark Chocolate & Banana,100.0,384.0,5.2,70.8,9.3,Fitness Foods
Fitness Molke Apfel,100.0,28.0,0.1,6.3,0.6,Fitness Foods
Fitness Choco Crisps,1 Portion ,156.0,5.8,10.6,15.0,Fitness Foods
Chicken Fitness Salat,1 Schale ,454.0,29.3,13.9,33.7,Fitness Foods
Hafer Fitness Brot,100.0,199.0,3.1,30.0,8.3,Fitness Foods
Probiotischer Fitness-Drink,1 Flasche ,84.0,2.1,11.4,3.8,Fitness Foods
ISO Fitness Drink,100.0,21.0,0.1,4.8,0.1,Fitness Foods
Fitness-Quark Vanille,100.0,66.0,0.4,3.0,12.5,Fitness Foods
Fitness Bowl Grün ,100.0,94.0,4.3,7.5,4.2,Fitness Foods
Fitness Drink Erdbeere,100.0,65.0,0.9,11.3,3.0,Fitness Foods
Fitness Vital Brötchen,100.0,213.0,5.1,34.2,7.0,Fitness Foods
Fitness Ei & Linse,100.0,116.0,3.7,8.0,11.0,Fitness Foods
Fitness Tomato Sauce,100.0,184.0,2.3,7.9,29.9,Fitness Foods
Fitness-Quark Himbeere ,100.0,68.0,0.4,3.4,12.6,Fitness Foods
Fitness Nutritious Energy,100.0,367.0,1.7,74.8,9.4,Fitness Foods
Protein Fitness Pudding,100.0,77.0,1.8,4.8,10.4,Fitness Foods
Fitness Drink Vanille,100.0,66.0,0.9,4.3,10.3,Fitness Foods
Fitness Pudding Vanille,100.0,73.0,1.4,5.0,10.1,Fitness Foods
Taschki Pelmeni Fitness,100.0,190.0,4.2,27.0,11.0,Fitness Foods
Fitness Protein Cocoa,100.0,351.0,5.1,64.1,12.1,Fitness Foods
Fitness-Schorle Apfel,100.0,16.0,0.1,3.8,0.1,Fitness Foods
Fitness Knusper Müsli,100.0,388.0,7.8,64.8,10.6,Fitness Foods
Fitness Molke (Flasche),1 Flasche ,150.0,0.5,32.5,3.0,Fitness Foods
Fitness Rum-Trüffel,1 Riegel ,150.0,6.0,16.0,8.1,Fitness Foods
Fitness Tomato Sauce,1 Beutel ,46.0,0.6,2.0,7.5,Fitness Foods
Fitness-Quark Heidelbeere,100.0,71.0,0.5,3.5,13.0,Fitness Foods
Fitness Shake Chocolate,100.0,56.0,0.45,5.1,7.6,Fitness Foods
Fitness Pudding Schoko ,100.0,77.0,1.8,4.8,10.4,Fitness Foods
Fitness Joghurt Heidelbeere,100.0,66.0,0.4,5.3,10.1,Fitness Foods
Fitness Joghurt Kirsche,100.0,66.0,0.4,5.4,10.1,Fitness Foods
Fitness Bar Vanille,1 Riegel ,152.0,5.9,20.0,4.8,Fitness Foods
Fitness Riegel Cookies ,1 Riegel ,138.0,3.9,21.0,4.4,Fitness Foods
Fitness Snack Pocket,100.0,514.0,33.3,38.9,11.8,Fitness Foods
Mineral Fitness Getränk,100.0,19.0,0.0,4.3,0.0,Fitness Foods
Active Fitness Vanille,1 Riegel ,144.0,4.6,16.0,9.8,Fitness Foods
Fitness Tomato Sauce ,4 Esslöfel ,92.0,1.2,4.0,15.0,Fitness Foods
Quarki Fitness Schoko,1 Riegel ,99.0,4.8,4.6,8.6,Fitness Foods
Fitness Drink Erdbeere,100.0,67.0,0.9,4.5,10.3,Fitness Foods
Active Fitness Cocos,1 Riegel ,156.0,7.4,16.0,6.3,Fitness Foods
Fitness Joghurt Vanille,100.0,63.0,0.4,4.8,10.0,Fitness Foods
Fitness Joghurt Natur ,100.0,69.0,0.4,4.8,11.0,Fitness Foods
Feinwürzige Fitness-Bowl,1 Portion ,374.0,17.0,30.0,17.0,Fitness Foods
Fitness Dressing Mix,100.0,221.0,3.5,28.4,9.2,Fitness Foods
Fitness Maultaschen,100.0,149.0,3.0,21.5,7.8,Fitness Foods
Fitness-Maultaschen,100.0,167.0,3.0,25.4,8.7,Fitness Foods
Fitness-Power,100.0,461.0,27.4,44.7,9.7,Fitness Foods
Fitness Base,100.0,69.0,0.4,4.8,11.0,Fitness Foods
Fitness-Käse,100.0,214.0,10.0,0.1,31.0,Fitness Foods
Fitness Mix,100.0,37.0,0.5,3.7,3.0,Fitness Foods
Fitness Ketchup,100.0,67.0,0.0,21.94,1.2,Fitness Foods
Fitness Fiber,100.0,348.0,3.8,63.4,10.1,Fitness Foods
Fitness-Brot,1 Scheibe ,82.0,2.1,12.4,2.7,Fitness Foods
Fitness Toastbrötchen,2 Scheiben ,167.0,1.5,30.0,4.9,Fitness Foods
Fitness-Riegel,1 Riegel ,201.0,9.0,15.5,12.0,Fitness Foods
Fitness Brot,100.0,243.0,10.7,9.3,27.2,Fitness Foods
Fitness Fruits,100.0,364.0,2.3,76.2,6.7,Fitness Foods
Fitness Snack,100.0,523.0,28.1,34.3,11.9,Fitness Foods
Fitness Joghurt,100.0,394.0,6.3,72.2,8.6,Fitness Foods
Fitness 10%,1 Scheibe ,42.0,2.0,0.0,6.0,Fitness Foods
Fitness-Brot,1 Scheibe ,137.0,1.1,24.6,4.2,Fitness Foods
Fitness Wurstsalat,100.0,93.0,5.0,2.0,10.0,Fitness Foods
Fitness Bagel,1 Bagel ,493.0,19.0,62.0,15.0,Fitness Foods
Fitness Vollkorn,100.0,368.0,1.8,74.8,9.4,Fitness Foods
Fitness Salat ,1 Portion ,114.0,7.0,9.0,3.0,Fitness Foods
Fitness Schnittkäse,100.0,177.0,5.0,0.1,33.0,Fitness Foods
Softeis Fitness ,1 Becher ,59.0,1.5,5.8,3.7,Fitness Foods
Fitness Dressing,100.0,59.0,0.6,3.6,9.6,Fitness Foods
Fitness Coffee,100.0,59.0,0.5,4.2,10.0,Fitness Foods
Fitness Salat,100.0,32.0,0.3,3.6,1.3,Fitness Foods
Fitness-Drink,1 Portion ,107.0,0.0,24.0,0.0,Fitness Foods
Fitness-Brot,100.0,375.0,25.6,16.8,13.5,Fitness Foods
Fitness-Bowl,100.0,67.0,1.5,4.8,6.1,Fitness Foods
Fitness Bowl,100.0,67.0,1.5,4.8,6.1,Fitness Foods
Fitness Milch,100.0,53.0,0.1,4.7,8.2,Fitness Foods
Fitness-Bowl,1 Schale ,392.0,15.0,33.0,23.0,Fitness Foods
Fitness Toastbrötchen,100.0,262.0,3.1,45.1,8.4,Fitness Foods
Fitness Rebell,100.0,327.0,23.0,0.0,30.0,Fitness Foods
Fitness-Riegel,100.0,424.0,20.0,36.0,22.0,Fitness Foods
Fitness Riegel,1 Riegel ,141.0,3.8,22.0,5.0,Fitness Foods
Fitness Bar ,1 Riegel  ,156.0,7.2,16.0,6.5,Fitness Foods
Fitness Chocolat,1 Portion mit 125 ml milch ,162.0,1.9,28.9,6.7,Fitness Foods
Fitness Shake,100.0,50.0,0.3,4.0,7.6,Fitness Foods
Fitness Shake,100.0,374.0,4.3,11.6,69.8,Fitness Foods
Fitness Chocolat,100.0,384.0,5.2,70.8,9.3,Fitness Foods
Fitness Toastbrötchen,100.0,257.0,2.3,46.1,7.5,Fitness Foods
Fitness Marzipan,1 Riegel ,140.0,4.9,16.0,8.1,Fitness Foods
Fitness Schüttelsalat,100.0,128.0,6.6,12.9,3.0,Fitness Foods
Fitness Topping,1 Portion ,33.0,2.1,1.4,1.4,Fitness Foods
Fitness-Bowl,100.0,94.0,4.3,7.5,4.2,Fitness Foods
Fitness-Bowl,1 Portion ,392.0,15.0,33.0,23.0,Fitness Foods
Croq Fitness,100.0,478.0,27.0,44.0,12.0,Fitness Foods
Bowl Fitness,100.0,87.0,5.1,3.6,5.4,Fitness Foods
Fitness Bagel,1 Portion,239.0,3.4,49.5,7.7,Fitness Foods
Fitness,100.0,368.0,1.8,74.8,9.4,Fitness Foods
Fitness,1 Portion mit 125ml fettarmer Milch ,172.0,2.5,29.7,6.8,Fitness Foods
Fitness,1 Riegel ,98.0,4.7,4.6,8.6,Fitness Foods
Peanutbutter Crunchy,100.0,593.0,49.0,8.0,26.0,Fitnessguru
Beef Jerky,1 Tüte ,98.0,2.0,0.0,20.0,Fitnessguru
One Whey High Protein Bar,1 Riegel ,220.0,7.5,22.0,17.0,Fitnessguru
One Pancake,100.0,394.0,8.0,46.0,34.5,Fitnessguru
Onewhey Isolate,100.0,348.0,0.0,0.0,87.0,Fitnessguru
Onewhey Protein Shake,1 Flasche ,80.0,0.0,0.0,20.0,Fitnessguru
One Casein Double Chocolate,1 Portion ,110.0,1.0,3.5,23.0,Fitnessguru
Onewhey High Protein Bar,1 Riegel ,220.0,7.5,22.0,17.0,Fitnessguru
Onewhey,1 Löffel ,121.0,1.5,3.4,23.4,Fitnessguru
High Protein Bar Chocolate Crisp,1 Portion ,220.0,7.5,22.0,17.0,Fitnessguru
One Whey Isolate ,100.0,348.0,0.0,0.0,87.0,Fitnessguru
Onewhey Isolate Peanut Butter,1 Portion ,104.0,0.0,0.0,26.0,Fitnessguru
All in One Shape Shake Crispy Coconut,100.0,355.0,5.6,5.3,72.0,Fit'n'Female
Pink BCAA,100.0,332.0,0.0,0.0,85.0,Fit'n'Female
Glutamin (Lime Lemonade),1 Scoop ,22.0,0.0,0.0,5.6,Fit'n'Female
High Protein Müsli,100.0,423.0,20.3,22.8,29.0,Fitvia
Vanilla Body Shake,100.0,359.0,5.3,11.0,58.0,Fitvia
Vanilla Body Shake ,2 Messlöffel ,209.0,5.3,15.0,23.0,Fitvia
Chocolate Protein Cream ,100.0,503.0,36.0,44.0,13.0,Fitvia
Orange Kiss Puretox Tea,100.0,2.0,0.5,0.7,0.5,Fitvia
Pink Power Body Tea,100.0,2.0,0.5,0.5,0.5,Fitvia
Chocolate Body Cookies,100.0,410.0,14.0,74.0,7.0,Fitvia
Strawberry Puretox Tea,100.0,2.0,0.5,0.5,0.5,Fitvia
Tropical Puretox Bar,100.0,329.0,11.0,47.0,7.0,Fitvia
Tropical Puretox Tea,100.0,2.0,0.5,0.6,0.5,Fitvia
Marshmallow Beauty Tea,100.0,4.0,0.5,0.9,0.5,Fitvia
Dark Chocolate Body Bar,1 Riegel ,100.0,3.0,14.0,3.2,Fitvia
Purple Power Body Tea,100.0,2.0,0.5,0.6,0.5,Fitvia
White Chocolate Protein Snack,100.0,498.0,32.0,31.0,30.0,Fitvia
Chocolate Protein Snack,100.0,479.0,28.0,32.0,30.0,Fitvia
Coconut Body Cookies,100.0,430.0,16.0,73.0,6.4,Fitvia
Blueberry Body Tea,100.0,3.0,0.5,0.6,0.5,Fitvia
Cherry Body Tea,100.0,2.0,0.5,0.6,0.5,Fitvia
Pomegranate Body Tea,100.0,3.0,0.5,0.7,0.5,Fitvia
Bio Rote Linsennudeln,100.0,343.0,1.7,56.0,23.0,Five Mills 
Bio Sojanudeln,100.0,433.0,14.8,12.7,41.0,Five Mills 
Bio Kichererbsennudeln,100.0,360.0,6.3,47.0,21.0,Five Mills 
Five Guys Milchshake Basis (Mix-in),1 Portion,625.0,33.0,75.0,7.8,Five Mills 
Five Beanz,100.0,87.0,0.2,13.6,5.4,Five Mills 
