Name,Einheit (g / Stück),Kalorien,Fett,Kohlenhydrate,Eiweiß,Marke
Mini Fladen Natur,100.0,256.0,2.7,47.0,9.6,Andechser Natur
Skyr Natur Magerstufe,100.0,65.0,0.2,4.4,11.0,Andechser Natur
Natur ohne Zucker,100.0,38.0,1.8,0.0,4.9,Andechser Natur
Griechischer Grillkäse Natur,100.0,388.0,32.0,0.5,25.0,Andechser Natur
Cashew Drink Natur,100.0,35.0,2.9,1.1,1.1,Andechser Natur
Bio Stremellachs Natur ,100.0,210.0,15.0,0.0,19.0,Andechser Natur
Natur Rein Aprikose,100.0,205.0,0.1,49.0,0.5,Andechser Natur
Der Lockere Natur ,100.0,296.0,30.0,4.7,1.8,Andechser Natur
Cheesy Natur Leicht,1 Portion ,33.0,2.2,1.0,2.2,Andechser Natur
Kap-Seehecht Natur ,100.0,85.0,1.4,0.0,18.0,Andechser Natur
Reis Drink Natur,100.0,42.0,1.2,7.7,0.1,Andechser Natur
Quark Liebling Natur,100.0,52.0,0.2,3.7,8.5,Andechser Natur
Natur Panini Rustico,100.0,234.0,1.0,45.1,9.7,Andechser Natur
Tofu Natur Mild,100.0,130.0,7.3,1.6,14.0,Andechser Natur
Cashew Natur Joghurt,100.0,89.0,6.6,5.2,2.1,Andechser Natur
Kokos Natur Joghurt,1 Becher ,139.0,9.3,11.0,2.9,Andechser Natur
Natur ohne Zucker ,100.0,42.0,2.3,0.0,4.0,Andechser Natur
Geräucherte Makrelenfilets Natur,100.0,238.0,18.0,0.0,19.0,Andechser Natur
Fitness Joghurt Natur ,100.0,69.0,0.4,4.8,11.0,Andechser Natur
Thunfisch Steaks Natur,100.0,95.0,0.83,0.1,21.88,Andechser Natur
Bio-Reis Natur,100.0,366.0,2.5,75.0,8.6,Andechser Natur
Gehackte Tomaten Natur,100.0,22.0,0.5,3.9,0.9,Andechser Natur
Bio Seitan Natur,100.0,101.0,0.5,6.5,17.0,Andechser Natur
Hafer Porridge Natur,1 Portion ,257.0,5.4,45.0,5.6,Andechser Natur
Flatbread Sandwich Natur,100.0,301.0,6.8,48.0,9.9,Andechser Natur
Joghurt Natur Ungesüßt,100.0,42.0,2.3,0.0,4.0,Andechser Natur
Tortilla Wraps Natur,1 Tortilla ,206.0,5.0,33.6,5.8,Andechser Natur
Lachs Filets Natur,1 Portion ,236.0,16.3,0.0,22.5,Andechser Natur
Porridge Hafermahlzeit Natur ,100.0,412.0,8.9,70.8,9.0,Andechser Natur
Frischer Landrahm Natur,1 Portion ,74.0,7.2,0.81,1.62,Andechser Natur
Family Joghurt Natur ,1 Becher ,90.0,4.4,7.3,5.4,Andechser Natur
King Prawns Natur,100.0,66.0,0.7,0.0,15.0,Andechser Natur
Nigari Tofu Natur,100.0,137.0,7.9,1.7,14.9,Andechser Natur
Hähnchenfilet Classic Natur,100.0,102.0,2.0,1.0,20.0,Andechser Natur
Soja Drink Natur ,100.0,38.0,1.9,1.8,3.2,Andechser Natur
Mais Waffeln Natur,100.0,387.0,1.2,86.0,7.0,Andechser Natur
Natur Filet Streifen ,100.0,124.0,0.5,9.2,19.8,Andechser Natur
Dinkel-Kräcker-Natur,100.0,417.0,11.9,59.9,12.1,Andechser Natur
Natur mit Kokosnuss ,100.0,55.0,3.0,2.3,3.9,Andechser Natur
"2 Hähnchenbrustfilets ""Natur""",1 Portion,615.0,15.55,72.32,47.44,Andechser Natur
Lupinen Drink Natur ,100.0,78.0,4.2,7.3,2.2,Andechser Natur
Kokos Wasser Natur,100.0,16.0,0.2,3.3,0.1,Andechser Natur
Natur Und Wildreis,100.0,344.0,2.3,69.0,9.7,Andechser Natur
Pulled Salmon Natur,100.0,219.0,15.0,0.1,21.0,Andechser Natur
Bergbauern Joghurt Natur ,100.0,68.0,4.0,4.1,4.0,Andechser Natur
Natur Pur Brot,100.0,213.0,4.1,34.2,8.3,Andechser Natur
Almkäse Natur Rauchkäse,100.0,362.0,29.0,0.0,25.3,Andechser Natur
Mandel Natur Vegan,100.0,52.0,3.3,5.0,0.5,Andechser Natur
Natur-Reis & Quinoa,100.0,155.0,2.4,28.0,3.9,Andechser Natur
Veganer Aufschnitt Natur ,100.0,157.0,12.0,4.8,7.4,Andechser Natur
Natur Joghurt Mild,100.0,75.0,3.8,5.7,4.6,Andechser Natur
Grill Camembert Natur,100.0,287.0,23.0,0.5,20.0,Andechser Natur
Echter Stremellachs Natur,100.0,243.0,16.6,0.0,23.6,Andechser Natur
Dattel Schokolade Natur,100.0,573.0,43.8,34.1,5.9,Andechser Natur
"Almighurt Natur 3,8%",100.0,71.0,3.8,5.0,4.3,Andechser Natur
Mandel Drink Natur,100.0,22.0,2.0,0.0,0.9,Andechser Natur
Cashew Natur Joghurt,1 Becher ,142.0,11.0,8.3,3.4,Andechser Natur
Veganer Vleischkäse Natur,100.0,264.0,15.0,5.2,26.0,Andechser Natur
Sojajoghurt - Natur Ungesüßt ,100.0,42.0,2.3,0.0,4.0,Andechser Natur
Soja Natur Ungesüßt,100.0,35.0,1.9,0.0,4.0,Andechser Natur
My Veggie Natur,100.0,46.0,2.3,1.5,4.1,Andechser Natur
Geräucherte Makrelenfilets - Natur,100.0,252.0,20.0,0.0,17.9,Andechser Natur
Natur Joghurt Leicht,100.0,43.0,1.0,4.2,4.3,Andechser Natur
King Prawns Natur,100.0,54.0,0.7,0.0,12.0,Andechser Natur
Buttermilch-Käse Natur,100.0,247.0,17.4,4.7,18.1,Andechser Natur
Dinkel Drink Natur,100.0,42.0,1.5,6.2,0.8,Andechser Natur
Soja-Drink Natur,100.0,30.0,1.5,0.9,3.0,Andechser Natur
Soja Drink Natur,100.0,41.0,2.1,2.0,3.6,Andechser Natur
Tortilla Wraps Natur,100.0,332.0,8.0,54.2,9.3,Andechser Natur
Natur Reis Langkorn,100.0,363.0,2.3,75.8,7.8,Andechser Natur
Putensteak Natur (200g),1 Portion ,210.0,2.0,2.0,48.2,Andechser Natur
Coco Drink Natur,100.0,16.0,0.2,3.3,0.1,Andechser Natur
Tortilla Wraps Natur,1 Tortilla ,128.0,2.5,22.6,3.7,Andechser Natur
Bio Reiswaffeln Natur,1 Waffel ,25.0,0.2,5.1,0.6,Andechser Natur
Dinkel Waffeln Natur,100.0,372.0,2.8,70.0,12.0,Andechser Natur
Bio Sojaghurt Natur,100.0,54.0,2.4,3.6,4.4,Andechser Natur
Pizza Brötchen Natur,100.0,252.0,4.6,44.0,7.5,Andechser Natur
Atlantischer Stremellachs Natur,100.0,224.0,15.0,0.3,22.0,Andechser Natur
Vegane Frischecreme Natur,100.0,372.0,39.0,1.7,2.6,Andechser Natur
Frozen Yogurt Natur,100.0,130.0,2.6,23.0,3.9,Andechser Natur
Kokos Natur Vegan,100.0,95.0,7.7,5.4,0.7,Andechser Natur
Knusper Cracker Natur,100.0,461.0,21.0,41.0,21.0,Andechser Natur
Bio Tofu Natur ,100.0,128.0,7.0,1.6,14.0,Andechser Natur
Cashew Frischcreme Natur ,100.0,209.0,19.0,4.5,4.9,Andechser Natur
Natur Joghurt Mild,100.0,66.0,3.9,4.4,3.2,Andechser Natur
Skyr Style Natur ,100.0,68.0,3.3,2.6,5.8,Andechser Natur
Bio-Ziegenfrischkäse Natur,100.0,175.0,12.8,4.0,11.0,Andechser Natur
High Protein Natur ,100.0,53.0,0.1,3.6,9.3,Andechser Natur
Tortilla Chips Natur,100.0,462.0,27.0,62.0,4.6,Andechser Natur
Fitline Protein Natur ,100.0,62.0,0.2,3.6,11.0,Andechser Natur
Natur Joghurt 1%,100.0,47.0,1.0,4.7,4.9,Andechser Natur
Bio Hafercreme Natur,100.0,79.0,3.1,12.0,0.8,Andechser Natur
Cold Cuts Natur ,100.0,180.0,17.0,1.0,3.4,Andechser Natur
Natur aus Kokosmilch ,100.0,75.0,4.8,7.5,0.5,Andechser Natur
Stremel Lachs Natur ,100.0,258.0,18.0,0.0,24.0,Andechser Natur
Bio Kokos Natur,100.0,15.0,0.4,1.3,1.7,Andechser Natur
Oat Hafer Natur ,100.0,80.0,3.1,12.0,0.8,Andechser Natur
Ziegenmilch Joghurt Natur,100.0,82.0,5.5,3.3,4.7,Andechser Natur
Sahne-Joghurt Natur,100.0,122.0,10.0,3.9,4.0,Andechser Natur
Soja Drink Natur,100.0,47.0,2.2,2.8,3.8,Andechser Natur
"Natur Joghurt 3,5%",100.0,61.0,3.5,4.0,3.3,Andechser Natur
Friesischer Hirtenkäse Natur,100.0,221.0,17.0,6.0,11.0,Andechser Natur
Absolutely Kokosnuss Natur,100.0,84.0,6.1,6.0,0.6,Andechser Natur
Frischkäse Becher Natur,100.0,270.0,26.0,3.0,6.0,Andechser Natur
Frozen Yoghurt Natur,100.0,123.0,2.1,23.0,2.5,Andechser Natur
Bio Tofu Natur,100.0,149.0,9.0,0.7,16.0,Andechser Natur
Natur Rein Himbeere,100.0,166.0,0.2,36.0,1.0,Andechser Natur
Hey! Kokos Natur,100.0,85.0,7.0,4.7,0.7,Andechser Natur
Bio Hanf Natur,100.0,17.0,1.6,0.5,0.2,Andechser Natur
Bio Mandeldrink Natur,100.0,22.0,1.9,0.5,0.9,Andechser Natur
Hafer Drink Natur,100.0,40.0,1.4,6.0,0.6,Andechser Natur
Schweinebraten Natur,100.0,119.0,3.0,1.0,22.0,Andechser Natur
Forellenfilets Natur,100.0,134.0,3.9,0.1,24.7,Andechser Natur
Putenbrust Natur,2 Scheiben ,29.0,0.4,0.2,6.0,Andechser Natur
Quark Natur,100.0,51.0,0.2,3.8,8.3,Andechser Natur
Gluten Natur,100.0,353.0,2.0,8.0,82.2,Andechser Natur
Walnusskerne Natur,100.0,716.0,69.0,3.7,15.5,Andechser Natur
Vinschgauer Natur,100.0,248.0,1.5,48.2,7.3,Andechser Natur
Multi-Natur,100.0,46.0,1.0,10.0,0.1,Andechser Natur
Joghurt Natur,100.0,63.0,3.7,3.9,3.6,Andechser Natur
Reiswaffeln Natur,100.0,346.0,2.7,72.0,7.0,Andechser Natur
Putensteak Natur,100.0,105.0,1.0,1.0,24.1,Andechser Natur
Natur Jogurt,100.0,50.0,2.3,2.1,4.0,Andechser Natur
Natur & Wildreis,100.0,344.0,2.3,69.0,9.7,Andechser Natur
Tofu Natur,100.0,138.0,8.0,0.7,15.4,Andechser Natur
Mandeldrink Natur,100.0,21.0,1.4,1.2,0.7,Andechser Natur
Räucherscheiben Natur,1 Portion ,67.0,5.4,0.4,4.3,Andechser Natur
Braten Natur,100.0,112.0,3.0,1.3,20.0,Andechser Natur
Sojajoghurt Natur,100.0,45.0,2.9,0.5,4.8,Andechser Natur
Hummus Natur,100.0,274.0,21.0,11.9,6.8,Andechser Natur
Tofu Natur ,100.0,108.0,6.67,0.45,11.53,Andechser Natur
Buttermilch Natur,1 Flasche ,154.0,2.1,20.0,14.0,Andechser Natur
Cashew Natur,100.0,66.0,3.9,5.9,1.4,Andechser Natur
Birkenwasser Natur,100.0,3.0,0.5,0.8,0.5,Andechser Natur
Kokos Natur,100.0,95.0,7.7,5.4,0.7,Andechser Natur
Natur-Reis,1/2 Beutel ,217.0,1.3,45.0,4.9,Andechser Natur
Mandeldrink Natur,100.0,35.0,3.3,0.5,1.1,Andechser Natur
Jackfruit Natur,100.0,36.0,0.41,2.0,1.9,Andechser Natur
Skyr Natur,100.0,64.0,0.2,4.0,11.0,Andechser Natur
Ricottatörtchen Natur,100.0,247.0,17.0,25.0,5.2,Andechser Natur
Tortilla Natur,100.0,137.0,5.3,18.0,3.7,Andechser Natur
Cashewdrink Natur,100.0,35.0,2.9,1.1,1.1,Andechser Natur
Skyr Natur,100.0,57.0,0.2,4.5,9.2,Andechser Natur
Kokos Natur,100.0,73.0,5.1,4.0,1.0,Andechser Natur
Natur Radler,100.0,39.0,0.0,5.8,0.0,Andechser Natur
Skyr Natur ,100.0,62.0,0.2,4.0,11.0,Andechser Natur
Soja Natur,100.0,50.0,2.2,3.3,4.0,Andechser Natur
Lachsschinken Natur,100.0,114.0,2.0,1.0,23.0,Andechser Natur
Kokosmilch Natur ,100.0,181.0,17.0,1.6,1.4,Andechser Natur
Backprotein Natur,100.0,353.0,1.45,6.76,78.24,Andechser Natur
Thunfischfilets Natur,100.0,115.0,1.2,0.5,26.0,Andechser Natur
Natur Radler,100.0,37.0,0.0,5.9,0.0,Andechser Natur
Hummus Natur,100.0,246.0,19.0,8.8,7.0,Andechser Natur
Hummus Natur,100.0,272.0,21.0,11.0,6.5,Andechser Natur
Schweinelende Natur,100.0,101.0,1.9,0.0,21.0,Andechser Natur
Tempé Natur,100.0,176.0,10.0,1.4,20.0,Andechser Natur
Natur-Reis,1 Portion ,225.0,1.6,47.0,4.7,Andechser Natur
Dinkelzopf Natur,100.0,292.0,7.89,46.16,8.59,Andechser Natur
Bagel Natur,1 Portion ,233.0,0.5,48.6,6.9,Andechser Natur
Frischkäse Natur,1 Portion ,259.0,25.1,2.8,5.1,Andechser Natur
Joghurt Natur,100.0,38.0,1.8,0.0,4.9,Andechser Natur
Skyr Natur,100.0,60.0,0.2,3.5,11.0,Andechser Natur
Omelette Natur,100.0,229.0,14.0,16.0,8.3,Andechser Natur
Lachsfilet Natur,1 Portion ,512.0,28.0,1.5,53.0,Andechser Natur
Streichwurst Natur,100.0,275.0,22.2,13.0,5.2,Andechser Natur
Hummus Natur,100.0,241.0,19.0,11.0,5.4,Andechser Natur
Sojadrink Natur,100.0,30.0,1.6,0.9,3.0,Andechser Natur
Wiesenländer Natur ,100.0,351.0,27.0,0.1,27.0,Andechser Natur
Lachsfilets Natur,100.0,155.0,9.3,0.5,18.0,Andechser Natur
Natur & Wildreis,1 Beutel ,225.0,1.6,46.0,5.9,Andechser Natur
Porridge Natur,1 Portion ,257.0,5.4,44.9,5.5,Andechser Natur
Frischkäsezubereitung Natur,1 Portion ,46.0,4.2,0.7,1.4,Andechser Natur
Ziegenfrischkäse Natur,100.0,201.0,17.4,1.6,9.6,Andechser Natur
Natur Laddu,100.0,532.0,36.5,42.0,9.6,Andechser Natur
Aprikosen Natur,100.0,229.0,0.5,48.0,5.0,Andechser Natur
Natur-Reis,100.0,347.0,2.2,74.0,7.8,Andechser Natur
Frischkäse Natur,100.0,270.0,26.0,3.0,6.0,Andechser Natur
Ziegenfrischkäse Natur,100.0,197.0,17.0,1.0,10.0,Andechser Natur
Sojadrink Natur,100.0,49.0,2.8,1.5,3.6,Andechser Natur
Haferdrink Natur,100.0,42.0,0.8,7.8,0.7,Andechser Natur
Cremige Natur,100.0,366.0,33.0,0.1,17.0,Andechser Natur
Natur Tofu,100.0,108.0,6.6,0.5,12.0,Andechser Natur
Frischkäse Natur,1 Portion ,81.0,7.8,0.9,1.8,Andechser Natur
Natur Radler,100.0,35.0,0.0,0.0,0.0,Andechser Natur
Langkornreis Natur,100.0,353.0,3.3,72.3,7.0,Andechser Natur
Qjo Natur ,100.0,83.0,2.6,4.5,7.9,Andechser Natur
Maiswaffeln Natur,100.0,387.0,1.2,86.0,7.0,Andechser Natur
Hummus Natur ,100.0,288.0,22.0,11.0,7.1,Andechser Natur
Natur-Reis,100.0,363.0,2.3,75.8,7.8,Andechser Natur
Tempeh Natur,100.0,177.0,7.9,2.1,21.2,Andechser Natur
Sojagurt Natur,100.0,51.0,1.5,5.0,4.2,Andechser Natur
Sojagurt Natur,100.0,42.0,1.5,2.7,4.2,Andechser Natur
Fleischspieße Natur ,100.0,84.0,2.0,1.4,15.0,Andechser Natur
Frischkäsezubereitung Natur,100.0,231.0,21.0,3.5,7.0,Andechser Natur
"Lammlachse, Natur",100.0,112.0,3.4,0.0,20.4,Andechser Natur
Sojadrink Natur,100.0,38.0,1.5,3.4,2.6,Andechser Natur
Couscous Natur,100.0,145.0,9.5,12.5,2.1,Andechser Natur
Wraps Natur,1 Wrap ,126.0,1.9,23.0,3.7,Andechser Natur
Ziegenfrischkäse Natur,100.0,188.0,15.9,1.5,9.7,Andechser Natur
Mandeln Natur,100.0,625.0,53.0,4.6,25.0,Andechser Natur
Schweinegeschnetzeltes Natur ,100.0,134.0,6.0,0.5,20.0,Andechser Natur
Buttermilch Natur,100.0,44.0,0.6,5.7,3.9,Andechser Natur
Hummus Natur,100.0,230.0,19.0,7.9,4.9,Andechser Natur
Stremellachs Natur,100.0,251.0,19.0,0.0,20.0,Andechser Natur
Mandel Natur,100.0,55.0,3.3,5.0,1.3,Andechser Natur
Hummus Natur,100.0,174.0,10.8,12.5,6.5,Andechser Natur
Tofu Natur,100.0,108.0,6.67,0.45,11.53,Andechser Natur
Jackfruit Natur,100.0,36.0,0.4,2.0,1.9,Andechser Natur
Kokos Natur,100.0,93.0,7.7,5.0,0.6,Andechser Natur
Räucherkäse Natur,100.0,315.0,24.8,1.9,21.0,Andechser Natur
Ahornwasser Natur ,100.0,8.0,0.5,2.0,0.5,Andechser Natur
Superbrot Natur ,100.0,180.0,8.4,2.0,16.1,Andechser Natur
Hummus Natur ,100.0,145.0,13.6,3.6,1.1,Andechser Natur
Kochschinken Natur,100.0,100.0,2.0,0.5,20.0,Andechser Natur
Sojadrink Natur,100.0,38.0,1.9,1.8,3.2,Andechser Natur
Skyr Natur,100.0,64.0,0.2,4.0,11.0,Andechser Natur
Natur-Tofu,100.0,162.0,9.8,0.6,17.0,Andechser Natur
Makrelenfilet Natur,100.0,268.0,20.8,0.0,19.6,Andechser Natur
Kiri Natur,100.0,282.0,27.5,2.5,6.0,Andechser Natur
Hummus Natur,100.0,287.0,26.0,8.8,3.5,Andechser Natur
Patros Natur ,100.0,282.0,24.0,0.7,15.0,Andechser Natur
Cremia Natur,100.0,244.0,24.0,2.0,5.1,Andechser Natur
Tofu Natur,100.0,119.0,6.7,1.3,13.0,Andechser Natur
Rauchkäse Natur,100.0,313.0,25.0,1.0,21.0,Andechser Natur
Feta Natur,100.0,279.0,24.0,0.7,15.0,Andechser Natur
Skyr Natur,100.0,65.0,0.2,4.4,10.6,Andechser Natur
Joghurt Natur,100.0,76.0,3.8,6.3,4.0,Andechser Natur
Tofu Natur,100.0,106.0,5.3,0.2,13.1,Andechser Natur
Reiswaffeln Natur,1 Waffel ,26.0,0.2,5.2,0.6,Andechser Natur
Grießpudding Natur,100.0,122.0,4.8,16.0,3.6,Andechser Natur
Joghurt Natur,100.0,71.0,3.5,5.4,4.5,Andechser Natur
Putenbrust Natur,1 Scheibe ,27.0,0.5,0.3,5.3,Andechser Natur
Tilapia Natur,100.0,95.0,1.2,0.0,21.0,Andechser Natur
Tofu Natur,100.0,121.0,7.1,1.0,12.5,Andechser Natur
Sojadrink Natur,100.0,28.0,1.5,0.9,2.6,Andechser Natur
Milchreis Natur,100.0,97.0,3.2,17.1,3.4,Andechser Natur
L.Laktiflor Natur,1 Becher ,85.0,4.4,4.9,5.6,Andechser Natur
Salakis Natur,100.0,272.0,22.8,0.8,15.7,Andechser Natur
Putenbrust Natur,1 Scheibe ,19.0,0.34,0.16,3.74,Andechser Natur
Thunfischfilets - Natur,100.0,112.0,1.1,0.1,25.3,Andechser Natur
Hänchenbrust Natur,100.0,107.0,2.0,1.0,21.0,Andechser Natur
Landfrischkäse Natur,100.0,103.0,4.5,3.0,12.5,Andechser Natur
Schollenfilets Natur,100.0,68.0,1.3,0.0,14.0,Andechser Natur
Frischkäse Natur,100.0,245.0,24.0,2.3,5.0,Andechser Natur
Drillinge Natur,100.0,85.0,0.3,17.0,2.5,Andechser Natur
Croutons Natur ,100.0,363.0,2.0,70.0,12.0,Andechser Natur
Skyr Natur ,100.0,60.0,0.2,3.2,10.6,Andechser Natur
Saftfleisch Natur,100.0,101.0,3.1,0.5,17.8,Andechser Natur
Räucherschmelzkäse Natur,100.0,313.0,25.0,5.1,17.0,Andechser Natur
Frischkäsefass Natur,100.0,270.0,26.0,3.0,6.0,Andechser Natur
Tofu Natur,100.0,119.0,7.2,0.8,12.0,Andechser Natur
Breze Natur,1 Brezel,276.0,5.0,49.3,8.8,Andechser Natur
Lupinenjoghurt Natur,100.0,101.0,6.0,9.5,1.8,Andechser Natur
Stremellachs Natur ,100.0,217.0,14.0,0.5,24.0,Andechser Natur
Porridge Natur,1 Portion + 150ml Wasser ,237.0,2.7,42.5,8.7,Andechser Natur
Feto Natur,100.0,130.0,7.2,0.8,15.0,Andechser Natur
Oikos Natur,100.0,120.0,10.0,4.2,3.3,Andechser Natur
Skyr Natur,100.0,62.0,0.2,4.0,10.7,Andechser Natur
Hummus Natur,100.0,187.0,13.0,9.7,6.0,Andechser Natur
Hummus Natur,100.0,332.0,29.0,9.0,6.4,Andechser Natur
Frischkäse Natur,100.0,252.0,25.0,3.0,4.5,Andechser Natur
Fleischspieße Natur,100.0,96.0,3.0,1.0,16.0,Andechser Natur
Natur Reis ,100.0,357.0,2.9,81.3,6.7,Andechser Natur
Filoncino Natur,100.0,253.0,2.6,47.0,8.7,Andechser Natur
Ziegenfrischkäse Natur,100.0,164.0,12.0,3.0,11.0,Andechser Natur
Pizzabrötchen Natur,100.0,252.0,4.6,44.0,7.5,Andechser Natur
Ziegenfrischkäse Natur ,100.0,291.0,22.2,1.8,20.3,Andechser Natur
Halloumi Natur,100.0,321.0,24.8,2.5,22.1,Andechser Natur
Tabouleh Natur,100.0,188.0,11.5,17.4,3.4,Andechser Natur
Ziegenkäse Natur ,100.0,390.0,34.0,0.1,21.0,Andechser Natur
FETO Natur ,100.0,130.0,7.2,0.8,15.0,Andechser Natur
Haferdrink Natur,100.0,44.0,0.8,8.2,0.8,Andechser Natur
Reiswaffeln Natur,100.0,385.0,3.8,77.0,8.9,Andechser Natur
Feinjoghurt Natur,100.0,101.0,8.0,3.3,4.0,Andechser Natur
Knoblauch Natur,100.0,29.0,0.3,2.4,2.8,Andechser Natur
Haferpops Natur,100.0,390.0,5.6,68.0,12.0,Andechser Natur
Mandel Natur,100.0,96.0,5.8,7.8,2.1,Andechser Natur
Biogarnelen Natur,100.0,89.0,0.7,0.9,19.8,Andechser Natur
Skyr Natur,100.0,65.0,0.5,4.4,11.0,Andechser Natur
Tagliatelle Natur,100.0,174.0,2.0,31.0,6.4,Andechser Natur
Skyr Natur,100.0,62.0,0.2,4.0,11.0,Andechser Natur
Kokos Natur,100.0,87.0,5.8,6.7,1.8,Andechser Natur
Soja Natur,100.0,49.0,2.9,1.0,4.4,Andechser Natur
Rührei Natur,100.0,260.0,18.0,14.0,9.6,Andechser Natur
Grießdessert Natur,100.0,108.0,4.3,16.0,1.1,Andechser Natur
Natur Radler,100.0,35.0,0.0,5.8,0.0,Andechser Natur
Hummus Natur,100.0,307.0,25.6,6.4,7.8,Andechser Natur
Kokosgurt Natur,100.0,104.0,9.0,4.7,0.9,Andechser Natur
Frischcreme Natur,100.0,300.0,30.5,1.0,4.0,Andechser Natur
Kokos Natur,100.0,94.0,7.7,5.1,0.7,Andechser Natur
Porridge Natur,100.0,98.0,2.1,14.1,4.9,Andechser Natur
Tempeh Natur,100.0,189.0,8.8,3.9,20.8,Andechser Natur
Skyr Natur,100.0,65.0,0.2,4.4,11.0,Andechser Natur
Haferdrink Natur,100.0,46.0,0.8,8.2,1.1,Andechser Natur
Skyr Natur,100.0,65.0,0.5,4.4,11.0,Andechser Natur
Blattspinat Natur,100.0,16.0,0.5,0.5,3.0,Andechser Natur
Tomatenstücke Natur,100.0,26.0,0.2,4.0,1.5,Andechser Natur
Tofu Natur ,100.0,119.0,6.7,1.3,13.0,Andechser Natur
Natur,100.0,454.0,44.2,0.5,13.5,Andechser Natur
Natur,1 Becher ,85.0,4.0,6.6,5.6,Andechser Natur
Natur,100.0,65.0,0.4,5.8,9.6,Andechser Natur
Natur,100.0,263.0,25.0,3.0,5.6,Andechser Natur
Natur,100.0,369.0,1.4,78.8,6.9,Andechser Natur
Natur,1 Becher ,86.0,4.4,5.8,5.9,Andechser Natur
Natur,100.0,219.0,20.0,4.5,5.3,Andechser Natur
Kokosnuss Joghurt,100.0,75.0,4.8,7.5,0.5,Andros
Kokosjoghurt Greek Style,100.0,111.0,8.5,7.6,0.9,Andros
Tiramisu,100.0,226.0,5.9,37.9,1.5,Andros
So Good So Veggie Vanille,100.0,93.0,3.3,15.4,0.4,Andros
So Good So Veggie Stracciatella,100.0,130.0,5.8,18.7,0.6,Andros
Natur aus Kokosmilch ,100.0,75.0,4.8,7.5,0.5,Andros
So Good So Veggie Natur,100.0,75.0,4.8,7.5,0.5,Andros
Greek Style Natur,100.0,111.0,8.5,7.6,0.9,Andros
So Good So Veggie Erdbeere,100.0,100.0,3.5,16.0,0.5,Andros
So Good So Veggie aus Kokosmilch Natur,100.0,75.0,4.8,7.5,0.5,Andros
So Good So Veggie Schokolade ,100.0,245.0,14.0,25.0,2.0,Andros
Mousse Au Chocolat,100.0,160.0,8.0,19.0,2.2,Andros
So Good So Veggie Heidelbeere,100.0,98.0,3.4,15.9,0.5,Andros
So Good So Veggie Pfirsich Maracuja,100.0,99.0,3.5,16.0,0.5,Andros
Kuskus,100.0,357.0,1.7,73.3,10.7,Ankara
Nudeln,100.0,357.0,1.7,73.3,10.7,Ankara
Makarnasi,100.0,357.0,1.7,73.3,10.7,Ankara
Hering in Gelee,100.0,119.0,8.5,0.0,10.5,Anker
Kornfit Wecken,100.0,237.0,3.7,40.0,8.2,Anker
Kerni ,100.0,314.0,9.7,44.0,10.0,Anker
Osterpinze ,100.0,361.0,11.0,56.0,8.6,Anker
Bolognese,100.0,184.0,2.2,29.0,5.0,Ankerkraut
Magic Dust,100.0,273.0,4.6,46.0,7.9,Ankerkraut
Patatas Bravas,100.0,286.0,4.9,44.0,11.0,Ankerkraut
Kürbisgewürz,100.0,218.0,4.4,37.0,3.8,Ankerkraut
Pommes Frites Salz,100.0,76.0,1.7,9.2,3.7,Ankerkraut
Gemüsebrühe,100.0,178.0,2.4,24.0,8.5,Ankerkraut
Weihnachtspups,100.0,381.0,1.3,90.0,0.9,Ankerkraut
Smoking Zeus,100.0,244.0,5.0,36.0,7.8,Ankerkraut
Quarkgewürz Gartenkräuter,100.0,248.0,1.9,36.5,12.9,Ankerkraut
Hagebutten Mark,100.0,73.0,0.5,11.0,2.5,Annes Feinste
Aronia Mark ,100.0,64.0,0.5,10.0,1.6,Annes Feinste
Feinste Sahne Himbeer-Bourbon-Vanille-Torte,100.0,231.0,9.2,33.1,2.8,Annes Feinste
Tiamo Feinste Trüffel Marc De Champagne,100.0,522.0,29.8,52.7,5.0,Annes Feinste
Feinste Sahne Mousse au Chocolat Torte ,100.0,346.0,20.7,33.3,6.2,Annes Feinste
Feinste Sahne Stracciatella Kirsch Torte,100.0,288.0,14.2,35.8,3.7,Annes Feinste
Feinste Sahne Erdbeer-Pannacotta-Kuppeltorte,100.0,289.0,15.0,34.5,3.5,Annes Feinste
Feinste Nürnberger Gold-Elisen Lebkuchen,1 Stück ,210.0,9.1,25.2,5.4,Annes Feinste
Feinste Sahne Black & White Torte,100.0,319.0,17.0,35.0,4.9,Annes Feinste
Feinste Täfelchen Edel Bitter 70%,1 Stück ,35.0,2.6,2.0,0.6,Annes Feinste
Feinste Nuss-Variation,100.0,646.0,58.0,5.8,20.0,Annes Feinste
Feinste Elisen Lebkuchen,100.0,435.0,21.6,46.5,10.1,Annes Feinste
Feinste Kuchen Käse,100.0,278.0,14.9,26.9,8.4,Annes Feinste
Feinste Knusper Waffeln,1 Waffel ,50.0,2.1,7.0,0.6,Annes Feinste
Feinste Knusper Waffeln,1 Waffel ,50.0,2.1,7.0,0.6,Annes Feinste
Feinste Edelnugat-Happen,1 Praline ,74.0,5.0,6.2,0.8,Annes Feinste
Feinste Weiße Schokolade ,100.0,526.0,49.0,39.0,8.3,Annes Feinste
Feinste Elisen-Minis,100.0,408.0,17.2,51.4,8.9,Annes Feinste
Feinste Heiße Schokolade,100.0,391.0,7.6,68.4,7.6,Annes Feinste
