Name,Einheit (g / Stück),Kalorien,Fett,Kohlenhydrate,Eiweiß,Marke
Schwäbische Rauchpeitschen,100.0,320.0,28.0,0.0,16.0,Waldburger Schinken
Heißgerauchtes,100.0,69.0,5.5,0.8,17.0,Waldburger Schinken
Burgzwerge,100.0,284.0,22.0,1.0,24.0,Waldburger Schinken
"Quinoa Salat mit Schinken, Ziegenkäse, Croutons und Senf-Dressing",1 Schale ,559.0,30.0,57.0,15.0,Waldburger Schinken
Schinken-Sülze mit Würzigen Gurken und Zwiebeln ,100.0,103.0,2.0,5.0,16.0,Waldburger Schinken
Gewürfelter Schinken in Aspik mit Champignons,100.0,80.0,2.0,2.0,13.0,Waldburger Schinken
Tortellini mit Käse-Sahne-Sauce & Schinken,1 Portion ,564.0,24.8,69.6,14.8,Waldburger Schinken
Spanischer Serrano Schinken 11 Monate Gereift,100.0,252.0,14.0,0.9,30.0,Waldburger Schinken
Topping Cheezy Bites 13-Inch Schinken,1 Portion,320.0,4.0,1.0,13.0,Waldburger Schinken
"Frischer Salat mit Käse, Schinken & Joghurtdressing",1 Schale ,389.0,30.8,10.4,16.2,Waldburger Schinken
Finesse Schinken der Saison Honig & Marone,100.0,112.0,3.0,1.0,20.0,Waldburger Schinken
Salat Käse-Schinken mit Joghurt-Dressing ,100.0,87.0,5.6,4.5,3.9,Waldburger Schinken
Al Forno Mini Pizza Taler Schinken,100.0,257.0,7.1,38.0,9.5,Waldburger Schinken
Gefüllte Schollen Filets mit Käsesauce-Schinken,100.0,215.0,11.0,17.0,12.0,Waldburger Schinken
Vegetarischer Schinken Spicker mit Buntem Pfeffer ,100.0,178.0,14.0,3.9,7.7,Waldburger Schinken
Nudeln mit Schinken Sahne Soße,100.0,231.0,14.0,16.9,8.6,Waldburger Schinken
Vegetarischer Schinken Spicker Salat Klassisch,100.0,255.0,24.0,6.5,3.3,Waldburger Schinken
Finesse Schinken im Ofen Gegrillt ,100.0,108.0,2.5,1.0,20.0,Waldburger Schinken
Veganer Schinken Spicker mit Grillgemüse,100.0,119.0,9.0,3.7,2.2,Waldburger Schinken
Die Ofenfrische Schinken-Champignon (405g),1 Pizza ,748.0,18.0,112.0,34.0,Waldburger Schinken
Broccoli-Gratin mit Herzhaftem Schinken,100.0,123.0,7.5,8.7,5.0,Waldburger Schinken
Fix für Nudel-Schinken-Gratin,100.0,401.0,14.8,60.8,5.0,Waldburger Schinken
Schinken Spicker Bunte Paprika-Lyoner,100.0,218.0,18.0,3.0,11.0,Waldburger Schinken
Schinken-Sülze mit Grünem Pfeffer,100.0,96.0,2.0,6.0,13.5,Waldburger Schinken
Schinken Spicker Mortadella 100% Geflügel,100.0,194.0,15.0,1.8,13.0,Waldburger Schinken
Topping Pan 6-Inch Schinken,1 Portion,53.0,1.0,0.0,2.0,Waldburger Schinken
Topping Classic 15-Inch Schinken,1 Portion,373.0,4.0,1.0,15.0,Waldburger Schinken
Die Ofenfrische Schinken-Champignon (380g),1 Pizza ,714.0,17.0,103.6,31.9,Waldburger Schinken
Fix für Nudel-Schinken Gratin,100.0,160.0,6.0,16.0,9.0,Waldburger Schinken
Finesse Schinken mit Belém-Pfeffer,100.0,108.0,2.5,1.0,20.0,Waldburger Schinken
"Original Spanischer Serrano Schinken, Luftgetrocknet",100.0,212.0,10.0,0.5,30.0,Waldburger Schinken
Brokkoli-Gratin mit Herzhaftem Schinken ,1 Portion ,476.0,29.2,28.8,22.4,Waldburger Schinken
Veganer Aufschnitt Schinken Art Kräuter ,100.0,226.0,4.4,15.0,30.0,Waldburger Schinken
Vegetarischer Schinken Spicker Salat Budapester,100.0,232.0,20.0,10.0,3.0,Waldburger Schinken
Vegetarischer Schinken Spicer mit Schnittlauch,100.0,156.0,13.0,2.1,7.7,Waldburger Schinken
Blätterteig Minis Käse & Schinken,100.0,306.0,19.9,22.9,8.2,Waldburger Schinken
Steinofen Pizza Schinken Diavolo,1 Pizza ,714.0,24.4,86.2,34.0,Waldburger Schinken
Creme Noblesse Schwarzwälder Schinken,100.0,313.0,28.0,4.0,11.0,Waldburger Schinken
Delikatess Leicht-Schinken (10g),1 Scheibe ,14.0,0.3,0.1,2.7,Waldburger Schinken
Schinken Hauchzart mit Pfeffer,100.0,107.0,2.0,1.0,21.0,Waldburger Schinken
Frische Salate Käse & Schinken,100.0,123.0,6.8,9.3,5.2,Waldburger Schinken
Das Volle Korn Schinken,1 Scheibe ,109.0,0.6,20.0,3.0,Waldburger Schinken
Delikatess Schinken-Zwiebel-Mettwurst,100.0,154.0,8.0,1.0,19.0,Waldburger Schinken
Schinken Spicker Grobe Schinkenwurst,100.0,195.0,15.0,1.0,14.0,Waldburger Schinken
Risotto mit Pfifferlingen & Schinken,100.0,361.0,3.0,74.7,8.0,Waldburger Schinken
Brotzeit Scheiben Schinken-Kräuter,1 Scheibe ,84.0,6.8,1.3,4.5,Waldburger Schinken
Schinken Spicker Feine Schinkenwurst,100.0,218.0,18.0,1.0,13.0,Waldburger Schinken
Schinken Spicker Feine Schinkenwurst,1 Scheibe ,22.0,1.8,0.1,1.3,Waldburger Schinken
Schweinemedaillons aus dem Schinken,100.0,115.0,3.0,0.0,22.0,Waldburger Schinken
Toast- und Sandwich-Schinken,1 Scheibe ,22.0,0.4,0.2,4.2,Waldburger Schinken
Ciabatta mit Schinken & Röstzwiebeln,100.0,271.0,3.8,49.0,9.4,Waldburger Schinken
"Schinken Hauchzart, mit Pfeffer",100.0,107.0,2.0,1.0,21.0,Waldburger Schinken
Vegetarischer Schinken Spicker Mortadella,100.0,180.0,14.0,3.8,8.2,Waldburger Schinken
Schinken Nuggetz Extra Mager,100.0,140.0,3.0,1.0,27.0,Waldburger Schinken
Schinken-Gemüse in Aspik,100.0,76.0,1.8,1.6,13.0,Waldburger Schinken
Baguette Royal Schinken-Käse,100.0,283.0,17.0,21.0,11.0,Waldburger Schinken
Sandwich Schinken mit Käse ,1 Portion  ,531.0,32.6,38.1,20.4,Waldburger Schinken
Sandwich mit Schinken & Gouda,100.0,276.0,17.0,18.0,11.0,Waldburger Schinken
Vegetarischer Schinken Spicker Salat,100.0,255.0,24.0,6.5,3.3,Waldburger Schinken
Sandwich Toast Käse Schinken ,100.0,226.0,7.3,26.0,12.8,Waldburger Schinken
Finesse Schinken Minze-Limette ,100.0,110.0,2.5,1.2,20.4,Waldburger Schinken
Salat Box Käse-Schinken ,100.0,134.0,7.5,10.6,5.3,Waldburger Schinken
Schinken Vom Iberico Schwein,100.0,413.0,33.6,2.3,24.8,Waldburger Schinken
Rösti-Baguettes Broccoli Schinken,100.0,182.0,10.0,17.9,3.9,Waldburger Schinken
Schinken nach Gyros-Art,100.0,111.0,3.0,1.0,20.0,Waldburger Schinken
Fix Nudel-Schinken Gratin ,1 Portion ,409.0,14.0,47.0,22.0,Waldburger Schinken
Geräucherter und Gebackener Schinken,100.0,194.0,13.0,0.3,19.0,Waldburger Schinken
Intermezzo Schinken mit Sauerrahm,1 Pizzabrot ,386.0,14.0,49.0,13.0,Waldburger Schinken
Steinofen Pizza Schinken-Champignon,100.0,185.0,4.6,25.0,10.0,Waldburger Schinken
Croissant mit Schinken +Käse,100.0,335.0,18.0,24.0,14.0,Waldburger Schinken
Hot Toast Käse Schinken,100.0,260.0,11.01,27.97,11.43,Waldburger Schinken
Knolli Kraut und Schinken,100.0,209.0,7.5,27.0,8.0,Waldburger Schinken
Calzini Schinken und Paprika (302 g),100.0,193.0,3.95,30.27,8.33,Waldburger Schinken
Schinken-Teewurst Grob,100.0,336.0,30.0,1.0,15.0,Waldburger Schinken
Pizza Schinken Diavolo,1 Pizza ,737.0,26.9,87.7,33.0,Waldburger Schinken
Fladenbrot Käse-Schinken,100.0,220.0,9.1,25.0,9.2,Waldburger Schinken
Sandwich Schinken & Gouda,100.0,284.0,16.6,22.0,11.0,Waldburger Schinken
Picco Pizzi Schinken ,1 Portion ,419.0,14.2,50.8,20.0,Waldburger Schinken
Delikatess Schinken Bockwurst,100.0,275.0,24.2,0.2,14.0,Waldburger Schinken
Steinofen Pizza Schinken,1 Pizza ,771.0,24.5,96.3,37.1,Waldburger Schinken
Pizzabrötchen Schinken Käse ,8 Stück,538.0,10.2,82.6,26.5,Waldburger Schinken
Sandwich Schinken & Gouda,100.0,260.0,15.7,16.9,11.8,Waldburger Schinken
Paprika-Schinken-Zwiebelmettwurst,100.0,235.0,18.0,1.5,16.5,Waldburger Schinken
Wrap Schinken Käse,100.0,264.0,12.7,26.2,10.2,Waldburger Schinken
Schinken Steinofen Pizza,1 Pizza ,654.0,17.8,84.8,35.6,Waldburger Schinken
Mini Schinken Pfefferlinge,100.0,399.0,34.0,1.0,22.0,Waldburger Schinken
Schinken-Käse Sandwich,100.0,234.0,8.9,26.7,10.8,Waldburger Schinken
Schinken mit Pfeffer,100.0,107.0,2.0,1.0,21.0,Waldburger Schinken
Nudel-Schinken Gratin,100.0,401.0,13.5,63.1,5.8,Waldburger Schinken
Schinken Salami Fiocco,100.0,242.0,16.0,0.5,24.0,Waldburger Schinken
Magerer Gourmet Schinken,100.0,140.0,3.0,1.0,27.0,Waldburger Schinken
Gourmet Schinken Light,100.0,114.0,2.0,1.0,23.0,Waldburger Schinken
Schinken in Aspik,100.0,91.0,2.0,1.0,17.0,Waldburger Schinken
Vollkornbrot mit Schinken ,1 Portion ,202.0,9.0,18.0,9.0,Waldburger Schinken
Sandwich Schinken & Gouda,100.0,217.0,12.0,16.0,10.0,Waldburger Schinken
Schinken-Pilz Rahmpasta,1 Portion zubereitete ,515.0,18.0,67.0,19.0,Waldburger Schinken
Toasty Schinken & Käse,1 Stück ,208.0,11.2,15.0,11.6,Waldburger Schinken
Schinken-Frischkäse Pastete,100.0,139.0,10.0,3.0,11.0,Waldburger Schinken
Käse-Schinken-Salat,1 Portion ,450.0,29.4,12.3,8.7,Waldburger Schinken
Finesse Schinken Hauchzart ,2 Scheiben ,22.0,0.6,0.1,4.0,Waldburger Schinken
Finesse Schinken Hauchzart,100.0,112.0,3.0,1.0,20.0,Waldburger Schinken
Schinken-Sahne Sauce,100.0,168.0,14.1,5.3,5.0,Waldburger Schinken
Finesse Schinken Gegrillt,100.0,112.0,3.0,1.0,20.0,Waldburger Schinken
Original Schwarzwälder Schinken,100.0,243.0,15.0,1.0,26.0,Waldburger Schinken
Delikatess Metzger Schinken,1 Scheibe  ,55.0,1.5,0.5,9.5,Waldburger Schinken
Tortellini Schinken Käse ,100.0,300.0,7.5,44.0,13.0,Waldburger Schinken
Familienpizza Schinken Champignon,1 Portion ,423.0,12.0,54.5,22.3,Waldburger Schinken
Sandwich Schinken Käse ,100.0,246.0,13.1,20.4,10.7,Waldburger Schinken
Salat Käse & Schinken,100.0,124.0,9.0,5.5,5.9,Waldburger Schinken
Käse-Schinken Griller,100.0,267.0,23.3,0.5,14.3,Waldburger Schinken
Wrap Schinken & Gouda,100.0,205.0,8.9,22.0,8.0,Waldburger Schinken
Delikatess Schinken-Fleischwurst ,100.0,284.0,26.0,1.0,12.0,Waldburger Schinken
Salatcup Käse & Schinken,1 Salatcup ,378.0,25.5,21.9,12.6,Waldburger Schinken
Tiroler Schinken Chips,100.0,362.0,8.0,0.5,72.0,Waldburger Schinken
Schinken Wiener Light,100.0,230.0,18.0,11.0,16.0,Waldburger Schinken
Walnuss Honig Schinken,100.0,115.0,3.0,1.5,20.0,Waldburger Schinken
Schinken Champignon Brotaufstrich,100.0,227.0,20.0,2.8,9.0,Waldburger Schinken
Finesse Schinken Gegart,100.0,108.0,2.5,1.0,20.0,Waldburger Schinken
Brot Zum Schinken,100.0,198.0,1.2,37.0,5.5,Waldburger Schinken
Blätterteigkörbchen Schinken Käse,100.0,287.0,19.5,18.7,8.6,Waldburger Schinken
Cappelletti Roher Schinken,100.0,304.0,8.3,43.0,13.0,Waldburger Schinken
Gebratene Schinken Nudeln ,100.0,382.0,18.9,37.7,11.6,Waldburger Schinken
Rheinische Schinken-Mettenden,100.0,278.0,22.0,1.0,19.0,Waldburger Schinken
Salatcup Käse Schinken,100.0,116.0,7.4,6.5,5.3,Waldburger Schinken
Schinken Käse Wrap,100.0,256.0,13.9,24.3,7.9,Waldburger Schinken
Wrap mit Schinken,100.0,162.0,9.3,12.4,6.9,Waldburger Schinken
Schinken-Teewurst Fettreduziert,100.0,302.0,26.0,1.0,16.0,Waldburger Schinken
Delikatess Gourmet Schinken,100.0,126.0,5.0,1.0,19.0,Waldburger Schinken
Bruschetta-Schinken Gegart,100.0,110.0,2.8,1.1,20.2,Waldburger Schinken
Lauch-Schinken Rösti,100.0,167.0,7.7,19.7,3.4,Waldburger Schinken
Hauchfein Schinken Gebacken ,100.0,112.0,3.0,1.0,20.0,Waldburger Schinken
Nudel-Schinken Gratin,100.0,178.0,8.7,15.6,8.9,Waldburger Schinken
Schinken Spicker Sandwich,1 Packung ,468.0,30.8,34.0,13.1,Waldburger Schinken
Brokkoli-Schinken-Omelette,1 Portion,321.0,23.0,3.0,24.0,Waldburger Schinken
Brokkoli-Schinken-Auflauf,1 Portion,776.0,31.0,79.0,41.0,Waldburger Schinken
Schinken & Käse Sandwich,1 Portion ,551.0,34.0,36.3,23.7,Waldburger Schinken
Original Schwarzwälder Schinken,100.0,204.0,12.0,1.0,23.0,Waldburger Schinken
Delikatess Schinken-Fleischwurst,100.0,278.0,25.0,0.0,13.0,Waldburger Schinken
Schwarzwälder Schinken (17g),1 Scheibe ,35.0,2.0,0.2,4.1,Waldburger Schinken
Kräuterrührei mit Schinken,1 Portion,530.0,27.99,36.02,31.42,Waldburger Schinken
Crossino Rucola-Schinken,1 Crossino,382.0,11.6,48.4,20.5,Waldburger Schinken
Delikatess Krusten Schinken,1 Scheibe ,26.0,1.0,0.2,4.0,Waldburger Schinken
Schinken-Zwiebel-Mettwurst,100.0,234.0,18.0,1.0,17.0,Waldburger Schinken
Finesse Farmer Schinken,100.0,112.0,3.0,1.0,20.0,Waldburger Schinken
Veganer Pfeffer Schinken,100.0,166.0,9.0,4.5,15.8,Waldburger Schinken
Mini Schinken Knacker,100.0,384.0,32.0,1.0,23.0,Waldburger Schinken
Schinken Paprika Beisser,100.0,399.0,34.0,1.0,22.0,Waldburger Schinken
Sandwich Schinken-Gouda,100.0,278.0,17.0,17.7,12.2,Waldburger Schinken
Salat-Schinken-Käse,1 Portion,160.0,8.5,4.8,15.1,Waldburger Schinken
Sandwich Schinken & Käse,100.0,269.0,16.8,17.0,11.2,Waldburger Schinken
Jamon Serrano Schinken,100.0,232.0,12.0,1.0,30.0,Waldburger Schinken
Schinken Krakauer Klassik,100.0,307.0,28.0,0.8,13.0,Waldburger Schinken
Schinken-Teewurst Grob ,100.0,356.0,32.0,1.0,16.0,Waldburger Schinken
Brazil Feiner Schinken,100.0,103.0,2.0,1.0,20.0,Waldburger Schinken
Salatcup Schinken & Käse,100.0,69.0,4.3,1.6,6.1,Waldburger Schinken
Salatcup Käse & Schinken,1 Salatcup ,402.0,26.6,25.9,12.3,Waldburger Schinken
Geräucherter Nuss-Schinken,100.0,122.0,2.0,2.8,23.0,Waldburger Schinken
Panino Rucola-Schinken,1 Stück,382.0,11.6,48.4,20.5,Waldburger Schinken
Puten-Schinken Sandwich,100.0,219.0,8.3,24.2,9.9,Waldburger Schinken
Schinken Mild Geräuchert ,100.0,114.0,2.0,1.0,23.0,Waldburger Schinken
Steinofen Pizza Schinken,1 Pizza ,680.0,17.2,92.1,34.7,Waldburger Schinken
Tortellini mit Schinken,100.0,385.0,8.8,62.0,13.0,Waldburger Schinken
Gourmet Salatschale Schinken,100.0,35.0,0.7,3.0,4.0,Waldburger Schinken
Gourmet Schinken-Spießbraten,1 Scheibe ,29.0,0.8,0.3,0.8,Waldburger Schinken
Tapitas Serrano Schinken,6 Scheiben ,48.0,1.4,0.3,8.7,Waldburger Schinken
Premium Schinken-Gulasch,100.0,120.0,4.0,0.0,21.0,Waldburger Schinken
Salatlust Schinken Käse ,1 Portion ,350.0,28.5,9.0,13.6,Waldburger Schinken
Nudel-Schinken-Gratin,1 Portion ,615.0,29.0,57.0,30.0,Waldburger Schinken
Tiroler Schinken Leicht,100.0,165.0,3.0,0.5,34.0,Waldburger Schinken
Delikatess Schinken Fleischwurst,100.0,279.0,25.0,0.5,13.0,Waldburger Schinken
Delikatess Lachs-Schinken,100.0,135.0,2.0,1.0,28.0,Waldburger Schinken
Schinken-Ei Salat ,100.0,45.0,1.8,2.2,4.8,Waldburger Schinken
Mini Pizza Schinken,100.0,213.0,6.4,26.6,11.4,Waldburger Schinken
Sandwich Schinken Käse,100.0,234.0,12.0,18.0,12.0,Waldburger Schinken
Käse-Schinken Lasagne ,1 zubereitete Portion ,551.0,20.5,58.2,30.6,Waldburger Schinken
Schinken Mettwürstchen Paprika,100.0,384.0,32.0,1.0,23.0,Waldburger Schinken
Pizza Schinken Champignon,1 Pizza ,676.0,18.4,86.7,38.1,Waldburger Schinken
Steinofen Schinken Diavolo,100.0,212.0,7.3,25.7,9.9,Waldburger Schinken
Käse-Schinken-Brötchen,100.0,173.0,3.5,29.5,7.3,Waldburger Schinken
Schinken und Käse,100.0,132.0,8.6,8.6,4.6,Waldburger Schinken
Salat Schinken & Peperoni ,100.0,75.0,4.8,2.8,4.1,Waldburger Schinken
Schinken Spicker Mortadella,100.0,232.0,20.0,1.0,12.0,Waldburger Schinken
Brokkoli-Schinken-Nudeln,1 Portion,542.0,23.0,58.0,22.0,Waldburger Schinken
Laugen Schinken Baguette,100.0,242.0,5.8,34.5,13.2,Waldburger Schinken
Steinofen-Pizza Schinken,1 Pizza ,708.0,18.0,97.0,36.0,Waldburger Schinken
Schinken-Snackis,100.0,415.0,35.0,2.0,23.0,Waldburger Schinken
Schinken-Zwiebelmettwurst,100.0,157.0,9.0,1.0,18.0,Waldburger Schinken
Schinken-Speck,100.0,146.0,6.0,1.0,22.0,Waldburger Schinken
Schinken-Zwiebelmettwurst,100.0,262.0,22.0,1.0,15.0,Waldburger Schinken
Räucherkäse Schinken ,100.0,313.0,25.0,1.0,21.0,Waldburger Schinken
Piccolinis Schinken,3 Stück ,206.0,6.8,25.6,9.8,Waldburger Schinken
Schwarzwälder Schinken,100.0,248.0,16.0,0.9,25.0,Waldburger Schinken
Schinken-Streifen,100.0,261.0,17.0,1.0,26.0,Waldburger Schinken
Schwarzwälder Schinken,100.0,239.0,15.0,1.0,25.0,Waldburger Schinken
Schinken-Zwiebelmettwurst,100.0,165.0,10.0,0.5,18.0,Waldburger Schinken
Wildschwein-Schinken,100.0,158.0,4.9,0.5,28.0,Waldburger Schinken
Prosecco Schinken ,100.0,146.0,8.0,0.5,18.0,Waldburger Schinken
Schinken-Zwiebelmettwurst,100.0,235.0,18.0,1.0,17.0,Waldburger Schinken
Schwarzwälder Schinken ,100.0,208.0,12.0,1.0,24.0,Waldburger Schinken
Schinken Fleischwurst,100.0,273.0,24.0,0.7,13.3,Waldburger Schinken
Hauchfeiner Schinken,100.0,107.0,3.0,1.0,19.0,Waldburger Schinken
Hähnchen Schinken ,1 Scheibe ,22.0,0.6,0.2,4.0,Waldburger Schinken
Puten Schinken ,100.0,169.0,4.0,1.0,32.0,Waldburger Schinken
Schinken Krakauer,100.0,249.0,19.0,1.0,18.0,Waldburger Schinken
Schinken-Fleischwurst,100.0,281.0,25.0,1.0,13.0,Waldburger Schinken
Gourmet Schinken ,1 Scheibe ,15.0,0.3,0.1,3.0,Waldburger Schinken
Schwarzwälder Schinken,100.0,243.0,15.0,1.0,26.0,Waldburger Schinken
Schwarzwälder Schinken,1 Scheibe ,30.0,1.8,0.1,3.4,Waldburger Schinken
Baguette Schinken,2 Bagutte ,507.0,9.7,79.0,23.0,Waldburger Schinken
Räucher Schinken,100.0,313.0,25.0,1.0,21.0,Waldburger Schinken
Bauernbraten Schinken,1 Scheibe ,32.0,2.1,0.5,3.1,Waldburger Schinken
Picco Schinken,100.0,213.0,6.4,26.6,11.4,Waldburger Schinken
Schinken Fleischwurst ,100.0,277.0,25.0,1.0,12.0,Waldburger Schinken
Stickado Schinken ,100.0,348.0,20.0,4.0,38.0,Waldburger Schinken
Schinken Zwiebel ,100.0,248.0,22.5,3.3,7.8,Waldburger Schinken
Rustico Schinken,100.0,111.0,2.5,1.6,20.2,Waldburger Schinken
Rosmarin Schinken,100.0,97.0,1.9,1.3,18.6,Waldburger Schinken
Wildschwein Schinken,100.0,169.0,5.0,1.0,30.0,Waldburger Schinken
Gekochter Schinken,100.0,153.0,7.0,4.5,18.0,Waldburger Schinken
Schinken-Scherz'l,100.0,142.0,6.8,0.5,19.7,Waldburger Schinken
Tortelloni Schinken,1 Portion ,720.0,33.6,74.8,26.8,Waldburger Schinken
Schinken Snack,100.0,266.0,6.0,1.0,52.0,Waldburger Schinken
Schinken-Griller,100.0,258.0,22.0,1.0,14.0,Waldburger Schinken
Schinken Chips,100.0,362.0,8.0,0.5,72.0,Waldburger Schinken
Spargel Schinken,100.0,133.0,6.5,0.5,18.0,Waldburger Schinken
Ganzes Schinken,100.0,251.0,11.0,27.0,11.0,Waldburger Schinken
Schinken-Käsebreze,1 Portion,400.0,15.6,44.05,19.3,Waldburger Schinken
Salat-Schinken,1 Portion,108.0,3.3,5.0,13.4,Waldburger Schinken
Serrano-Schinken,1 Portion ,103.0,5.6,0.5,13.1,Waldburger Schinken
Rinder Schinken,100.0,158.0,1.1,2.0,35.0,Waldburger Schinken
Schinken Snackis,100.0,417.0,35.0,2.0,23.0,Waldburger Schinken
Schinken-Würfel,100.0,166.0,10.0,1.0,18.0,Waldburger Schinken
Serrano Schinken ,100.0,173.0,5.0,1.0,31.0,Waldburger Schinken
Bacon-Schinken,100.0,128.0,5.0,1.0,19.8,Waldburger Schinken
Prager Schinken,100.0,236.0,18.0,0.5,18.0,Waldburger Schinken
Nuss Schinken,100.0,112.0,1.5,2.5,22.0,Waldburger Schinken
Schinken-Beißer,100.0,352.0,28.0,0.7,24.0,Waldburger Schinken
Pizza Schinken,100.0,204.0,5.6,26.0,11.4,Waldburger Schinken
Gebackener Schinken,100.0,111.0,3.0,1.0,20.0,Waldburger Schinken
Schinken Hauchdünn ,100.0,116.0,3.0,2.0,20.0,Waldburger Schinken
Schinken-Kümmelsülze,100.0,139.0,9.0,1.5,13.0,Waldburger Schinken
Polnischer Schinken ,100.0,194.0,13.0,0.3,19.0,Waldburger Schinken
Steinofen Schinken,100.0,211.0,7.4,24.8,10.2,Waldburger Schinken
Serrano Schinken ,100.0,235.0,12.9,0.3,29.5,Waldburger Schinken
Baguette Schinken ,100.0,203.0,3.9,32.0,9.1,Waldburger Schinken
Schwarzwälder Schinken,2 Scheiben ,63.0,3.9,0.3,6.8,Waldburger Schinken
Schinken-Zwiebelmettwurst,100.0,235.0,18.0,1.0,17.0,Waldburger Schinken
Schwarzwälder Schinken,1 Scheibe ,34.0,2.1,0.1,3.6,Waldburger Schinken
Schinken-Teewurst,1 Portion ,99.0,9.2,0.1,3.8,Waldburger Schinken
Schinken Würstchen,1 Würstchen  ,134.0,11.5,0.5,7.0,Waldburger Schinken
Puten-Schinken,100.0,153.0,4.0,1.0,28.0,Waldburger Schinken
Schinken Zwiebelmettwurst,1 Portion ,63.0,3.6,0.4,7.2,Waldburger Schinken
Schinken-Fleischwurst,100.0,297.0,27.0,1.0,12.0,Waldburger Schinken
Steinofen Schinken,1 Pizza ,730.0,26.7,83.8,35.4,Waldburger Schinken
Schinken Wiener ,100.0,224.0,18.0,1.0,14.0,Waldburger Schinken
Schinken-Fleischwurst,100.0,280.0,25.0,0.5,13.0,Waldburger Schinken
Serrano Schinken ,1 Scheibe ,33.0,1.7,0.1,4.3,Waldburger Schinken
Schinken-Fleckerl,1 Packung ,303.0,6.5,51.0,8.9,Waldburger Schinken
Schinken-Zwiebelmettwurst,100.0,253.0,20.0,1.0,17.0,Waldburger Schinken
Tortelloni Schinken,100.0,286.0,3.7,51.4,10.8,Waldburger Schinken
Schwarzwälder Schinken,100.0,243.0,15.0,1.0,26.0,Waldburger Schinken
Schinken Gebacken,100.0,107.0,2.0,1.0,21.0,Waldburger Schinken
Schinken-Bockwürstchen,100.0,213.0,18.0,0.5,12.0,Waldburger Schinken
Schinken-Baguette,1 Portion,336.0,10.2,41.9,17.62,Waldburger Schinken
Schinken Steinofenpizza,1 Pizza ,676.0,22.4,77.7,38.2,Waldburger Schinken
Schinken-Pfefferlinge,100.0,399.0,34.0,1.0,22.0,Waldburger Schinken
Piccolinis Schinken ,1 Packung ,637.0,22.7,73.7,27.8,Waldburger Schinken
Schwarzwälder Schinken,100.0,243.0,15.0,1.0,26.0,Waldburger Schinken
Serrano Schinken,100.0,222.0,10.1,1.1,31.8,Waldburger Schinken
Rahmkäse Schinken,100.0,354.0,29.8,0.5,21.0,Waldburger Schinken
Schinken Würstchen,1 Würstchen ,130.0,11.3,0.3,6.8,Waldburger Schinken
Schwarzwälder Schinken ,2 Scheiben ,63.0,3.9,0.3,6.8,Waldburger Schinken
Mühlen Schinken,1 Scheibe ,22.0,0.4,0.2,4.0,Waldburger Schinken
Schwarzwälder Schinken,1 Scheibe ,26.0,1.9,0.05,2.2,Waldburger Schinken
Luftgetrockneter Schinken,1 Scheibe ,29.0,1.7,0.1,3.4,Waldburger Schinken
Leicht Schinken,100.0,135.0,3.0,0.9,26.0,Waldburger Schinken
Schinken Gyros,100.0,113.0,4.0,1.3,18.0,Waldburger Schinken
Vegetarischer Schinken,100.0,250.0,20.0,1.0,16.0,Waldburger Schinken
Backofen-Schinken,100.0,160.0,9.0,1.2,18.0,Waldburger Schinken
Curry Schinken ,100.0,116.0,3.0,1.7,20.0,Waldburger Schinken
Schinken Fleischwurst ,100.0,279.0,25.0,0.5,13.0,Waldburger Schinken
Sanddorn Schinken,100.0,172.0,8.0,1.0,24.0,Waldburger Schinken
Schinken Würfel ,100.0,131.0,2.0,1.0,27.0,Waldburger Schinken
Zitronenpfeffer Schinken,100.0,148.0,8.0,1.5,17.0,Waldburger Schinken
Schinken-Plockwurst,100.0,331.0,27.0,0.5,21.3,Waldburger Schinken
Nuss Schinken,100.0,142.0,4.0,1.5,25.0,Waldburger Schinken
Prager Schinken,100.0,130.0,5.5,1.5,18.4,Waldburger Schinken
Schinken-Pfefferlinge,1 Wurst ,199.0,17.0,0.5,11.0,Waldburger Schinken
Gourmet Schinken,100.0,131.0,3.0,1.0,25.0,Waldburger Schinken
Schinken Chips,100.0,362.0,8.0,0.5,72.0,Waldburger Schinken
Schinken-Käse,100.0,296.0,18.6,19.9,11.8,Waldburger Schinken
Schinken-Mettwürstchen,100.0,280.0,21.5,0.7,20.8,Waldburger Schinken
Wellness Schinken ,100.0,131.0,3.0,1.0,25.0,Waldburger Schinken
Pizza Schinken,100.0,182.0,4.9,24.9,10.0,Waldburger Schinken
Baguettes Schinken,1 Baguette ,257.0,5.0,39.6,11.8,Waldburger Schinken
Puten Schinken,100.0,95.0,2.5,0.0,18.0,Waldburger Schinken
Schinken Bratwurst ,100.0,112.0,3.2,0.8,20.0,Waldburger Schinken
Wacholder-Schinken,100.0,109.0,2.4,1.0,20.5,Waldburger Schinken
Duroc Schinken,100.0,324.0,22.0,0.5,31.0,Waldburger Schinken
Lachs Schinken,100.0,131.0,2.0,1.0,27.0,Waldburger Schinken
Römer Schinken,100.0,138.0,6.0,1.5,19.0,Waldburger Schinken
Serano Schinken,100.0,193.0,7.5,0.4,31.0,Waldburger Schinken
Schinken Zwiebelmettwurst,100г,166.0,10.0,1.0,18.0,Waldburger Schinken
Rustipani Schinken,100.0,223.0,5.0,32.8,10.3,Waldburger Schinken
Farmhouse Schinken,100.0,151.0,7.0,1.0,21.0,Waldburger Schinken
Schinken Nudeln ,100.0,118.0,1.0,21.5,4.8,Waldburger Schinken
