Name,Einheit (g / Stück),Kalorien,Fett,Kohlenhydrate,Eiweiß,Marke
Bio Fruchtquark Sauerkirsche,100.0,107.0,3.2,12.4,6.6,Isola Bio
Bio Dinkel Zwieback,100.0,392.0,6.4,69.0,12.1,Isola Bio
Bio Vegane Bällchen,100.0,214.0,13.1,9.9,12.8,Isola Bio
Bio Kakao Porridge,100.0,366.0,6.4,59.0,13.0,Isola Bio
Bio Rinder-Minutensteaks,100.0,125.0,5.0,0.0,20.0,Isola Bio
Bio-Kesselchips Chili,100.0,472.0,23.6,56.0,5.6,Isola Bio
Bio Süsskartoffel Falafel,100.0,170.0,9.7,12.2,6.0,Isola Bio
Bio Drink Hafer ,100.0,49.0,1.4,8.3,0.8,Isola Bio
Bio Hirtenkäse,100.0,275.0,19.0,0.1,26.0,Isola Bio
Bio-Roggenbrötchen,1 Brötchen ,170.0,0.9,32.6,6.7,Isola Bio
Bio Penne,100.0,345.0,2.0,63.0,14.0,Isola Bio
Bio-Körnereck,1 Brötchen ,231.0,4.9,36.4,7.3,Isola Bio
Bio Sonnenblumenbrot,1 Scheibe ,153.0,2.7,24.6,3.8,Isola Bio
Bio-Lachs,100.0,172.0,9.8,0.0,21.0,Isola Bio
Bio Hanfproteinpulver,100.0,388.0,14.8,7.3,48.3,Isola Bio
Bio-Tofu,100.0,137.0,8.0,0.7,15.4,Isola Bio
Bio Vollkornbrot,100.0,195.0,1.3,36.0,5.0,Isola Bio
Bio Rindersalami ,100.0,326.0,24.1,0.3,27.2,Isola Bio
Bio Dinkelbrötchen,1 Brötchen ,221.0,2.2,40.5,7.7,Isola Bio
Bio-Sesam,100.0,600.0,50.4,10.2,20.9,Isola Bio
Bio-Kernemix ,100.0,601.0,49.5,12.9,22.4,Isola Bio
Bio-Alpenbutter,100.0,747.0,82.3,0.8,0.6,Isola Bio
Bio-Kochhinterschinken,100.0,115.0,3.0,1.0,21.0,Isola Bio
Bio-Garnelen,100.0,83.0,1.7,0.0,17.0,Isola Bio
Bio Tagliatelle  ,100.0,352.0,1.6,71.0,12.0,Isola Bio
Bio Dinkelgrieß,100.0,354.0,2.0,69.0,12.0,Isola Bio
Bio Johannisbeere,100.0,27.0,0.5,6.2,0.5,Isola Bio
Bio Salami,1 Scheibe ,16.0,1.35,0.0,0.98,Isola Bio
Bio Barrita,100.0,529.0,32.6,47.1,16.6,Isola Bio
Bio-Kokosöl,100.0,895.0,99.4,0.0,0.0,Isola Bio
Bio Garnelen,100.0,71.0,1.1,0.0,15.3,Isola Bio
Bio Garnelen,100.0,75.0,0.7,0.0,17.0,Isola Bio
Bio Joghurt,100.0,75.0,3.7,5.2,5.0,Isola Bio
Bio Gnocchi,100.0,176.0,3.8,31.0,3.7,Isola Bio
Bio Gouda,1 Scheibe ,75.0,6.1,0.0,5.0,Isola Bio
Bio-Schupfnudeln,100.0,190.0,2.7,33.0,6.1,Isola Bio
Bio Bergkäse,1 Scheibe ,88.0,7.0,0.0,6.0,Isola Bio
Bio Fusilli,100.0,358.0,1.3,73.0,12.0,Isola Bio
Bio Reiswaffeln ,100.0,485.0,22.0,64.0,7.0,Isola Bio
Bio-Dreikorn,4 Scheiben ,101.0,0.6,19.0,3.4,Isola Bio
Sojadrink Bio,100.0,38.0,1.8,2.3,3.0,Isola Bio
Bio-Krustenspitz,1 Brötchen ,240.0,5.4,34.0,9.1,Isola Bio
Bio Rindersalami,100.0,298.0,22.0,1.0,24.0,Isola Bio
Bio Bauernbrot ,100.0,183.0,0.7,36.4,4.2,Isola Bio
Bio Chia,100.0,530.0,31.4,25.0,21.0,Isola Bio
Bio Bandnudeln,100.0,347.0,3.0,60.0,14.0,Isola Bio
Bio Sojamilch,100.0,38.0,1.8,2.3,3.0,Isola Bio
Bio-Farmerkrusti,1 Brötchen ,200.0,1.0,40.3,6.3,Isola Bio
Bio Kartoffeltopf,100.0,43.0,0.9,7.1,1.0,Isola Bio
Reisprotein Bio,100.0,424.0,8.0,0.5,86.3,Isola Bio
Bio Hanfprotein,100.0,358.0,13.0,24.0,49.0,Isola Bio
Bio Streichzart,100.0,652.0,72.0,0.6,0.5,Isola Bio
Bio Wiener,100.0,287.0,25.0,1.0,14.0,Isola Bio
Bio Knusperbrot,100.0,408.0,6.0,73.0,13.0,Isola Bio
Quinoa (Bio),100.0,351.0,5.0,58.5,14.8,Isola Bio
Bio-Molke,100.0,344.0,1.0,72.0,11.8,Isola Bio
Bio Burger,100.0,226.0,8.4,14.8,20.8,Isola Bio
Bio Leberwurst,100.0,295.0,25.0,1.5,16.0,Isola Bio
Bio Sauerkrautbrot ,100.0,525.0,33.0,28.0,20.0,Isola Bio
Bio Sanoghurt,100.0,50.0,1.5,4.8,4.3,Isola Bio
Bio Flohsamen,100.0,275.0,7.7,6.4,16.0,Isola Bio
Bio Olivenbrot,100.0,570.0,38.0,23.0,15.0,Isola Bio
Bio-Schupfnudeln,100.0,161.0,0.9,33.5,4.8,Isola Bio
Bio-Himbeeren ,100.0,31.0,0.3,5.78,1.3,Isola Bio
Bio-Feta,100.0,289.0,24.5,0.7,16.5,Isola Bio
Bio Maisgrieß,100.0,344.0,2.8,66.0,9.0,Isola Bio
Bio-Studentenfutter,100.0,470.0,28.0,41.0,10.0,Isola Bio
Bio Bulgursalat,100 g,137.0,5.3,19.2,3.1,Isola Bio
Bio Roggenbrot,100.0,184.0,1.2,34.0,4.2,Isola Bio
Bio Haselnussmus,100.0,698.0,64.8,8.9,17.9,Isola Bio
Bio Sesam,100.0,34.0,0.7,5.0,0.9,Isola Bio
Bio Mozzarella,100.0,243.0,18.5,1.5,17.5,Isola Bio
Bio Reismehl ,100.0,350.0,1.0,79.0,5.9,Isola Bio
Bio Vollkornbrot,100.0,253.0,5.4,39.5,7.1,Isola Bio
Bio Laugenbrezel,1 Stück ,202.0,0.9,40.8,6.5,Isola Bio
Bio Lupinenprotein,100.0,321.0,12.0,10.0,43.0,Isola Bio
Bio Hanföl,100.0,900.0,100.0,0.0,0.0,Isola Bio
Bio Blattspinat,100.0,24.0,0.4,1.7,2.3,Isola Bio
Bio Linsen,100.0,96.0,0.4,13.1,7.7,Isola Bio
Tomatensaft Bio,100.0,18.0,0.1,2.9,0.8,Isola Bio
Bio Cheddar,100.0,418.0,34.9,0.5,25.4,Isola Bio
Bio Kokosmilch,100.0,223.0,22.4,3.4,2.1,Isola Bio
Bio Kichererbsennudeln,100.0,360.0,6.3,47.0,21.0,Isola Bio
Bio Lachsfilet,100.0,197.0,13.0,0.0,20.0,Isola Bio
Bio Gemüsesticks,100.0,203.0,8.7,25.1,5.1,Isola Bio
Bio Elisenlebkuchen,100.0,429.0,21.0,50.0,7.5,Isola Bio
Bio-Räucherlachs,100.0,166.0,8.2,0.0,23.0,Isola Bio
Bio Rinderlandjäger,100.0,238.0,18.0,2.1,17.0,Isola Bio
Bio Mehrkornbrötchen,1 Brötchen ,237.0,5.4,36.8,8.8,Isola Bio
Bio-Ravioli ,100.0,170.0,4.0,25.0,7.4,Isola Bio
Bio Bacon,100.0,348.0,32.3,1.0,13.2,Isola Bio
Bio Mandeln ,100.0,595.0,50.0,9.0,21.0,Isola Bio
Bio Mandelmehl,100.0,590.0,52.5,8.8,21.4,Isola Bio
Bio Cornflakes,100.0,350.0,1.0,74.6,8.2,Isola Bio
Bio Kokosmehl,100.0,411.0,16.5,37.9,17.6,Isola Bio
Bio Flohsamenschalen,100.0,200.0,2.0,0.5,3.7,Isola Bio
Bio Studentenfutter,100.0,541.0,38.8,30.0,14.6,Isola Bio
BIO-Hirtenkäse,100.0,328.0,28.0,1.0,18.0,Isola Bio
Bio Kakaonibs,100.0,574.0,51.5,1.3,12.4,Isola Bio
Bio Molkenpulver,100.0,349.0,0.7,72.0,12.5,Isola Bio
Bio Räucherlachs ,100.0,166.0,8.2,0.2,22.8,Isola Bio
Bio Halloumi,100.0,313.0,25.0,2.0,20.0,Isola Bio
Bio Sonnenblumenkernmus,100.0,688.0,60.0,8.4,19.0,Isola Bio
Bio Apfelsüße,100.0,281.0,0.6,68.0,0.6,Isola Bio
Bio Wurstsalat ,100.0,250.0,22.0,1.0,12.0,Isola Bio
Bio Bianco,100.0,365.0,33.0,0.1,17.0,Isola Bio
Bio Mandelmilch ,100.0,25.0,1.1,3.1,0.5,Isola Bio
Bio-Haferdrink,100.0,42.0,1.6,6.4,0.0,Isola Bio
Bio Hanfprotein,100.0,340.0,11.0,3.7,43.0,Isola Bio
Bio-Halloumi,100.0,296.0,21.0,2.4,24.0,Isola Bio
Bio Kakaopulver ,100.0,514.0,29.94,42.18,19.07,Isola Bio
Bio Landjäger ,100.0,495.0,43.0,1.0,26.0,Isola Bio
Bio Kürbiskerne,100.0,582.0,46.0,2.0,37.0,Isola Bio
Bio-Hühnerfrikassee,100.0,91.0,3.5,5.4,9.4,Isola Bio
Bio Hähnchenschenkel,100.0,212.0,16.0,0.0,17.0,Isola Bio
Bio Roggenvollkornbrot,1 Scheibe ,133.0,4.2,17.0,4.3,Isola Bio
Bio-Dinkelciabatta,100.0,258.0,2.1,48.2,10.1,Isola Bio
Bio Gouda ,100.0,332.0,26.0,2.6,22.0,Isola Bio
Bio Heidelbeeren,100.0,50.0,0.7,8.5,0.7,Isola Bio
Bio Rinderhackbällchen,100.0,228.0,14.8,8.6,15.2,Isola Bio
Bio Farmergemüse,100.0,55.0,1.0,8.4,3.2,Isola Bio
Bio Putenbrustfilet,100.0,115.0,2.0,1.0,23.0,Isola Bio
Bio Jackfruchtstücke,100.0,303.0,1.2,70.0,4.3,Isola Bio
Bio Energy,100.0,30.0,0.0,6.9,0.1,Isola Bio
Bio Pastrami,100 g,106.0,2.0,1.0,21.0,Isola Bio
Maissnack Bio,100.0,383.0,1.3,85.0,7.0,Isola Bio
Bio Espresso ,100.0,72.0,3.3,8.4,3.1,Isola Bio
Bio Karottensalat,100.0,62.0,0.2,12.2,0.7,Isola Bio
Bio Chiasamen,100.0,356.0,34.0,4.0,21.0,Isola Bio
Bio Butterkäse,100.0,353.0,29.0,0.5,22.5,Isola Bio
Bio Flohsamenschalen,100.0,205.0,2.0,4.3,4.3,Isola Bio
Bio Brokkoli ,100.0,27.0,0.0,2.0,3.0,Isola Bio
Bio Kakaonibs,100.0,564.0,44.0,31.0,9.0,Isola Bio
Bio Blumenkohl,100.0,22.0,0.0,2.2,2.0,Isola Bio
Bio-Weizenkrüstli,100.0,283.0,0.94,58.19,9.24,Isola Bio
Kochschinken Bio,100.0,102.0,2.0,1.0,20.0,Isola Bio
Bio-Ziegenbutter,100.0,744.0,82.0,1.0,0.5,Isola Bio
Bio Zitronenwürze,100.0,21.0,0.0,0.0,0.0,Isola Bio
Bio Geflügellyoner,100.0,192.0,15.0,1.0,13.0,Isola Bio
Bio Joghurt,100.0,76.0,3.8,5.5,5.0,Isola Bio
Bio Booster,100.0,332.0,7.6,30.0,22.0,Isola Bio
Bio-Brombeeren,100.0,50.0,1.0,6.2,1.2,Isola Bio
Bio Goldmais,100.0,80.0,1.9,11.0,2.9,Isola Bio
Bio Kokosmilch ,100.0,127.0,12.0,3.2,1.1,Isola Bio
Bio Rinderhackfleisch ,100.0,256.0,20.0,0.0,19.0,Isola Bio
Bio Rindersalami,100.0,299.0,22.0,1.0,24.0,Isola Bio
Bio Kokosmehl ,100.0,352.0,13.5,19.7,20.5,Isola Bio
Bio-Dinkelkartoffelblüten,100.0,253.0,2.0,46.3,10.2,Isola Bio
Bio Lassi,1 Becher ,213.0,6.5,32.0,6.0,Isola Bio
Bio Körnereck,1 Brötchen  ,231.0,4.9,36.4,7.3,Isola Bio
Bio Garnelen,100.0,80.0,0.6,0.0,19.0,Isola Bio
Bio Rindergulasch,100.0,120.0,4.0,0.0,21.0,Isola Bio
Bio Sommergemüse,100.0,36.0,0.5,4.0,2.2,Isola Bio
Bio-Farmerkrusti,100.0,250.0,1.3,50.4,7.8,Isola Bio
Bio Schafjoghurt ,100.0,90.0,6.0,4.4,4.6,Isola Bio
Bio Mozzarella ,100.0,251.0,19.0,1.0,19.0,Isola Bio
Bio Apfelsaft,100.0,46.0,0.1,11.0,0.1,Isola Bio
Bio-Wiener,1Stück ,104.0,8.8,0.2,5.9,Isola Bio
Bio Hüttenkäse,100.0,91.0,3.5,3.5,11.0,Isola Bio
Bio Joghurt,100.0,76.0,3.8,5.5,5.0,Isola Bio
Bio Riesengarnelen,100.0,75.0,0.7,0.0,17.2,Isola Bio
Bio Sonnenblumenkernbrot,100.0,208.0,3.0,35.0,5.0,Isola Bio
Bio Gemüsemais,100.0,80.0,1.9,10.8,2.9,Isola Bio
Bio Feta,100.0,266.0,22.0,0.5,17.0,Isola Bio
Bio Schafkäse ,100.0,353.0,27.5,0.1,26.5,Isola Bio
Bio Hafer,100.0,349.0,7.0,55.7,10.7,Isola Bio
Bio Frischkäse,100.0,252.0,24.0,2.0,7.0,Isola Bio
Bio-Körnereck,1 Portion ,226.0,5.0,35.4,7.4,Isola Bio
Bio Kinderkeks,1 Keks ,28.0,0.8,4.7,0.4,Isola Bio
Bio Lyoner,1 Scheibe ,25.0,2.1,0.1,1.3,Isola Bio
Bio-Früchtchen,1 Tütchen ,93.0,0.1,19.9,1.3,Isola Bio
Bio Kaffeesahne ,100.0,120.0,10.0,4.3,3.1,Isola Bio
Bio-Porridge,1 Beutel ,237.0,3.0,43.2,7.2,Isola Bio
Bio-Magertopfen,100.0,70.0,0.2,4.1,12.0,Isola Bio
Bio Toastbrötchen ,100.0,267.0,3.0,50.5,7.6,Isola Bio
Bio Quinua,100.0,350.0,5.0,60.0,12.0,Isola Bio
Bio Krustenspitz,100.0,280.0,4.9,45.9,9.5,Isola Bio
Bio-Räucherlachs,100.0,175.0,11.0,0.0,19.0,Isola Bio
Bio Apfelsaft,100.0,47.0,0.1,11.0,0.1,Isola Bio
Bio-Geflügelsalat,100.0,353.0,32.2,2.9,12.2,Isola Bio
Bio Kasselerbraten,100.0,112.0,3.0,1.2,20.0,Isola Bio
Bio-Agavensirup,100.0,300.0,0.1,75.0,0.1,Isola Bio
Bio Gelbwurst,100.0,265.0,24.0,1.0,11.0,Isola Bio
Bio Kidneybohnen,100.0,89.0,0.5,11.0,6.5,Isola Bio
Bio Krustenspitz ,1 Brötchen ,259.0,4.6,44.0,8.8,Isola Bio
Bio Hanfprotein,100.0,389.0,12.0,24.0,50.0,Isola Bio
Bio Leinsaat,100.0,489.0,37.0,7.7,22.0,Isola Bio
Bio-Räucherlachs,100.0,165.0,8.2,0.1,22.8,Isola Bio
Bio-Hüftsteaks,100.0,104.0,2.2,0.0,21.0,Isola Bio
Bio Hinterschinken,100.0,138.0,5.0,1.0,22.0,Isola Bio
Bio Gemüsefrikadelle,100.0,211.0,9.4,26.3,5.4,Isola Bio
Bio-Rumpsteak,100.0,120.0,4.0,0.0,21.0,Isola Bio
Bio Baba,100.0,359.0,33.8,8.8,4.8,Isola Bio
Bio Räucherlachs,100.0,167.0,8.2,0.5,23.0,Isola Bio
Bio-Trinkschokolade,100.0,87.0,2.5,11.0,4.3,Isola Bio
Bio Naturreisflocken,100.0,389.0,2.8,81.5,7.7,Isola Bio
Bio Laugenbrötchen ,100.0,212.0,1.9,43.1,3.9,Isola Bio
Bio Helle,100.0,214.0,3.6,39.7,3.2,Isola Bio
Bio-Aprikose,100.0,163.0,0.1,38.0,0.7,Isola Bio
Bio-Kakao,100.0,333.0,11.0,17.0,24.0,Isola Bio
Bio Stracciatella,100.0,144.0,7.5,14.9,3.2,Isola Bio
Bio Rinderhackfleisch,100.0,234.0,18.0,0.0,18.0,Isola Bio
Bio-Müsli,100.0,428.0,18.0,47.0,15.0,Isola Bio
Bio-Dinkelurkorn,100.0,268.0,7.1,40.0,8.6,Isola Bio
Bio Kasseler,100.0,124.0,4.0,1.0,21.0,Isola Bio
Bio-Apfelchips,100.0,279.0,1.6,59.0,1.6,Isola Bio
Bio Haferkleie,100.0,372.0,7.0,59.0,13.0,Isola Bio
Bio-Margarine ,100.0,720.0,80.0,0.07,0.01,Isola Bio
Bio Knusperjoghurt,100.0,111.0,3.5,14.0,5.2,Isola Bio
Bio Limo,100.0,41.0,0.0,9.8,0.0,Isola Bio
Bio Räuchertofu,100.0,169.0,9.5,2.0,18.0,Isola Bio
Bio Maronen,100.0,163.0,0.8,31.5,4.4,Isola Bio
Bio-Limette,100.0,39.0,0.1,0.3,0.1,Isola Bio
Bio Gemüsebrühe ,100.0,3.0,0.0,0.7,0.1,Isola Bio
Bio Dominosteine,1 Stück ,66.0,2.5,10.0,0.6,Isola Bio
Bio Dinkelmehl ,100.0,343.0,1.3,69.0,12.0,Isola Bio
Bio-Mozzarella ,100.0,246.0,18.5,1.0,18.9,Isola Bio
Bio Bananenchips,100.0,539.0,30.0,63.0,1.8,Isola Bio
Bio-Wiesentaler,100.0,340.0,26.1,0.2,26.0,Isola Bio
Bio Maisgrieß,100.0,344.0,0.8,74.2,7.7,Isola Bio
Bio Milch ,100.0,67.0,3.9,4.8,3.2,Isola Bio
Bio Hanfprotein ,100.0,390.0,12.0,24.0,50.0,Isola Bio
Bio Kartoffeltaschen , (1000,110.0,6.0,10.0,4.0,Isola Bio
Bio-Linseneintopf,100.0,64.0,1.1,8.6,3.2,Isola Bio
Bio Bulgur,100.0,329.0,2.0,61.0,11.7,Isola Bio
Bio Gazpachosuppe,100.0,25.0,0.6,3.9,0.9,Isola Bio
Bio-Eiersalat,100.0,301.0,27.4,3.7,9.3,Isola Bio
Bio Gemüsefrikadelle,100.0,248.0,13.5,24.0,5.4,Isola Bio
Bio Chiabrot ,100.0,169.0,3.0,26.0,4.5,Isola Bio
Bio-Maiswaffeln,100.0,384.0,1.4,85.0,7.0,Isola Bio
Bio-Leinsprossenbrot,100.0,220.0,6.4,29.0,8.6,Isola Bio
Bio Lassi,100.0,85.0,2.6,12.8,2.4,Isola Bio
Bio Bergsalami  ,100.0,319.0,25.3,0.8,22.1,Isola Bio
Bio Proteinbrot ,100.0,280.0,15.0,6.2,24.0,Isola Bio
Bio Pumpernickel ,100.0,204.0,1.3,38.0,4.6,Isola Bio
Bio-Joghurt,100.0,73.0,3.8,4.9,4.1,Isola Bio
Bio Orangensaft,100.0,43.0,0.2,9.0,0.7,Isola Bio
Bio Leinsamenbrot ,100.0,211.0,4.0,34.0,6.5,Isola Bio
Bio Garnelen,100.0,88.0,1.0,0.0,18.0,Isola Bio
Bio Oliven,100.0,240.0,24.7,0.6,2.0,Isola Bio
Bio Porki,1 Portion ,95.0,7.5,0.5,7.3,Isola Bio
Bio-Gouda,100.0,357.0,29.0,0.0,24.0,Isola Bio
Bio-Traubensaftschorle,100.0,34.0,0.0,8.3,0.0,Isola Bio
Bio Cashewkerne,100.0,592.0,42.0,31.0,21.0,Isola Bio
Bio-Hafercookies,100.0,475.0,22.3,55.3,8.6,Isola Bio
Bio Gemüsesaft,100.0,21.0,0.1,3.3,1.0,Isola Bio
Bio Bratwürstchen,100.0,270.0,23.0,0.6,15.0,Isola Bio
Bio-Roggenmischbrot,100.0,269.0,9.6,33.1,8.9,Isola Bio
Bio-Dinkelspezialbrot,100.0,211.0,1.8,39.0,8.0,Isola Bio
Bio-Vinschli,100.0,218.0,1.0,45.0,6.46,Isola Bio
Bio Urkornflocken,100.0,351.0,2.6,64.0,14.0,Isola Bio
Bio-Lachsfilet,100.0,182.0,12.0,0.0,18.0,Isola Bio
Bio-Maiswaffeln,100.0,383.0,1.2,84.8,7.4,Isola Bio
Bio Walnusskerne,100.0,632.0,62.5,8.6,14.4,Isola Bio
Bio-Eiersalat,100.0,301.0,27.4,3.7,9.3,Isola Bio
Bio Süsslupine,100.0,318.0,7.0,3.9,40.9,Isola Bio
Hummus Bio,100.0,269.0,22.7,8.3,5.8,Isola Bio
Bio Forellenfilets,100.0,120.0,4.3,0.2,20.2,Isola Bio
Bio-Pizzaschmelz,100.0,302.0,26.0,22.0,1.7,Isola Bio
Bio Dinkelflakes,100.0,360.0,2.2,69.2,11.3,Isola Bio
Bio-Dinkelnudeln,100.0,362.0,2.1,71.0,13.0,Isola Bio
Bio Erbsentopf,100.0,64.0,0.8,8.9,3.7,Isola Bio
Bio Mandelmehl,100.0,426.0,13.2,24.0,53.0,Isola Bio
Bio Bierschinken,100.0,162.0,9.0,1.0,19.0,Isola Bio
Bio Lemon,100.0,38.0,0.5,9.2,0.5,Isola Bio
Bio Chiasamen,100.0,475.0,33.0,2.3,22.0,Isola Bio
Bio Erbsenprotein,100.0,390.0,8.0,0.5,80.0,Isola Bio
Bio Dattelsirup,100.0,301.0,0.1,66.0,1.4,Isola Bio
Bio-Mehrfruchtlimonade,100.0,33.0,0.0,8.1,0.0,Isola Bio
Bio Lammwurzen,1 Stück ,195.0,11.0,1.6,23.0,Isola Bio
Bio Blattspinat,100.0,23.0,0.5,0.6,2.8,Isola Bio
Bio Räucherlachs,100.0,128.0,5.4,0.1,19.6,Isola Bio
Bio Leinsamen,100.0,508.0,40.0,1.0,21.7,Isola Bio
Bio Sonnenmais,100.0,73.0,1.4,11.0,2.7,Isola Bio
Bio Sojaflocken,100.0,398.0,20.6,3.1,40.8,Isola Bio
Bio Bergkäse,100.0,427.0,35.0,0.1,28.0,Isola Bio
Bio Sultaninen,100.0,326.0,0.4,74.0,2.8,Isola Bio
Bio Burger,100.0,252.0,20.0,0.5,18.0,Isola Bio
Bio-Landwegg,100.0,214.0,1.7,41.0,8.0,Isola Bio
Bio-Apfelrotkohl,100.0,55.0,1.8,8.0,1.0,Isola Bio
Vegetariana Bio,1Pizza ,683.0,14.7,102.8,29.4,Isola Bio
Bio Kokosnuss,100.0,20.0,0.9,2.7,0.1,Isola Bio
Bio Sojanudeln,100.0,433.0,14.8,12.7,41.0,Isola Bio
Bio Schafkäse,100.0,392.0,32.0,0.0,26.0,Isola Bio
Bio Kaffeemilch,100.0,68.0,4.0,4.6,3.4,Isola Bio
Bio Agavendicksaft,100.0,300.0,0.5,75.0,0.5,Isola Bio
Bio-Garnelen,100.0,71.0,0.8,0.0,16.0,Isola Bio
Bio Heumadl,100.0,370.0,30.0,0.5,25.0,Isola Bio
Bio Dattelsirup ,100.0,287.0,0.0,69.0,1.4,Isola Bio
Bio-Karottenbrot,100.0,203.0,6.3,26.0,7.3,Isola Bio
Bio Kernige,100.0,276.0,11.0,34.0,8.3,Isola Bio
Bio Farmerbrötchen,100.0,185.0,0.6,38.1,5.4,Isola Bio
Bio Körnereck,100.0,295.0,7.7,41.8,10.6,Isola Bio
Bio Rinderknacker ,100.0,308.0,25.0,0.5,20.0,Isola Bio
Bio Mandelprotein,100.0,375.0,13.4,4.6,50.0,Isola Bio
Bio Gouda ,100.0,335.0,27.0,0.1,23.0,Isola Bio
Bio Feta ,100.0,276.0,23.0,0.7,17.0,Isola Bio
Bio Pflanzstreich ,100.0,195.0,13.0,12.0,7.0,Isola Bio
Bio Kokosnussmus,100.0,682.0,66.0,7.5,7.0,Isola Bio
Bio Hafermilch ,100.0,38.0,1.2,6.0,0.4,Isola Bio
Bio-Kornbrötchen,100.0,267.0,12.1,33.0,4.6,Isola Bio
Bio Farmersalat,100.0,289.0,26.0,11.5,1.1,Isola Bio
Bio-Familienbaguette,100.0,247.0,1.2,49.0,8.0,Isola Bio
Bio Inulin,100.0,168.0,0.0,6.0,0.0,Isola Bio
Bio Reisprotein ,100.0,405.0,5.7,4.0,83.0,Isola Bio
Bio Flohsamenschalen,100.0,192.0,0.5,3.0,1.0,Isola Bio
Bio Haferdrink,100.0,41.0,1.3,6.8,0.3,Isola Bio
Bio Feta ,100.0,280.0,23.0,1.0,16.5,Isola Bio
Bio Hanfmus,100.0,594.0,46.0,7.8,30.0,Isola Bio
Bio Schinkenspeckwürfel,100.0,264.0,21.0,0.5,18.0,Isola Bio
Bio Apfelsaft,100.0,45.0,0.0,11.0,0.0,Isola Bio
Bio Dijon,100.0,133.0,10.0,1.4,7.3,Isola Bio
Bio-Hähnchenhackfleisch,100.0,101.0,2.0,0.1,21.7,Isola Bio
Bio-Ziegenfrischkäse,100.0,298.0,30.0,2.0,5.1,Isola Bio
Bio Cranberries ,100.0,334.0,1.1,75.9,0.6,Isola Bio
Bio Roggentoastbrötchen,100.0,224.0,1.4,42.3,7.4,Isola Bio
Bio-Falafel,100.0,213.0,10.6,17.1,8.8,Isola Bio
Bio Lupine,100.0,94.0,2.6,5.7,9.5,Isola Bio
Bio-Kürbiskerne,100.0,582.0,46.0,2.0,37.0,Isola Bio
Bio-Schokomüsli,100.0,376.0,8.5,59.0,11.0,Isola Bio
Bio Räucherlachs,100.0,168.0,8.2,0.0,23.6,Isola Bio
Bio Roggenbrötchen ,1 Brötchen  ,201.0,1.6,37.3,7.3,Isola Bio
Bio-Camembert,100.0,305.0,25.0,1.0,19.0,Isola Bio
Bio Gouda,100.0,357.0,28.0,0.1,25.5,Isola Bio
Bio Kürbis,100.0,28.0,0.3,5.7,0.5,Isola Bio
Bio Tomatenrisotto,100.0,326.0,1.4,68.0,7.4,Isola Bio
Bio Kastanienbrot,100.0,195.0,1.8,38.0,4.5,Isola Bio
Bio Couscous,100.0,349.0,1.7,68.7,11.7,Isola Bio
Bio-Chiasamen,100.0,443.0,31.0,4.5,21.0,Isola Bio
Bio Fruchtgummibärchen ,100.0,323.0,0.0,78.0,0.0,Isola Bio
Bio-Haselnussmus,100.0,685.0,61.0,9.5,21.1,Isola Bio
Bio Berghüttenkäse,100.0,444.0,38.0,0.5,25.0,Isola Bio
Bio Falafelmischung,100.0,327.0,5.7,43.0,18.0,Isola Bio
Bio Hanfmehl,100.0,361.0,13.0,3.0,46.0,Isola Bio
Bio-Kakaopulver,100.0,420.0,21.0,18.0,22.0,Isola Bio
Bio Saatenbrot,100.0,235.0,12.0,20.0,6.9,Isola Bio
Bio-Mango,100.0,335.0,2.5,70.0,3.4,Isola Bio
Bio Mohnfüllung,100.0,279.0,14.0,27.0,7.0,Isola Bio
Bio Maisstangen,100.0,383.0,1.1,85.5,7.8,Isola Bio
Bio-Herznudeln,100.0,364.0,1.1,75.0,12.0,Isola Bio
Bio Cookie,100.0,537.0,34.0,48.0,10.0,Isola Bio
Bio Knusperbrot,100.0,342.0,1.2,59.0,22.0,Isola Bio
Bio Ananassaft,100.0,48.0,0.0,10.8,0.0,Isola Bio
Bio Wildheidelbeeren,100.0,72.0,1.0,13.5,1.0,Isola Bio
Bio Beerenmischung ,100.0,52.0,1.1,7.8,0.9,Isola Bio
Bio-Ziegenkäse,1 Portion,68.0,6.0,0.5,3.0,Isola Bio
Bio-Roggenbäck,100.0,206.0,0.83,42.9,6.09,Isola Bio
Bio Emmentaler ,100.0,395.0,31.0,0.0,29.0,Isola Bio
Bio Kokosmehl,100.0,337.0,9.9,22.0,21.0,Isola Bio
Bio Kürbiskernbrot,1 Scheibe ,142.0,5.0,18.0,5.1,Isola Bio
Bio-Hülsenfrüchte,100.0,334.0,1.9,49.6,22.9,Isola Bio
Bio Maiswaffeln,100.0,391.0,1.4,89.0,5.6,Isola Bio
Bio Honigwaffeln ,100.0,429.0,18.0,62.0,4.0,Isola Bio
Bio Haselnusswaffeln,100.0,497.0,21.6,70.0,4.6,Isola Bio
Bio-Walnusskernbruch,100.0,685.0,62.5,10.6,17.0,Isola Bio
Bio Teigtasche ,1 Tasche ,273.0,7.0,40.8,11.7,Isola Bio
Bio Dinkelbrot,100.0,209.0,1.7,38.0,6.2,Isola Bio
Bio Mandel,100.0,46.0,2.4,4.8,1.1,Isola Bio
Bio Crunchmüsli,100.0,396.0,5.8,76.0,8.0,Isola Bio
Bio-Joghurt,100.0,85.0,3.8,7.4,5.2,Isola Bio
Bio Blattspinat,100.0,17.0,0.1,0.6,2.5,Isola Bio
Bio Marmelade ,1 Portion ,31.0,0.1,7.3,0.1,Isola Bio
