Name,Einheit (g / Stück),Kalorien,Fett,Kohlenhydrate,Eiweiß,Marke
Protein 80 Plus Brownie-Double Choc,100.0,361.0,2.3,3.5,80.0,CHOC Fit
Impact Whey Protein Choc Smooth Stevia,100.0,379.0,6.8,4.6,75.0,CHOC Fit
Classic Protein 80 Brownie Double Choc,100.0,361.0,2.4,3.3,80.0,CHOC Fit
Double Dough Brownie White Choc & Marshmallow ,1 Portion ,247.0,9.6,24.0,14.0,CHOC Fit
Himbeeren Umhüllt von Weißer Beeren-Choc,100.0,558.0,36.0,55.0,1.6,CHOC Fit
Impact Bar Dark Choc Sea Salt,1 Riegel ,231.0,8.8,19.0,20.0,CHOC Fit
Protein Bar White Choc Cookies & Cream,1 Portion ,219.0,8.2,19.0,21.0,CHOC Fit
Haselnüsse in Heller Choc mit Lebkuchengewürz,100.0,618.0,48.0,39.0,4.9,CHOC Fit
Protein Nut Choc Hazelnut Super Crunch,100.0,528.0,39.9,31.7,21.0,CHOC Fit
Cookie Madness Choc-Fudge Brownie Beast,100.0,365.0,13.61,46.4,14.29,CHOC Fit
High Protein Pudding Dark Choc & Mint,100.0,76.0,1.5,5.5,10.0,CHOC Fit
Protein Crunch Bar Dark Choc Caramel,1 Riegel ,178.0,6.2,12.5,16.0,CHOC Fit
Protein Choc Bar Strawberry Cake Style ,100.0,385.0,13.0,45.0,20.0,CHOC Fit
High Protein Double Choc Ice Cream,100.0,128.0,2.8,14.0,9.3,CHOC Fit
Protein + Nuts Bar Pistachio White Choc,1 Riegel  ,185.0,9.5,13.0,14.0,CHOC Fit
Triple Choc Knusper Müsli -30% Zucker ,100.0,440.0,14.2,64.2,10.4,CHOC Fit
High Protein Double Choc Ice Cream,1 Becher ,139.0,2.7,20.0,10.0,CHOC Fit
Smart Bar Plant Dark Choc Brownie,1 Riegel  ,259.0,13.0,9.0,20.0,CHOC Fit
Protein Choc Bar Strawberry Cake Style,1 Riegel ,193.0,6.5,22.5,10.0,CHOC Fit
Protein Porridge 360 Banana Choc Chip,100.0,380.0,7.4,54.0,27.0,CHOC Fit
Protein Soft Layer White Choc Strawberry,100.0,343.0,14.0,33.0,25.0,CHOC Fit
High Protein White Choc Style Pudding,100.0,81.0,2.1,5.5,10.0,CHOC Fit
Fit + Feelgood Schlank-Diät Schoko-Nuss,1 Portion + 200ml Wasser ,165.0,3.5,15.1,15.7,CHOC Fit
Fit 'N' Free Rote Linsen Pasta,100.0,343.0,1.7,56.0,23.0,CHOC Fit
Fit Food Snacking Beeren-Nuss Mix,100.0,453.0,23.2,45.9,11.8,CHOC Fit
Fit Vegan Creme Crunchy Hazelnut-Cacao,100.0,595.0,49.0,21.0,22.0,CHOC Fit
Smart Bar Choc Peanut Butter ,100.0,373.0,16.0,38.0,31.0,CHOC Fit
Super Choc Bar Kakaonib-Lucuma ,100.0,572.0,42.0,35.0,8.4,CHOC Fit
Müllermilch Shake White Choc & Coconut,100.0,88.0,3.4,11.0,3.2,CHOC Fit
Knusper Müsli Himbeer White Choc,100.0,426.0,13.3,62.5,10.2,CHOC Fit
Weiße Rice Choc Kaffee Nibs,100.0,583.0,40.0,55.0,0.8,CHOC Fit
Cookie Madness Choc-Chip Hazelnutty,100.0,316.0,9.95,40.5,16.05,CHOC Fit
Müllermilch Shake White Choc & Mandel,100.0,88.0,3.5,10.8,3.2,CHOC Fit
Soft Cookies White Choc Lemon ,100.0,473.0,22.6,61.0,5.6,CHOC Fit
Cremissimo à la Nogger Choc,100.0,194.0,8.0,26.0,3.2,CHOC Fit
High Protein Choc & Coconut Pudding,100.0,81.0,1.9,6.0,10.0,CHOC Fit
Crunchy Double White Choc Flavour,100.0,350.0,13.0,30.0,35.0,CHOC Fit
Cookie Bomb Cacao & White Choc,100.0,433.0,20.6,50.7,12.2,CHOC Fit
Crunchy White Choc-Caramel Flavour ,1 Riegel ,166.0,6.8,13.0,15.0,CHOC Fit
"Iced Coffee Shake Choc - 0,4l",1 Portion ,544.0,17.0,86.0,11.0,CHOC Fit
White Choc Cranberry Soft Cookies ,100.0,452.0,19.0,64.0,5.0,CHOC Fit
Sir Choc-A-Lot (Schokoladenkuchen),1 Portion,610.0,31.0,72.0,6.5,CHOC Fit
High Protein Pudding White Choc,100.0,81.0,2.1,5.5,10.0,CHOC Fit
Yippie! Cookies-Double Choc (70g),1 Riegel ,278.0,11.9,24.0,26.0,CHOC Fit
Müllermilch Shake White Choc & Macadamia,100.0,83.0,3.4,9.7,3.3,CHOC Fit
Premium Knusper Müsli Triple Choc,100.0,440.0,15.0,63.0,9.6,CHOC Fit
Protein Riegel Deluxe Double Choc,100.0,381.0,16.0,38.0,33.0,CHOC Fit
Protein Brownie Choc Peanut Butter,1 Portion ,126.0,4.0,12.8,10.3,CHOC Fit
Grandioso White Choc Orange-Maracuja,100.0,114.0,4.8,15.0,2.6,CHOC Fit
Chunky Flavour White Choc Coconut,100.0,290.0,7.2,24.8,2.0,CHOC Fit
Vegan Protein Dark Choc Raspberry,100.0,457.0,1.8,1.7,84.0,CHOC Fit
Protein White Choc with Strawberry,100.0,529.0,39.0,34.0,21.0,CHOC Fit
Grandino White Choc & Cranberry Cookies,1 Keks ,122.0,5.7,16.2,1.2,CHOC Fit
Farmer Cookies White Choc & Cranberry,1 Keks ,122.0,5.7,16.2,1.2,CHOC Fit
Premium Knusper Müsli Triple Choc,100.0,444.0,16.0,61.0,10.0,CHOC Fit
Ecke De Luxe Triple Choc,100.0,150.0,8.2,14.9,3.1,CHOC Fit
Cashew Raspberry Fit in Shape,100.0,395.0,14.0,50.0,12.0,CHOC Fit
Fit 'N' Free Kichererbsen Pasta,100.0,360.0,5.8,50.0,20.0,CHOC Fit
Sana-Fit Premium Pannacotta-Waldfrucht,100.0,401.0,8.4,9.6,70.0,CHOC Fit
Fit + Feelgood Rote Beeren-Joghurt,100.0,374.0,7.6,32.0,39.0,CHOC Fit
Fit + Feelgood Slim Vanille-Sahne,100.0,369.0,7.2,31.0,39.0,CHOC Fit
Fit + Feelgood Slim Schoko-Nuss,1 Portion + 200ml Milch ,215.0,5.6,19.0,20.0,CHOC Fit
Fit + Feelgood Slim Vanille-Sahne,1 Portion + 200ml Milch ,215.0,5.7,20.4,24.1,CHOC Fit
Knuspermüsli Himbeer White Choc,100.0,462.0,17.0,66.0,8.0,CHOC Fit
Grand Dessert Double Choc,100.0,118.0,4.3,17.0,2.8,CHOC Fit
Eis Strudel Triple Choc,100.0,230.0,10.5,31.1,2.0,CHOC Fit
Pick Up! White Choc,100.0,522.0,26.0,66.0,5.4,CHOC Fit
Mandel Orange Rice Choc,100.0,568.0,36.6,54.9,3.0,CHOC Fit
Hafer Taler Double Choc,1 Keks ,97.0,5.0,11.8,1.0,CHOC Fit
Berry-White-Choc-Müsli,100.0,401.0,13.3,57.0,9.9,CHOC Fit
Double Choc Typ Cappuccino,1 Portion ,71.0,1.4,12.6,1.6,CHOC Fit
Pick Up! Triple Choc,100.0,491.0,23.0,63.0,6.4,CHOC Fit
Mon Dessert Double Choc ,100.0,122.0,4.7,17.0,2.8,CHOC Fit
Whey pro Choc & Cookie,100.0,399.0,7.0,9.8,73.4,CHOC Fit
Vanilla Choc Ice Cream,100.0,252.0,14.0,27.0,4.0,CHOC Fit
Eis Strudel Double Choc,100.0,118.0,5.4,16.0,1.0,CHOC Fit
Bio Protein Choc Espresso,100.0,585.0,40.7,30.6,22.1,CHOC Fit
American Pancakes Double Choc,100.0,332.0,17.5,34.9,7.3,CHOC Fit
Premium Knuspermüsli Triple Choc,100.0,440.0,14.8,63.2,10.1,CHOC Fit
Grand Dessert Choc Noir ,100.0,121.0,5.0,16.0,3.0,CHOC Fit
Grand Dessert Double Choc,1 Becher ,246.0,9.8,34.0,5.4,CHOC Fit
Cookie Chips Double Choc,100.0,493.0,23.0,65.0,5.3,CHOC Fit
Country Cookies Triple Choc,1 Cookie ,127.0,6.7,14.9,1.3,CHOC Fit
White Choc Black Muffin,1 Muffin ,180.0,10.0,4.0,15.0,CHOC Fit
Mon Dessert Double Choc,1 Becher ,203.0,7.9,28.0,4.9,CHOC Fit
Bubble Choc Luftschokolade Weiß,100.0,551.0,33.0,58.0,5.5,CHOC Fit
Coconut Choc Fruity Quinoa,100.0,554.0,38.0,43.0,6.0,CHOC Fit
Creamy Peanut Pretzel Choc,100.0,239.0,11.0,31.0,3.4,CHOC Fit
Qrispie White Choc Caramel ,1 Riegel ,166.0,6.8,13.0,15.0,CHOC Fit
Smoothie Bowl Banana Choc,100.0,360.0,8.4,46.9,18.2,CHOC Fit
My Moments Double Choc,100.0,234.0,11.0,31.0,2.0,CHOC Fit
Fit & Vital Dinkel-Vollkorn,100.0,239.0,5.5,35.0,9.0,CHOC Fit
Sana-Fit Kokos-Stracciatella,100.0,409.0,9.9,8.3,70.0,CHOC Fit
Extra Fit mit Buttermilch,100.0,271.0,28.0,4.0,0.5,CHOC Fit
Soja Fit Art Frikadellen,100.0,290.0,17.6,16.0,16.6,CHOC Fit
Fit & Vital Dinkel-Vollkorn,1 Scheibe ,125.0,2.8,19.0,4.5,CHOC Fit
Vital + Fit Brot (90g),1 Brötchen ,241.0,4.9,38.0,7.7,CHOC Fit
Fit + Feelgood Schlank-Diät ,"1 Portion + 250ml Milch 1,5% ",283.0,7.5,27.1,24.1,CHOC Fit
Fit + Feelgood Himbeer-Vanille,1 Flasche ,228.0,4.7,25.6,18.2,CHOC Fit
Vital + Fit Brot (50g),1 Scheibe  ,121.0,2.5,19.0,3.9,CHOC Fit
Korn-Fit Milch Sultanine,4 Kekse ,142.0,6.3,17.8,2.6,CHOC Fit
Cola Mix Fit Zero,100.0,1.0,0.0,0.0,0.0,CHOC Fit
Fit Shake Iced Coffee,1 Portion ,105.0,0.3,1.5,22.7,CHOC Fit
Fit Whey Protein Schokolade,1 Portion ,112.0,1.2,1.2,24.0,CHOC Fit
Fit Muesli Berry Crunch,100.0,449.0,24.3,17.3,33.3,CHOC Fit
Fit Soup Creamy Mushroom,100.0,345.0,4.6,9.3,59.8,CHOC Fit
Big Choc Mandel,1 Eis ,290.0,18.5,26.0,4.3,CHOC Fit
White Cookie Choc,1 Riegel ,167.0,6.3,17.0,15.0,CHOC Fit
Big Choc Schoko,100.0,319.0,20.0,31.0,3.6,CHOC Fit
Double Choc Brownie,1 Portion ,89.0,5.4,8.9,1.2,CHOC Fit
Big Choc Mandel,100.0,347.0,23.0,29.0,3.2,CHOC Fit
Vegan Cocoa Choc,100.0,442.0,17.0,58.4,9.9,CHOC Fit
Küsschen Double Choc,100.0,584.0,41.0,45.0,6.6,CHOC Fit
Protein Choc Crispies,100.0,469.0,18.0,51.0,25.0,CHOC Fit
Choc Topped Cone,100.0,348.0,20.0,39.0,3.3,CHOC Fit
Shortbread Orange & Choc,100.0,540.0,29.3,63.2,4.8,CHOC Fit
Berry Coconut Choc,100.0,427.0,17.8,51.5,10.2,CHOC Fit
Grandioso Double Choc,100.0,116.0,4.5,16.0,2.8,CHOC Fit
Noggi Choc Muffin,1 Muffin ,132.0,6.0,4.0,15.0,CHOC Fit
Choc Bar Strawberry,100.0,516.0,35.0,35.0,7.2,CHOC Fit
Banana Choc Chip,100.0,84.0,2.9,12.9,5.9,CHOC Fit
Cashew Choc Crunch,1 Riegel ,177.0,8.2,20.1,3.5,CHOC Fit
Double Choc Walnut,100.0,499.0,29.0,43.0,12.0,CHOC Fit
Cereola Choc&Berry,100.0,496.0,24.0,62.0,6.1,CHOC Fit
Vegan Double Choc,100.0,580.0,39.6,47.7,5.5,CHOC Fit
Vanilla Choc Chip,1 Keks ,250.0,16.0,20.0,4.9,CHOC Fit
Granduo Double Choc,100.0,116.0,4.5,16.0,2.8,CHOC Fit
Double Choc Walnüsse,1 Keks ,261.0,15.0,25.0,6.0,CHOC Fit
Choc Chew Caramel,1 Riegel ,95.0,4.0,5.3,7.5,CHOC Fit
Cookie Double Choc,1 Portion,377.0,18.54,47.88,3.65,CHOC Fit
Lion Pop Choc,100.0,525.0,28.4,59.4,7.4,CHOC Fit
Raw Choc Bar,100.0,361.0,15.9,46.9,10.6,CHOC Fit
Bubble Choc Vollmilch,100.0,542.0,32.0,56.0,6.8,CHOC Fit
Chunky Vanilla Choc,1 Riegel ,217.0,12.3,23.7,2.8,CHOC Fit
Triple Choc Cookie,1 Portion ,349.0,15.0,47.0,4.4,CHOC Fit
Big Choc Mandel,1 Eis ,273.0,18.0,23.3,3.7,CHOC Fit
Double Choc Hafertaler,1 Keks ,95.0,4.9,11.5,1.0,CHOC Fit
Double Choc Hafertaler,100.0,509.0,26.0,61.0,5.1,CHOC Fit
Crack'n Choc Nut,100.0,285.0,18.0,26.8,3.2,CHOC Fit
Choc Bar Crisp,100.0,558.0,36.0,54.0,1.0,CHOC Fit
Double Choc Vegan,100.0,430.0,13.0,74.0,3.6,CHOC Fit
White Cookie Choc ,100.0,372.0,14.0,37.0,33.0,CHOC Fit
Raspberry Dark Choc,100.0,427.0,14.9,58.9,10.2,CHOC Fit
Milk & Choc Schokoladenbonbons,100.0,590.0,39.8,49.7,6.9,CHOC Fit
Double Choc Muffins,100.0,404.0,20.0,52.0,4.7,CHOC Fit
Berry Dark Choc,1 Portion ,220.0,9.9,25.3,4.8,CHOC Fit
Fit & Vital Weizen,1 Scheibe ,140.0,3.0,21.7,4.7,CHOC Fit
Vital & Fit Mehrkornbrot,1 Scheibe ,142.0,3.2,22.0,4.7,CHOC Fit
Fit & Vital Müslibrot ,1 Scheibe ,88.0,1.2,15.0,2.8,CHOC Fit
Vital + Fit Brot,100.0,241.0,4.9,38.0,7.7,CHOC Fit
Fit & Vital Vitaminbrot,1 Scheibe ,146.0,3.1,22.8,5.1,CHOC Fit
Fit & Vital Vitaminbrot,100.0,256.0,5.5,40.0,9.0,CHOC Fit
Fit Pancakes Unsweetened,100.0,347.0,7.3,34.4,28.3,CHOC Fit
Fit Whey Protein ,1 Portion ,112.0,1.2,1.2,24.0,CHOC Fit
Wir Bleiben Fit,100.0,380.0,8.0,57.0,15.0,CHOC Fit
Fit & Vital Mehrkornbrot,100.0,258.0,5.8,40.0,8.5,CHOC Fit
Fit Apfel Zitrone ,100.0,19.0,0.0,4.2,0.0,CHOC Fit
Frische Fit-Milch,100.0,47.0,1.5,4.9,3.4,CHOC Fit
Soja Fit Schinkenwurst,100.0,295.0,26.5,3.7,10.0,CHOC Fit
Vital & Fit Brötchen,1 Portion ,236.0,4.7,37.0,8.2,CHOC Fit
Fit Cola-Mix ,100.0,17.0,0.1,4.0,0.1,CHOC Fit
Fit Zitrone & Grape,100.0,3.0,0.5,0.5,0.5,CHOC Fit
Fit Fürs Leben,100.0,18.0,0.32,3.4,0.26,CHOC Fit
Fit & Vital Supergreens,1 Scheibe ,134.0,3.5,16.0,7.9,CHOC Fit
Buko Leicht & Fit,100.0,137.0,9.0,3.2,10.0,CHOC Fit
Fit & Vital Mehrkornbrot,1 Scheibe ,142.0,2.8,22.4,4.8,CHOC Fit
Triple Choc ,1 Stück  ,206.0,10.2,25.3,2.6,CHOC Fit
Crusti Choc,100.0,515.0,26.4,61.6,6.8,CHOC Fit
Milk Choc,2 Kekse ,210.0,10.5,27.0,2.0,CHOC Fit
Choc Air,100.0,537.0,32.0,56.0,7.0,CHOC Fit
Milky Choc ,100.0,359.0,22.7,33.9,4.2,CHOC Fit
Triple Choc,100.0,235.0,11.0,31.0,1.6,CHOC Fit
Choc Milk,100.0,466.0,44.0,9.0,7.0,CHOC Fit
Evo Choc,100.0,492.0,22.8,63.4,6.2,CHOC Fit
Double Choc,100.0,311.0,17.0,32.0,4.0,CHOC Fit
Rock'o Choc,1 Riegel ,183.0,11.0,15.0,5.4,CHOC Fit
Fit Hazelnut,100.0,348.0,4.1,18.9,50.9,CHOC Fit
Fit Mango,100.0,348.0,3.9,19.0,50.0,CHOC Fit
Fit Porridge ,1 Portion ,182.0,7.1,12.2,17.0,CHOC Fit
Fit Water,100.0,330.0,0.7,5.8,71.2,CHOC Fit
Fit Falafel,100.0,335.0,5.7,34.9,30.0,CHOC Fit
Vital & Fit,1 Schreibe ,143.0,3.1,22.1,4.8,CHOC Fit
Fit Bar,1 Riegel ,99.0,3.2,7.3,9.5,CHOC Fit
Fit Chocolate ,100.0,334.0,4.34,15.13,50.75,CHOC Fit
Fit Joghurt,100.0,46.0,0.7,3.7,5.6,CHOC Fit
"Fit 0,1%",100.0,81.0,0.1,17.2,3.0,CHOC Fit
Fit Milch,100.0,44.0,0.7,5.2,4.0,CHOC Fit
Fit Caramel ,100.0,346.0,3.7,19.0,50.0,CHOC Fit
Iso-Fit,100.0,19.0,0.1,4.3,0.1,CHOC Fit
Vital & Fit,100.0,255.0,5.5,39.5,8.6,CHOC Fit
Brain Fit,100.0,388.0,11.6,55.7,11.2,CHOC Fit
Fit Food,100.0,639.0,54.6,11.5,21.9,CHOC Fit
Fit Milch,100.0,34.0,0.1,4.9,3.4,CHOC Fit
Vital & Fit,1 Scheibe ,128.0,2.7,19.6,4.3,CHOC Fit
Vital + Fit ,1 Scheibe  ,128.0,2.7,19.6,4.3,CHOC Fit
Alsan-Fit,100.0,360.0,40.0,0.0,0.0,CHOC Fit
Peanut Caramel Crisp,100.0,549.0,35.0,48.0,9.1,Choco Fun
Cookie & Cream,100.0,552.0,34.0,55.0,5.7,Choco Fun
No Whey Bar Joker White Choco Caramel ,1 Riegel ,198.0,9.8,12.0,12.0,Choco Fun
No Whey Bar White Choco Baked Apple,1 Riegel ,129.0,6.3,13.0,9.0,Choco Fun
No Whey Bar pro Caramel Choco Fudge,1 Portion ,188.0,6.6,10.0,18.0,Choco Fun
No Whey Bar Bio Choco Almond Crisp,1 Riegel ,188.0,6.6,18.0,13.0,Choco Fun
Choco Crossies Crunchy Moments Maple Walnut Brownie,100.0,524.0,28.8,57.4,6.8,Choco Fun
No Whey Bar White Choco Strawberry Cheesecake,1 Riegel ,135.0,5.9,11.0,11.0,Choco Fun
Plant Protein Crunchy Müsli Dark Choco & Coconut,100.0,443.0,14.0,62.0,14.0,Choco Fun
Yum Yum Sweets White Choco Chocolate Core,100.0,378.0,15.0,29.0,22.0,Choco Fun
Yum Yum Bar White Choco Crisp,100.0,365.0,15.0,41.0,25.0,Choco Fun
Smacktastic Kiddy Schoko White Choco Chip,100.0,352.0,15.0,37.0,8.6,Choco Fun
No Whey Bar Caramel Choco Chunk,1 Riegel ,184.0,7.8,15.0,12.0,Choco Fun
Choco Changer Belgian Dark Chocolate 70% ,100.0,535.0,34.0,42.0,10.0,Choco Fun
Ben & Jerry's Choco Fudge 150 Ml,1 Portion ,330.0,17.0,41.0,6.0,Choco Fun
No Whey Bar White Choco Raspberry,1 Riegel ,190.0,6.8,20.0,11.0,Choco Fun
Choco-Orange Boomie mit Kakaohaltiger Fettglausur,1 Portion ,390.0,25.1,36.4,3.8,Choco Fun
Rice Krispies Squares Choco Caramel,1 Riegel ,153.0,4.5,27.0,1.5,Choco Fun
Lifebar Plus Choco Green Protein ,100.0,397.0,19.0,36.0,20.0,Choco Fun
Vegan High Protein Shake Choco,100.0,361.0,3.8,8.8,72.0,Choco Fun
Joker White Choco Crunchy Nougat,1 Portion ,192.0,8.9,15.0,15.0,Choco Fun
Caramel Choco Soft Protein Bar,1 Riegel ,203.0,9.1,17.0,16.0,Choco Fun
Soft Protein Bar Caramel Choco,100.0,370.0,17.0,31.0,28.0,Choco Fun
Soft Protein Bar Coco Choco,1 Portion ,217.0,11.0,20.0,16.0,Choco Fun
Delicious Whey Protein Choco Biscuit ,100.0,358.0,3.5,6.5,75.0,Choco Fun
Dairy Whey Triple Choco Brownie,100.0,360.0,4.0,6.9,74.0,Choco Fun
Nut Protein Choco Spread Crunchy,100.0,528.0,40.0,32.0,21.0,Choco Fun
Pick Up! Minis Choco & Milk,3 Stück ,164.0,8.3,20.0,2.0,Choco Fun
Whey Perfection Choco Coco Bounty,100.0,392.0,6.2,6.7,75.3,Choco Fun
High Protein Pudding Choco & Coco,1 Becher ,162.0,4.2,11.0,20.0,Choco Fun
Organic Crisp Bar Choco-Banana,100.0,379.0,12.0,40.0,22.0,Choco Fun
High Protein Pudding Choco & Coco,100.0,81.0,1.9,6.0,10.0,Choco Fun
Clean Protein Bar Choco-Coconut,100.0,309.0,8.6,4.9,35.0,Choco Fun
Pretty Little Meal Choco Swirl ,100.0,393.0,15.1,18.1,40.4,Choco Fun
Choco Crossies Crunchy Balls Vollmilch,100.0,507.0,25.0,61.9,7.0,Choco Fun
No Whey Milky Choco Eggs,100.0,375.0,7.2,7.3,67.0,Choco Fun
No Whey Bar Choco Caramel ,1 Riegel  ,132.0,6.7,12.0,10.0,Choco Fun
This Is Food Classic Choco,100.0,100.0,4.5,7.2,6.7,Choco Fun
Peanut Butter & Dark Choco Swirl,100.0,577.0,41.8,30.0,13.4,Choco Fun
Choco Crossies Crunchy Balls Weiß,100.0,516.0,26.4,62.3,6.8,Choco Fun
Choco Zartbitter-Schoko-Creme,100.0,605.0,45.0,41.0,5.6,Choco Fun
Choco Butter Almond Coconut,100.0,564.0,43.0,29.0,26.0,Choco Fun
Choco Caramel Cookie Dough,100.0,299.0,19.1,26.8,4.1,Choco Fun
Milka Typ Cappuccino Choco ,100.0,414.0,11.0,69.0,6.5,Choco Fun
Choco Truffino White Raspberry,100.0,566.0,35.0,56.0,6.5,Choco Fun
Pick Up Choco & Milch,1 Stück ,145.0,7.4,17.0,1.9,Choco Fun
Flasty Choco & Cookie Explosion,100.0,364.0,14.0,40.0,12.0,Choco Fun
Eis Strudel Choco-Kokos,100.0,220.0,9.3,31.5,2.0,Choco Fun
Choco Crossies Crispy Caramel,100.0,499.0,23.1,65.8,5.7,Choco Fun
Special K Choco Noir,100.0,395.0,6.0,74.0,8.7,Choco Fun
Pick Up! Choco & Caramel,1 Riegel ,138.0,6.6,18.0,1.7,Choco Fun
Choco Cereals Bars Banane ,1 Riegel ,144.0,5.7,20.6,1.9,Choco Fun
Gluten Free Muffins Choco ,1 Muffin  ,292.0,17.0,29.0,3.8,Choco Fun
Take It Choco & Milch,1 Riegel ,133.0,6.5,16.6,1.6,Choco Fun
Choco Cappuccino mit Milka,100.0,413.0,10.0,73.0,4.5,Choco Fun
Milka Triple Choco Kakao,100.0,520.0,30.0,56.0,6.1,Choco Fun
Legend Bar - Choco Fusion,1 Riegel ,260.0,11.0,23.0,26.0,Choco Fun
Crunchy Müsli Choco & Nuts,100.0,497.0,25.0,57.0,8.0,Choco Fun
Protein Shake Choco Peanut,100.0,359.0,3.2,15.0,63.0,Choco Fun
Kings Bar Choco Supreme,1 Riegel ,179.0,4.6,15.0,25.0,Choco Fun
Fitness Choco Crisps,1 Portion ,156.0,5.8,10.6,15.0,Choco Fun
Choco Rocks Zartbitter,100.0,556.0,35.0,51.9,5.4,Choco Fun
Choco Krispies XXL,100.0,386.0,3.0,82.0,6.0,Choco Fun
Choco Chip Cookies,100.0,523.0,28.0,62.0,4.3,Choco Fun
Cake Choco Orange,2 Stück ,99.0,3.1,16.8,0.9,Choco Fun
Choco & Caramel Minis,1 Riegel ,101.0,4.4,14.0,0.9,Choco Fun
Family Cappuccino Choco,100.0,381.0,6.8,72.1,5.8,Choco Fun
Choco Chip Muffin,100.0,410.0,20.4,50.6,5.2,Choco Fun
Choco Cookie Dough,100.0,184.0,7.6,26.0,1.7,Choco Fun
Choco Crossies Classic,1 Portion ,104.0,5.6,11.8,1.4,Choco Fun
Skinny Sauce Choco,100.0,26.0,0.32,7.7,0.6,Choco Fun
Choco Coco Minis ,100.0,483.0,25.0,59.0,3.6,Choco Fun
Mini Choco Softies,1 Stück ,35.0,1.3,5.5,0.3,Choco Fun
Muffin Choco Overkill,100.0,443.0,25.7,46.4,5.3,Choco Fun
Choco Brownie Muesli,100.0,423.0,14.3,59.7,9.8,Choco Fun
Choco Changer Hazelnut,100.0,543.0,31.0,57.0,7.1,Choco Fun
Choco Butter Duo,100.0,530.0,39.0,33.0,21.0,Choco Fun
Müllermilch Choco Banana ,100.0,74.0,1.6,11.3,3.4,Choco Fun
Choco & Coconut Cream,100.0,582.0,38.1,56.3,2.8,Choco Fun
Choco Edelherb (100g),100.0,498.0,25.0,58.0,7.2,Choco Fun
Oat Choco Coconut,1 Riegel ,195.0,10.3,18.8,3.2,Choco Fun
Choco Hazelnut Steamer,1 Portion ,343.0,10.9,51.1,9.2,Choco Fun
Bio Choco Shells,100.0,344.0,1.5,71.0,9.8,Choco Fun
Brownie Pure Choco,1 Portion,261.0,12.6,23.4,2.4,Choco Fun
Chamallows Mini Choco,100.0,423.0,16.0,64.0,5.6,Choco Fun
Choco und Keks ,1 Riegel ,178.0,10.0,19.2,2.5,Choco Fun
Small Bites Choco,100.0,444.0,16.0,71.0,3.6,Choco Fun
Choco Hazelnut Creme,100.0,522.0,49.0,34.0,9.1,Choco Fun
Kokosnuss Choco Geschmack ,100.0,41.0,1.1,7.0,0.4,Choco Fun
Clusters Crunchy Choco,100.0,410.0,12.2,63.5,6.3,Choco Fun
Baked Müsli Choco,100.0,406.0,11.0,62.0,9.3,Choco Fun
Clusters Crunchy Choco,1 Riegel ,144.0,4.3,22.2,2.2,Choco Fun
Muffins Choco Drops ,100.0,410.0,20.4,50.6,5.2,Choco Fun
Eishörnchen Choco-Menta,1 Hörnchen ,188.0,8.2,25.6,2.4,Choco Fun
Duo Choco Vanilla,1 Eis ,232.0,14.1,23.2,2.6,Choco Fun
Choco Crossies Zartbitter ,100.0,492.0,24.4,58.4,6.1,Choco Fun
Choco Cookie Dough,100.0,215.0,8.1,30.3,4.1,Choco Fun
Minis Choco Brownie,1 Stück ,61.0,3.7,6.2,0.6,Choco Fun
Choco Butter Bonbon ,100.0,526.0,39.0,29.0,21.0,Choco Fun
Choco Limpo Tintenfisch,100.0,44.0,0.7,0.5,8.7,Choco Fun
Cookie Choco Sirup,100.0,325.0,0.0,80.9,0.0,Choco Fun
Tresor Choco Nougat,100.0,453.0,15.0,71.0,6.6,Choco Fun
Soya Dessert Choco,100.0,95.0,1.6,16.4,3.0,Choco Fun
Tresor Duo Choco,100.0,440.0,14.0,69.0,8.0,Choco Fun
Pick Up! Choco,100.0,511.0,26.0,61.0,6.9,Choco Fun
Choco Crossies White,4 Stück ,104.0,5.5,11.8,1.7,Choco Fun
Prinzenrolle Choco Duo,1 Keks ,118.0,5.0,16.0,1.7,Choco Fun
Choco Vanilla Nuts,1 Eis ,128.0,8.9,10.7,1.6,Choco Fun
Zuckerfrei Choco Cookies,100.0,456.0,25.0,62.0,6.5,Choco Fun
Choco Star Rice,2 Stück ,149.0,8.7,15.4,1.6,Choco Fun
Tresor Choco Nut,100.0,450.0,16.0,68.0,6.9,Choco Fun
Keks'n Cream Choco,2 Stück ,199.0,11.0,23.0,2.1,Choco Fun
Whey Choco Chrunchy,100.0,528.0,39.9,31.7,21.0,Choco Fun
Wheat Pillows Choco,100.0,391.0,7.4,63.0,12.0,Choco Fun
Choco Coco Minis,1 Stück ,131.0,7.0,15.1,1.2,Choco Fun
Milchreis Choco Brownie,100.0,109.0,2.1,19.3,3.0,Choco Fun
Milchreis Choco Brownie,1 Becher ,218.0,4.2,38.6,6.0,Choco Fun
Choco Minis (6),6 Kekse  ,193.0,9.4,24.0,2.4,Choco Fun
Waffelhörnchen Vanille- Choco,1 Hörnchen ,198.0,10.0,24.0,2.2,Choco Fun
Cookie Double Choco,1 Stück ,369.0,17.0,50.0,4.0,Choco Fun
Crunchy Break Choco,1 Riegel ,136.0,7.3,16.0,1.2,Choco Fun
Protein Choco Nuts,100.0,612.0,50.0,11.0,30.0,Choco Fun
Choco Caramel Stars,100.0,365.0,3.8,67.0,8.6,Choco Fun
Soft Choco Trio,100.0,468.0,25.0,56.0,5.0,Choco Fun
