Name,Einheit (g / Stück),Kalorien,Fett,Kohlenhydrate,Eiweiß,Marke
Hafer Cuisine Bio,100.0,146.0,13.0,5.8,0.9,Edeka Bio
Bio-Sonnenmais Supersweet,100.0,79.0,1.7,12.0,2.6,Edeka Bio
Bio-Früchte-Getreidebrei,100.0,99.0,1.3,18.0,2.6,Edeka Bio
Bio Dinkel Frischeiwaffeln,100.0,499.0,29.4,49.0,8.8,Edeka Bio
Bio Kokos Natur ,100.0,97.0,7.7,5.1,1.4,Edeka Bio
Bio Protein Porridge ,100.0,349.0,5.5,54.0,14.0,Edeka Bio
Bio Karotten Suppe,100.0,38.0,1.6,4.9,0.5,Edeka Bio
Bio Spaghetti Vollkorn,100.0,345.0,2.5,65.0,11.5,Edeka Bio
Bio Tofu Schnittfest ,100.0,157.0,9.0,0.6,17.0,Edeka Bio
Bio Bananen-Chips,100.0,516.0,26.0,66.0,2.0,Edeka Bio
Bio Burger Süßkartoffel ,100.0,248.0,12.0,27.0,5.2,Edeka Bio
Bio Rote Früchte,100.0,46.0,0.5,11.0,0.5,Edeka Bio
Bio Chia Samen,100.0,542.0,34.0,0.9,22.0,Edeka Bio
Bio Beeren Granola ,100.0,404.0,14.0,56.0,9.6,Edeka Bio
Bio Casein Protein,100.0,363.0,0.9,7.5,79.0,Edeka Bio
Bio Tahin Schwarz ,100.0,629.0,55.0,17.0,21.0,Edeka Bio
Bio Mango Tiefgefroren ,100.0,66.0,0.1,14.2,0.5,Edeka Bio
Bio Dinkel Zwieback,100.0,392.0,6.4,69.0,12.1,Edeka Bio
Bio Frischkäse Kräuter,100.0,215.0,19.6,3.1,6.2,Edeka Bio
Bio-Rahmjogurt Mild,100.0,116.0,10.0,3.4,3.1,Edeka Bio
Bio Bergbauern Weichkäse ,100.0,312.0,26.0,0.5,19.0,Edeka Bio
Bio-Jogurt Mild,100.0,67.0,3.8,3.7,4.6,Edeka Bio
Bio-Skyr Mango,100.0,87.0,0.2,12.0,9.4,Edeka Bio
Bio Gouda Reibekäse,100.0,336.0,26.4,2.6,22.1,Edeka Bio
Bio Feinschmecker Vollkornbrot ,100.0,181.0,1.2,36.5,5.6,Edeka Bio
Bio Leinsamen Protein,100.0,309.0,7.9,5.1,35.0,Edeka Bio
Bio Hähnchenbrust Paprika ,100.0,130.0,3.0,0.5,25.0,Edeka Bio
Bio Rinder Entrecôte,100.0,176.0,10.2,0.0,21.0,Edeka Bio
Bio XXL Hamburger ,100.0,234.0,18.0,0.0,18.0,Edeka Bio
Bio-Vanillejoghurt & Bio-Schoko-Knuspermüsli,100.0,156.0,4.1,24.6,4.7,Edeka Bio
Bio-Erdbeer-Joghurt & Bio-Knuspermüsli,100.0,150.0,3.8,23.5,4.7,Edeka Bio
Bio Mozzarella,100.0,251.0,19.0,1.0,19.0,Edeka Bio
Bio Garnelen,100.0,74.0,0.8,0.0,16.6,Edeka Bio
Bio Wiesentaler,1 Scheibe ,107.0,8.3,0.0,7.95,Edeka Bio
Bio Dinkelchen,100.0,503.0,25.2,58.9,8.4,Edeka Bio
Sojaflocken Bio ,100.0,398.0,20.6,21.6,40.8,Edeka Bio
Bio Leberkäse,2 Scheiben ,54.0,4.6,0.2,2.7,Edeka Bio
Bio Vollkornbrot,1 Scheibe ,132.0,0.9,24.5,3.2,Edeka Bio
Bio-Maultaschen,100.0,202.0,8.2,22.7,8.6,Edeka Bio
Bio Hirtenkäse,100.0,275.0,19.0,0.1,26.0,Edeka Bio
Bio-Roggenbrötchen,1 Brötchen ,170.0,0.9,32.6,6.7,Edeka Bio
Bio Penne,100.0,345.0,2.0,63.0,14.0,Edeka Bio
Bio-Körnereck,1 Brötchen ,231.0,4.9,36.4,7.3,Edeka Bio
Bio Sonnenblumenbrot,1 Scheibe ,153.0,2.7,24.6,3.8,Edeka Bio
Bio-Lachs,100.0,172.0,9.8,0.0,21.0,Edeka Bio
Bio Hanfproteinpulver,100.0,388.0,14.8,7.3,48.3,Edeka Bio
Bio-Tofu,100.0,137.0,8.0,0.7,15.4,Edeka Bio
Bio Vollkornbrot,100.0,195.0,1.3,36.0,5.0,Edeka Bio
Bio Rindersalami ,100.0,326.0,24.1,0.3,27.2,Edeka Bio
Bio Dinkelbrötchen,1 Brötchen ,221.0,2.2,40.5,7.7,Edeka Bio
Bio-Sesam,100.0,600.0,50.4,10.2,20.9,Edeka Bio
Bio-Kernemix ,100.0,601.0,49.5,12.9,22.4,Edeka Bio
Bio-Alpenbutter,100.0,747.0,82.3,0.8,0.6,Edeka Bio
Bio-Kochhinterschinken,100.0,115.0,3.0,1.0,21.0,Edeka Bio
Bio Gnocchi,100.0,176.0,3.8,31.0,3.7,Edeka Bio
Bio Gouda,1 Scheibe ,75.0,6.1,0.0,5.0,Edeka Bio
Bio-Schupfnudeln,100.0,190.0,2.7,33.0,6.1,Edeka Bio
Bio Bergkäse,1 Scheibe ,88.0,7.0,0.0,6.0,Edeka Bio
Bio Fusilli,100.0,358.0,1.3,73.0,12.0,Edeka Bio
Bio Reiswaffeln ,100.0,485.0,22.0,64.0,7.0,Edeka Bio
Bio-Dreikorn,4 Scheiben ,101.0,0.6,19.0,3.4,Edeka Bio
Sojadrink Bio,100.0,38.0,1.8,2.3,3.0,Edeka Bio
Bio-Krustenspitz,1 Brötchen ,240.0,5.4,34.0,9.1,Edeka Bio
Bio Rindersalami,100.0,298.0,22.0,1.0,24.0,Edeka Bio
Bio Bauernbrot ,100.0,183.0,0.7,36.4,4.2,Edeka Bio
Bio Chia,100.0,530.0,31.4,25.0,21.0,Edeka Bio
Bio Bandnudeln,100.0,347.0,3.0,60.0,14.0,Edeka Bio
Bio Sojamilch,100.0,38.0,1.8,2.3,3.0,Edeka Bio
Bio-Farmerkrusti,1 Brötchen ,200.0,1.0,40.3,6.3,Edeka Bio
Bio Kartoffeltopf,100.0,43.0,0.9,7.1,1.0,Edeka Bio
Reisprotein Bio,100.0,424.0,8.0,0.5,86.3,Edeka Bio
Bio Hanfprotein,100.0,358.0,13.0,24.0,49.0,Edeka Bio
Bio Streichzart,100.0,652.0,72.0,0.6,0.5,Edeka Bio
Bio Wiener,100.0,287.0,25.0,1.0,14.0,Edeka Bio
Bio Knusperbrot,100.0,408.0,6.0,73.0,13.0,Edeka Bio
Quinoa (Bio),100.0,351.0,5.0,58.5,14.8,Edeka Bio
Bio-Molke,100.0,344.0,1.0,72.0,11.8,Edeka Bio
Bio Burger,100.0,226.0,8.4,14.8,20.8,Edeka Bio
Bio Leberwurst,100.0,295.0,25.0,1.5,16.0,Edeka Bio
Bio-Tomatenketchup ,100.0,110.0,0.1,23.4,1.2,Edeka Bio
Bio Rindergulasch ,100.0,120.0,4.0,0.0,21.0,Edeka Bio
Bio-Miesmuscheln,100.0,170.0,10.0,0.0,20.0,Edeka Bio
Bio Geflügelmortadella,100.0,205.0,16.4,0.8,13.4,Edeka Bio
Bio-Kokosmus,100.0,677.0,64.6,7.7,7.6,Edeka Bio
Bio Protein,100.0,360.0,1.4,16.7,70.4,Edeka Bio
Tomatenmark Bio ,100.0,99.0,0.6,16.3,4.4,Edeka Bio
Bio-Vitalgebäck,1 Gebäck ,38.0,2.2,3.2,1.1,Edeka Bio
Bio Mandeln,100.0,624.0,54.1,5.4,22.1,Edeka Bio
Bio-Kartoffelsalat,100.0,124.0,5.0,15.7,2.1,Edeka Bio
Bio-Sahne,100.0,294.0,30.0,3.4,2.5,Edeka Bio
Bio Cracker ,100.0,410.0,8.5,79.9,1.7,Edeka Bio
Bio-Erdbeeren,100.0,32.0,0.4,6.31,0.82,Edeka Bio
Bio Möhrchen,100.0,24.0,0.1,4.1,0.6,Edeka Bio
Bio-Geflügelwürstchen,100.0,121.0,7.0,0.5,14.0,Edeka Bio
Bio-Krautsalat ,100.0,100.0,5.0,11.0,1.0,Edeka Bio
Bio Spaghetti ,100.0,345.0,2.5,65.0,11.5,Edeka Bio
Bio-Kastanien,100.0,187.0,0.9,36.0,5.1,Edeka Bio
Buchweizenflocken Bio,100.0,239.0,0.76,61.33,3.61,Edeka Bio
Bio 100 ,100.0,383.0,3.4,14.6,70.3,Edeka Bio
Bio Sauerkrautbrot ,100.0,525.0,33.0,28.0,20.0,Edeka Bio
Bio Sanoghurt,100.0,50.0,1.5,4.8,4.3,Edeka Bio
Bio Flohsamen,100.0,275.0,7.7,6.4,16.0,Edeka Bio
Bio Olivenbrot,100.0,570.0,38.0,23.0,15.0,Edeka Bio
Bio-Schupfnudeln,100.0,161.0,0.9,33.5,4.8,Edeka Bio
Bio-Himbeeren ,100.0,31.0,0.3,5.78,1.3,Edeka Bio
Bio-Feta,100.0,289.0,24.5,0.7,16.5,Edeka Bio
Bio Maisgrieß,100.0,344.0,2.8,66.0,9.0,Edeka Bio
Bio-Studentenfutter,100.0,470.0,28.0,41.0,10.0,Edeka Bio
Bio Bulgursalat,100 g,137.0,5.3,19.2,3.1,Edeka Bio
Bio-Kokosmilch,100.0,176.0,18.2,1.4,1.5,Edeka Bio
Bio Quinoa,100.0,368.0,6.1,64.0,14.0,Edeka Bio
Bio Reisbrot,100.0,207.0,2.0,38.0,6.0,Edeka Bio
Bio Grünkern,100.0,341.0,2.7,63.2,11.6,Edeka Bio
Bio Toastbrötchen,100.0,250.0,7.7,42.2,2.0,Edeka Bio
Bio Gemüsebrühe,100.0,2.0,0.0,0.4,0.0,Edeka Bio
Bio Salami,100.0,365.0,30.0,1.0,22.2,Edeka Bio
Bio Gemüsebrühe,100.0,3.0,0.5,0.7,0.5,Edeka Bio
Bio Kaisergemüse,100.0,27.0,0.3,2.9,1.7,Edeka Bio
Bio Vollkornbrot,100.0,208.0,3.0,35.0,5.0,Edeka Bio
Bio-Pastasciutta,100.0,144.0,6.0,13.0,8.0,Edeka Bio
Bio Haferbrot,100.0,208.0,3.9,32.5,6.5,Edeka Bio
Bio-Sauerrahmbutter,100.0,742.0,82.0,0.6,0.4,Edeka Bio
Bio Schafmilchjoghurt,100.0,90.0,6.0,4.4,4.6,Edeka Bio
Bio Garnelen,100.0,68.0,0.9,0.0,15.0,Edeka Bio
Bio-Apfelmark,100.0,60.0,0.4,12.4,0.3,Edeka Bio
Bio Sommergemüse,100.0,36.0,0.5,4.1,2.2,Edeka Bio
Bio Mitternachtssuppe,100.0,81.0,2.8,11.5,1.2,Edeka Bio
Bio-Sahneschichtkäse,100.0,146.0,10.3,3.2,9.7,Edeka Bio
Bio Karottensalat,100.0,63.0,0.1,12.9,0.8,Edeka Bio
Bio Roggenbrot,100.0,184.0,1.2,34.0,4.2,Edeka Bio
Bio Haselnussmus,100.0,698.0,64.8,8.9,17.9,Edeka Bio
Bio Sesam,100.0,34.0,0.7,5.0,0.9,Edeka Bio
Bio Mozzarella,100.0,243.0,18.5,1.5,17.5,Edeka Bio
Bio Reismehl ,100.0,350.0,1.0,79.0,5.9,Edeka Bio
Sojasauce Bio,100.0,74.0,0.7,7.0,9.4,Edeka Bio
Bio Kochcreme,100.0,171.0,16.0,3.3,3.4,Edeka Bio
Bio Fruchtmus ,100.0,60.0,0.5,12.0,0.5,Edeka Bio
Bio Gartenfrüchte,100.0,199.0,0.5,46.0,0.6,Edeka Bio
Bio Butter,100.0,743.0,82.0,0.6,0.7,Edeka Bio
Bio Linsen,100.0,96.0,0.4,13.1,7.7,Edeka Bio
Tomatensaft Bio,100.0,18.0,0.1,2.9,0.8,Edeka Bio
Bio Cheddar,100.0,418.0,34.9,0.5,25.4,Edeka Bio
Bio Kokosmilch,100.0,223.0,22.4,3.4,2.1,Edeka Bio
Bio Kichererbsennudeln,100.0,360.0,6.3,47.0,21.0,Edeka Bio
Bio Lachsfilet,100.0,197.0,13.0,0.0,20.0,Edeka Bio
Bio Gemüsesticks,100.0,203.0,8.7,25.1,5.1,Edeka Bio
Bio Elisenlebkuchen,100.0,429.0,21.0,50.0,7.5,Edeka Bio
Bio-Räucherlachs,100.0,166.0,8.2,0.0,23.0,Edeka Bio
Bio Rinderlandjäger,100.0,238.0,18.0,2.1,17.0,Edeka Bio
Bio Reiswaffeln ,1 Waffel ,26.0,0.2,5.2,0.6,Edeka Bio
Bio Kokosmehl,100.0,330.0,12.0,15.0,16.2,Edeka Bio
Bio Rinderhüftsteak,100.0,104.0,2.2,0.0,21.0,Edeka Bio
Bio Paranusskerne,100.0,682.0,68.2,3.1,14.1,Edeka Bio
Bio Garnelen,100.0,88.0,1.0,0.0,18.0,Edeka Bio
Bio-Kokosöl,100.0,797.0,90.0,0.4,0.45,Edeka Bio
Bio Sojajoghurt,100.0,49.0,2.9,1.0,4.4,Edeka Bio
Bio-Geflügellyoner,100.0,165.0,11.0,0.7,15.0,Edeka Bio
Bio Berberitzen,1 Portion ,27.0,0.07,5.39,0.45,Edeka Bio
Bio Blattspinat,100.0,24.0,0.4,1.7,2.3,Edeka Bio
Bio Karottensaft,100.0,40.0,0.1,9.0,0.5,Edeka Bio
Bio Forellenfilet,100.0,129.0,5.0,0.0,21.0,Edeka Bio
Bio Mozzarella ,100.0,243.0,18.5,1.0,18.1,Edeka Bio
Bio Nougatcreme,100.0,510.0,27.0,60.0,6.4,Edeka Bio
Bio Kokosmilch ,100.0,220.0,22.0,3.4,1.7,Edeka Bio
Bio Energy,100.0,30.0,0.0,6.9,0.1,Edeka Bio
Bio Pastrami,100 g,106.0,2.0,1.0,21.0,Edeka Bio
Maissnack Bio,100.0,383.0,1.3,85.0,7.0,Edeka Bio
Bio Espresso ,100.0,72.0,3.3,8.4,3.1,Edeka Bio
Bio Karottensalat,100.0,62.0,0.2,12.2,0.7,Edeka Bio
Bio Chiasamen,100.0,356.0,34.0,4.0,21.0,Edeka Bio
Bio Butterkäse,100.0,353.0,29.0,0.5,22.5,Edeka Bio
Bio Flohsamenschalen,100.0,205.0,2.0,4.3,4.3,Edeka Bio
Bio Brokkoli ,100.0,27.0,0.0,2.0,3.0,Edeka Bio
Bio Kakaonibs,100.0,564.0,44.0,31.0,9.0,Edeka Bio
Bio Blumenkohl,100.0,22.0,0.0,2.2,2.0,Edeka Bio
Bio-Weizenkrüstli,100.0,283.0,0.94,58.19,9.24,Edeka Bio
Kochschinken Bio,100.0,102.0,2.0,1.0,20.0,Edeka Bio
Bio-Ziegenbutter,100.0,744.0,82.0,1.0,0.5,Edeka Bio
Bio Zitronenwürze,100.0,21.0,0.0,0.0,0.0,Edeka Bio
Bio Geflügellyoner,100.0,192.0,15.0,1.0,13.0,Edeka Bio
Bio Joghurt,100.0,76.0,3.8,5.5,5.0,Edeka Bio
Bio Booster,100.0,332.0,7.6,30.0,22.0,Edeka Bio
Bio-Brombeeren,100.0,50.0,1.0,6.2,1.2,Edeka Bio
Bio Goldmais,100.0,80.0,1.9,11.0,2.9,Edeka Bio
Bio-Schokolade,100.0,500.0,51.0,4.0,5.2,Edeka Bio
Bio Sojadrink,100.0,35.0,1.6,1.1,3.9,Edeka Bio
Bio Baguette ,100.0,209.0,4.0,36.0,4.1,Edeka Bio
Bio Hummus,100.0,297.0,22.0,14.0,6.6,Edeka Bio
Bio Reisflocken,100.0,352.0,2.2,74.0,7.8,Edeka Bio
Bio Ziegenkäse ,100.0,295.0,24.7,1.4,16.9,Edeka Bio
Bio Bergkäse,100.0,373.0,28.5,0.1,29.0,Edeka Bio
Seitan Bio ,100.0,131.0,1.9,2.0,26.0,Edeka Bio
Bio Mozzavella,100.0,142.0,12.0,6.0,2.6,Edeka Bio
Bio Toasties,100.0,240.0,1.1,47.2,6.6,Edeka Bio
Bio Salami,100.0,368.0,31.0,1.0,21.0,Edeka Bio
Bio Ingwersaft,100.0,11.0,0.1,1.3,0.9,Edeka Bio
Bio Roggenvollkornbrot,100.0,212.0,1.4,40.0,6.3,Edeka Bio
Bio Semmelknödel ,100.0,169.0,2.4,29.0,6.6,Edeka Bio
Bio-Peperonibaguette,100.0,244.0,2.6,44.0,8.4,Edeka Bio
Kola Bio,100.0,40.0,0.0,9.9,0.0,Edeka Bio
Bio Jackfruit,100.0,25.0,0.5,0.9,1.3,Edeka Bio
Bio Spaghetti,100.0,358.0,1.7,72.0,12.0,Edeka Bio
Bio Soja,100.0,40.0,1.7,3.1,3.0,Edeka Bio
Bio Paprikalyoner,100.0,260.0,23.0,1.0,12.0,Edeka Bio
Bio Chia,100.0,415.0,28.0,2.7,19.0,Edeka Bio
Bio Mandelkerne,100.0,589.0,52.0,6.2,19.0,Edeka Bio
Bio Farmerschinken,100.0,137.0,5.0,1.0,22.0,Edeka Bio
Bio Cashewkerne,100.0,614.0,48.5,21.8,20.7,Edeka Bio
Bio Räuchertofu ,100.0,138.0,8.0,1.9,14.0,Edeka Bio
Bio Hähnchenbrustfilet,100.0,102.0,0.7,0.0,24.0,Edeka Bio
Bio Mozzarella,100.0,243.0,18.5,1.5,17.5,Edeka Bio
Bio Sommergemüse,100.0,38.0,0.4,4.9,2.2,Edeka Bio
Bio Tofu,100.0,136.0,7.9,1.1,15.0,Edeka Bio
Bio Buttermilch,1 Becher  ,180.0,5.0,17.5,16.0,Edeka Bio
Bio Kaisergemüse,100.0,25.0,0.2,2.9,1.5,Edeka Bio
Bio Buttergemüse,100.0,103.0,7.4,5.2,2.7,Edeka Bio
Bio Mandeln,100.0,607.0,54.1,3.7,18.7,Edeka Bio
Bio-Speisequark,100.0,57.0,0.2,4.1,9.6,Edeka Bio
Bio Kräuterquark,100.0,137.0,9.3,3.9,8.5,Edeka Bio
Bio Lassi,1 Becher ,213.0,6.5,32.0,6.0,Edeka Bio
Bio Körnereck,1 Brötchen  ,231.0,4.9,36.4,7.3,Edeka Bio
Bio Garnelen,100.0,80.0,0.6,0.0,19.0,Edeka Bio
Bio Rindergulasch,100.0,120.0,4.0,0.0,21.0,Edeka Bio
Bio Sommergemüse,100.0,36.0,0.5,4.0,2.2,Edeka Bio
Bio-Farmerkrusti,100.0,250.0,1.3,50.4,7.8,Edeka Bio
Bio Schafjoghurt ,100.0,90.0,6.0,4.4,4.6,Edeka Bio
Bio Mozzarella ,100.0,251.0,19.0,1.0,19.0,Edeka Bio
Bio Apfelsaft,100.0,46.0,0.1,11.0,0.1,Edeka Bio
Bio-Wiener,1Stück ,104.0,8.8,0.2,5.9,Edeka Bio
Bio Hüttenkäse,100.0,91.0,3.5,3.5,11.0,Edeka Bio
Bio Joghurt,100.0,76.0,3.8,5.5,5.0,Edeka Bio
Bio Riesengarnelen,100.0,75.0,0.7,0.0,17.2,Edeka Bio
Bio Sonnenblumenkernbrot,100.0,208.0,3.0,35.0,5.0,Edeka Bio
Bio Gemüsemais,100.0,80.0,1.9,10.8,2.9,Edeka Bio
Bio Feta,100.0,266.0,22.0,0.5,17.0,Edeka Bio
Bio Schafkäse ,100.0,353.0,27.5,0.1,26.5,Edeka Bio
Bio Hafer,100.0,349.0,7.0,55.7,10.7,Edeka Bio
Bio Frischkäse,100.0,252.0,24.0,2.0,7.0,Edeka Bio
Bio-Körnereck,1 Portion ,226.0,5.0,35.4,7.4,Edeka Bio
Bio-Hafergebäck,100.0,485.0,21.0,66.0,6.5,Edeka Bio
Bio-Rosinen,100.0,314.0,0.7,69.8,3.2,Edeka Bio
Bio Maiswaffeln,100.0,391.0,1.5,85.5,7.7,Edeka Bio
Bio-Vanillequark,100.0,106.0,3.4,11.3,7.1,Edeka Bio
Bio-Spiralis,100.0,352.0,1.6,71.0,12.0,Edeka Bio
Bio Schokomilch,100.0,69.0,1.7,9.8,3.6,Edeka Bio
Bio Buttermilch,100.0,36.0,1.0,3.5,3.2,Edeka Bio
Bio Schnittkäse,1 Scheibe ,92.0,7.2,0.0,6.8,Edeka Bio
Bio Sauerrahm,100.0,116.0,10.0,3.3,3.1,Edeka Bio
Bio Lachsschinken ,100.0,124.0,1.5,0.5,27.0,Edeka Bio
Bio Ziegenjoghurt,100.0,82.0,5.5,3.3,4.7,Edeka Bio
Bio-Räucherlachs,100.0,175.0,11.0,0.0,19.0,Edeka Bio
Bio Dreikorn,1 Scheibe ,143.0,1.7,24.8,3.8,Edeka Bio
Bio-Körnereck,100.0,283.0,6.3,44.2,9.2,Edeka Bio
Bio-Hüttenkäse,100.0,103.0,4.5,3.0,12.5,Edeka Bio
Bio Gouda,100.0,344.0,28.0,0.0,23.0,Edeka Bio
Bio Tomatensuppe,100.0,20.0,0.6,3.0,0.7,Edeka Bio
Bio Margarine,100.0,720.0,80.0,0.2,0.0,Edeka Bio
Bio Hafervollkornbrot,100.0,200.0,2.0,35.0,6.0,Edeka Bio
Bio Salami,100.0,373.0,30.0,1.0,24.5,Edeka Bio
Bio Kinderkeks,1 Keks ,28.0,0.8,4.7,0.4,Edeka Bio
Bio Lyoner,1 Scheibe ,25.0,2.1,0.1,1.3,Edeka Bio
Bio-Früchtchen,1 Tütchen ,93.0,0.1,19.9,1.3,Edeka Bio
Bio Kaffeesahne ,100.0,120.0,10.0,4.3,3.1,Edeka Bio
Bio-Porridge,1 Beutel ,237.0,3.0,43.2,7.2,Edeka Bio
Bio Räucherlachs,100.0,167.0,8.2,0.5,23.0,Edeka Bio
Bio-Trinkschokolade,100.0,87.0,2.5,11.0,4.3,Edeka Bio
Bio Naturreisflocken,100.0,389.0,2.8,81.5,7.7,Edeka Bio
Bio Laugenbrötchen ,100.0,212.0,1.9,43.1,3.9,Edeka Bio
Bio Helle,100.0,214.0,3.6,39.7,3.2,Edeka Bio
Bio-Aprikose,100.0,163.0,0.1,38.0,0.7,Edeka Bio
Bio-Kakao,100.0,333.0,11.0,17.0,24.0,Edeka Bio
Bio Stracciatella,100.0,144.0,7.5,14.9,3.2,Edeka Bio
Bio Rinderhackfleisch,100.0,234.0,18.0,0.0,18.0,Edeka Bio
Bio-Müsli,100.0,428.0,18.0,47.0,15.0,Edeka Bio
Bio-Dinkelurkorn,100.0,268.0,7.1,40.0,8.6,Edeka Bio
Bio Kasseler,100.0,124.0,4.0,1.0,21.0,Edeka Bio
Bio-Apfelchips,100.0,279.0,1.6,59.0,1.6,Edeka Bio
Bio Haferkleie,100.0,372.0,7.0,59.0,13.0,Edeka Bio
Bio-Margarine ,100.0,720.0,80.0,0.07,0.01,Edeka Bio
Bio Knusperjoghurt,100.0,111.0,3.5,14.0,5.2,Edeka Bio
Bio Limo,100.0,41.0,0.0,9.8,0.0,Edeka Bio
Bio Maronen,100.0,163.0,0.8,31.5,4.4,Edeka Bio
Bio-Limette,100.0,39.0,0.1,0.3,0.1,Edeka Bio
Bio Gemüsebrühe ,100.0,3.0,0.0,0.7,0.1,Edeka Bio
Bio Dominosteine,1 Stück ,66.0,2.5,10.0,0.6,Edeka Bio
Bio Dinkelmehl ,100.0,343.0,1.3,69.0,12.0,Edeka Bio
Bio-Mozzarella ,100.0,246.0,18.5,1.0,18.9,Edeka Bio
Bio Bananenchips,100.0,539.0,30.0,63.0,1.8,Edeka Bio
Bio-Wiesentaler,100.0,340.0,26.1,0.2,26.0,Edeka Bio
Bio Maisgrieß,100.0,344.0,0.8,74.2,7.7,Edeka Bio
Bio Milch ,100.0,67.0,3.9,4.8,3.2,Edeka Bio
Bio Hanfprotein ,100.0,390.0,12.0,24.0,50.0,Edeka Bio
Bio Kartoffeltaschen , (1000,110.0,6.0,10.0,4.0,Edeka Bio
Bio-Linseneintopf,100.0,64.0,1.1,8.6,3.2,Edeka Bio
Bio-Hirtenkäse,100.0,281.0,24.0,0.6,16.0,Edeka Bio
Bio Basilikum,100.0,63.0,2.9,7.2,1.2,Edeka Bio
Bio-Broccoli,100.0,38.0,0.9,2.3,3.3,Edeka Bio
BIO Frühstücksbacon,100.0,366.0,34.0,0.1,15.0,Edeka Bio
Bio Garnelen,100.0,88.0,1.0,0.0,18.0,Edeka Bio
Bio Oliven,100.0,240.0,24.7,0.6,2.0,Edeka Bio
Bio Porki,1 Portion ,95.0,7.5,0.5,7.3,Edeka Bio
Bio-Gouda,100.0,357.0,29.0,0.0,24.0,Edeka Bio
Bio-Traubensaftschorle,100.0,34.0,0.0,8.3,0.0,Edeka Bio
Bio Cashewkerne,100.0,592.0,42.0,31.0,21.0,Edeka Bio
Bio Rinderhackfleisch,100.0,176.0,11.0,0.0,19.0,Edeka Bio
Bio Erdbeere,100.0,200.0,0.5,48.0,0.5,Edeka Bio
Bio Kichererbsen,100.0,104.0,1.8,14.0,5.7,Edeka Bio
Bio Hanfmehl,100.0,251.0,6.4,2.5,12.5,Edeka Bio
Bio-Dinkelspezialbrot,100.0,211.0,1.8,39.0,8.0,Edeka Bio
Bio-Vinschli,100.0,218.0,1.0,45.0,6.46,Edeka Bio
Bio Urkornflocken,100.0,351.0,2.6,64.0,14.0,Edeka Bio
Bio-Lachsfilet,100.0,182.0,12.0,0.0,18.0,Edeka Bio
Bio-Maiswaffeln,100.0,383.0,1.2,84.8,7.4,Edeka Bio
Bio Walnusskerne,100.0,632.0,62.5,8.6,14.4,Edeka Bio
Bio-Eiersalat,100.0,301.0,27.4,3.7,9.3,Edeka Bio
Bio Süsslupine,100.0,318.0,7.0,3.9,40.9,Edeka Bio
Hummus Bio,100.0,269.0,22.7,8.3,5.8,Edeka Bio
Bio Forellenfilets,100.0,120.0,4.3,0.2,20.2,Edeka Bio
Bio-Pizzaschmelz,100.0,302.0,26.0,22.0,1.7,Edeka Bio
Bio Dinkelflakes,100.0,360.0,2.2,69.2,11.3,Edeka Bio
Bio-Dinkelnudeln,100.0,362.0,2.1,71.0,13.0,Edeka Bio
Bio Erbsentopf,100.0,64.0,0.8,8.9,3.7,Edeka Bio
Bio Mandelmehl,100.0,426.0,13.2,24.0,53.0,Edeka Bio
Bio Bierschinken,100.0,162.0,9.0,1.0,19.0,Edeka Bio
Bio Lemon,100.0,38.0,0.5,9.2,0.5,Edeka Bio
Bio Chiasamen,100.0,475.0,33.0,2.3,22.0,Edeka Bio
Bio Erbsenprotein,100.0,390.0,8.0,0.5,80.0,Edeka Bio
Bio Dattelsirup,100.0,301.0,0.1,66.0,1.4,Edeka Bio
Bio-Mehrfruchtlimonade,100.0,33.0,0.0,8.1,0.0,Edeka Bio
Bio Lammwurzen,1 Stück ,195.0,11.0,1.6,23.0,Edeka Bio
Bio Blattspinat,100.0,23.0,0.5,0.6,2.8,Edeka Bio
Bio Räucherlachs,100.0,128.0,5.4,0.1,19.6,Edeka Bio
Bio Leinsamen,100.0,508.0,40.0,1.0,21.7,Edeka Bio
Bio Sonnenmais,100.0,73.0,1.4,11.0,2.7,Edeka Bio
Bio Sojaflocken,100.0,398.0,20.6,3.1,40.8,Edeka Bio
Bio Bergkäse,100.0,427.0,35.0,0.1,28.0,Edeka Bio
Bio Sultaninen,100.0,326.0,0.4,74.0,2.8,Edeka Bio
Bio Burger,100.0,252.0,20.0,0.5,18.0,Edeka Bio
Bio Bierschinken ,100.0,181.0,12.0,1.0,17.0,Edeka Bio
Bio Linsen,100.0,59.0,0.2,9.2,4.2,Edeka Bio
Bio Leinmehl,100.0,331.0,13.0,6.0,28.0,Edeka Bio
Bio-Tomatensoße,100.0,65.0,2.8,7.3,1.7,Edeka Bio
Bio-Frischsauerkraut,100.0,30.0,0.2,4.2,1.4,Edeka Bio
Haferdrink Bio,100.0,39.0,0.5,7.2,1.1,Edeka Bio
Bio Kaffeemilch,100.0,68.0,4.0,4.6,3.4,Edeka Bio
Bio Agavendicksaft,100.0,300.0,0.5,75.0,0.5,Edeka Bio
Bio-Garnelen,100.0,71.0,0.8,0.0,16.0,Edeka Bio
Bio Heumadl,100.0,370.0,30.0,0.5,25.0,Edeka Bio
Bio Dattelsirup ,100.0,287.0,0.0,69.0,1.4,Edeka Bio
Bio-Karottenbrot,100.0,203.0,6.3,26.0,7.3,Edeka Bio
Bio Kernige,100.0,276.0,11.0,34.0,8.3,Edeka Bio
Bio Farmerbrötchen,100.0,185.0,0.6,38.1,5.4,Edeka Bio
