Name,Einheit (g / Stück),Kalorien,Fett,Kohlenhydrate,Eiweiß,Marke
Tomato Ketchup Bio,1 tsp ,21.0,0.1,4.7,0.2,Lobetaler Bio
Bio Ziegen Buttermilch,100.0,60.0,3.2,4.4,2.9,Lobetaler Bio
Bio Vollkorn Mischbrot,100.0,220.0,1.7,39.0,6.7,Lobetaler Bio
Bio Müsli Beeren,100.0,354.0,5.0,62.0,10.0,Lobetaler Bio
Bio-Finn-Brötchen,1 Brötchen ,146.0,0.9,27.5,4.8,Lobetaler Bio
Mildes Bio Sauerkraut,100.0,25.0,0.1,3.0,1.3,Lobetaler Bio
Bio-Roggen-Brötchen,100.0,176.0,1.3,33.0,6.8,Lobetaler Bio
Bio Roggen Vollkornbrot,1 Scheibe ,145.0,0.8,27.3,3.7,Lobetaler Bio
Bio Fruchtschnitte Sanddorn,1 Riegel ,111.0,3.0,17.7,2.2,Lobetaler Bio
Bio-Brot Roggen,100.0,200.0,1.3,37.9,4.2,Lobetaler Bio
Bio-Quark Rahmstufe,100.0,179.0,14.4,3.5,8.5,Lobetaler Bio
Bio-Pfannengemüse (210g),1 Portion ,105.0,6.0,11.0,3.0,Lobetaler Bio
Bio-Joghurt Erdbeere,1 Becher ,150.0,4.1,21.8,5.6,Lobetaler Bio
Bio-Spiralis Vollkorn,100.0,351.0,1.7,68.0,12.0,Lobetaler Bio
Bio-Apfel Reiswaffeln,100.0,387.0,2.1,83.8,7.4,Lobetaler Bio
Bio Räucher-Lachs,100.0,185.0,11.0,0.5,23.0,Lobetaler Bio
Bio-Geflügel Frikadellen,100.0,193.0,9.6,11.3,15.4,Lobetaler Bio
Bio Dinkel Brezel ,100.0,421.0,12.0,63.2,12.7,Lobetaler Bio
Bio-Joghurt Stracciatella,100.0,119.0,4.8,14.9,3.9,Lobetaler Bio
Bio Mini-Frikadellen,100.0,226.0,8.4,14.8,20.8,Lobetaler Bio
Bio-Saft-Bockwurst,100.0,243.0,21.0,0.5,13.0,Lobetaler Bio
"Bio Milch 1,5%",100.0,48.0,1.5,5.0,3.5,Lobetaler Bio
Bio Hanfprotein Pulver,100.0,370.0,11.0,10.0,47.0,Lobetaler Bio
Bio Cacao Pur,100.0,325.0,11.0,13.7,25.2,Lobetaler Bio
Bio-Brotaufstrich Paprika,1 EL ,53.0,3.5,4.3,0.7,Lobetaler Bio
Bio-Roggenmisch-Toastbrötchen,1 Brötchen ,156.0,0.7,29.9,4.9,Lobetaler Bio
Bio Kokos Mehl,100.0,411.0,16.5,37.9,17.6,Lobetaler Bio
Bio Bratlinge Gemüse,100.0,121.0,3.5,15.0,5.2,Lobetaler Bio
Bio Chia-Samen,100.0,454.0,31.4,4.9,21.2,Lobetaler Bio
Bio-Vollkorn Toast ,1 Scheibe ,54.0,1.0,8.0,2.3,Lobetaler Bio
Bio-Schweine-Nackensteak,100.0,238.0,19.0,0.7,16.0,Lobetaler Bio
Bio bis Chocorange,100.0,488.0,21.0,67.0,6.0,Lobetaler Bio
Bio-Tofu Chili,100.0,113.0,6.3,1.5,12.0,Lobetaler Bio
Vegane Bio Grillbratwürste,100.0,236.0,14.0,2.4,23.0,Lobetaler Bio
Bio Basis-Müsli,100.0,355.0,7.0,55.0,12.0,Lobetaler Bio
Bio Dinkel Kekse,100.0,460.0,18.8,65.2,6.3,Lobetaler Bio
Bio Gewürz Brot,100.0,193.0,2.0,33.0,5.0,Lobetaler Bio
Bio-Veggie-Hearts,100.0,340.0,0.1,84.0,0.3,Lobetaler Bio
Bio Reiswaffeln Zartbitter,100.0,488.0,24.3,57.4,6.7,Lobetaler Bio
Bio Vollkorn Penne ,100.0,349.0,2.4,64.0,13.0,Lobetaler Bio
Frische Bio Buttermilch,100.0,39.0,0.6,4.3,3.5,Lobetaler Bio
Rusti Bio-Brötchen ,100.0,265.0,2.3,49.8,8.9,Lobetaler Bio
Bio Lupinen Flocken,100.0,320.0,10.1,10.3,41.2,Lobetaler Bio
Bio Vollkorn-Rigatoni ,100.0,343.0,2.0,64.9,11.3,Lobetaler Bio
Bio Lauch Flammkuchen,100.0,227.0,10.0,27.0,6.4,Lobetaler Bio
Bio Chia Samen,100.0,457.0,33.0,1.8,22.0,Lobetaler Bio
Bio-Dinkel-Waffelbrot,100.0,389.0,4.0,75.2,13.1,Lobetaler Bio
Bio Dinkel Blätterteig,100.0,369.0,21.2,35.7,5.9,Lobetaler Bio
Bio-Sirup Blaubeere,100.0,264.0,0.0,66.0,0.0,Lobetaler Bio
Kürbiskern Bio-Brötchen,100.0,307.0,8.9,40.1,14.0,Lobetaler Bio
Bio Forellen Filets,100.0,147.0,6.5,0.0,22.0,Lobetaler Bio
Bio NUR Gartenfrucht,100.0,76.0,2.9,7.6,4.0,Lobetaler Bio
Bio-Quark Laktosefrei ,100.0,68.0,0.2,3.5,12.5,Lobetaler Bio
Bio Gerstengras Pulver,100.0,216.0,2.8,26.0,21.8,Lobetaler Bio
Bio Laugensticks Glutenfrei,100.0,378.0,4.5,75.0,6.5,Lobetaler Bio
Bio Organic Körnereck,100.0,295.0,7.7,41.8,10.6,Lobetaler Bio
Bio Protein Schoko,100.0,362.0,1.8,5.9,80.0,Lobetaler Bio
Bio Haferdrink Kaffee,100.0,61.0,3.0,7.8,0.7,Lobetaler Bio
Bio Mandel Drink ,100.0,32.0,2.7,0.7,1.0,Lobetaler Bio
Bio Gekeimte Buchweizennudeln,100.0,397.0,13.0,48.0,15.0,Lobetaler Bio
"Bio Joghurt 3,8%",100.0,85.0,3.8,6.9,5.3,Lobetaler Bio
Bio Vanille Ghurt,100.0,70.0,2.4,7.9,3.7,Lobetaler Bio
Wilde Heidelbeeren Bio,100.0,363.0,5.7,59.0,5.0,Lobetaler Bio
Bio Fettreduzierte Kokosmilch,100.0,119.0,12.0,1.5,1.2,Lobetaler Bio
Bio Mais Waffeln,1 Scheibe ,26.0,0.1,5.8,0.5,Lobetaler Bio
Bio Emmentaler Gerieben,100.0,370.0,28.0,2.6,27.0,Lobetaler Bio
Bio Mandel Natur,100.0,35.0,3.3,0.5,1.1,Lobetaler Bio
Bio Konfitüre Aprikose,100.0,228.0,0.1,55.0,0.5,Lobetaler Bio
Bio-Skyr Erdbeere,100.0,81.0,0.5,10.0,9.0,Lobetaler Bio
Bio Schoko Granola ,100.0,416.0,16.0,55.0,9.1,Lobetaler Bio
Bio Akazienfaser Pulver,100.0,200.0,0.0,0.0,1.8,Lobetaler Bio
Bio Hafer Milchbrei,100.0,410.0,8.6,68.0,14.0,Lobetaler Bio
Bio Choco Shells,100.0,344.0,1.5,71.0,9.8,Lobetaler Bio
BIO Herzhafte Käsespätzle,100.0,196.0,10.0,19.0,7.0,Lobetaler Bio
Bio Tofu Klassik,100.0,113.0,5.9,0.9,13.1,Lobetaler Bio
Bio Tofu Hack,100.0,267.0,18.0,1.5,21.0,Lobetaler Bio
Bio Cashews Würzig ,100.0,547.0,40.0,29.0,17.0,Lobetaler Bio
Bio Protein Schoko,100.0,328.0,2.8,34.3,33.3,Lobetaler Bio
Bio Schinken Lyoner,100.0,269.0,24.0,1.0,12.0,Lobetaler Bio
Bio Geflügel Nuggets ,100.0,242.0,14.0,14.0,15.0,Lobetaler Bio
Bio-Brötchen Körnereck,1 Brötchen ,243.0,7.0,34.0,7.5,Lobetaler Bio
Bio-Brot Roggen,1 Scheibe ,144.0,0.9,27.3,3.0,Lobetaler Bio
Bio-Dinkelvollkorn-Fadennudeln,100.0,348.0,1.9,65.1,12.9,Lobetaler Bio
Bio Caffe Latte,100.0,86.0,4.0,9.0,3.5,Lobetaler Bio
Bio-Rohkostriegel Brownie,100.0,389.0,15.0,51.0,8.2,Lobetaler Bio
Bio-Fili-Müsliriegel,100.0,411.0,13.9,62.8,6.3,Lobetaler Bio
Bio Früchte Müsli,100.0,336.0,4.4,61.6,8.0,Lobetaler Bio
Bio Mozzarella Gerieben,100.0,342.0,25.0,0.8,28.5,Lobetaler Bio
Bio-Gouda Jung,100.0,348.0,28.0,0.5,23.5,Lobetaler Bio
Bio Honig Crunchy,100.0,438.0,16.0,62.0,8.5,Lobetaler Bio
Bio Tomaten Ketchup,100.0,78.0,0.3,16.0,2.9,Lobetaler Bio
Paradiso Bio Spaghettini,100.0,356.0,1.5,72.7,11.5,Lobetaler Bio
Bio Schinken Lyoner,100.0,237.0,20.0,1.0,13.0,Lobetaler Bio
Bio Deluxe Cookies,100.0,522.0,31.0,52.0,5.9,Lobetaler Bio
Bio Soja Drink,100.0,39.0,1.6,3.0,2.8,Lobetaler Bio
Bio Baguette Mehrkorn,100.0,233.0,7.8,30.0,4.7,Lobetaler Bio
Bio Tofu Hack,100.0,267.0,18.0,5.2,21.0,Lobetaler Bio
Bio Hafer-Drink,100.0,41.0,1.3,6.8,0.3,Lobetaler Bio
Bio-Kokosblüten-Vinaigrette,100.0,134.0,0.1,30.1,0.1,Lobetaler Bio
Bio Knabber-Mix,100.0,518.0,34.0,9.1,38.0,Lobetaler Bio
Bio Abendbrei Keks,1 Glas ,146.0,4.2,22.0,4.9,Lobetaler Bio
Bio Rote Bete,100.0,37.0,0.1,6.6,1.2,Lobetaler Bio
Bio Pita Vollkorn,100.0,232.0,1.4,42.2,9.3,Lobetaler Bio
Bio Mildes Aufbackbrot,100.0,204.0,5.6,31.0,4.0,Lobetaler Bio
Hausmacher Leberwurst Bio,100.0,280.0,24.0,1.0,15.0,Lobetaler Bio
Bio Mozzarella Minis ,100.0,251.0,19.0,1.0,19.0,Lobetaler Bio
Bio Haferdrink Mandel,100.0,16.0,1.3,0.3,0.5,Lobetaler Bio
Bio Soja Burger ,100.0,215.0,8.8,12.0,20.0,Lobetaler Bio
Bio Seed Mix,100.0,618.0,53.0,8.8,23.0,Lobetaler Bio
Bio Natives Kokosnussöl,100.0,900.0,100.0,0.0,0.0,Lobetaler Bio
Bio-Dinkel-Familie,100.0,196.0,1.1,39.9,6.5,Lobetaler Bio
Bio Pastrami-Roastbeef,100.0,110.0,2.0,2.1,21.0,Lobetaler Bio
"Bio Dinkelflocken, Feinblatt",100.0,352.0,2.6,64.0,14.0,Lobetaler Bio
Bio Baguette Hell,100.0,215.0,3.6,40.0,3.2,Lobetaler Bio
Bio Smoothie Green,100.0,52.0,0.2,11.3,0.6,Lobetaler Bio
Bio-Sirup Rhabarber,100.0,332.0,0.1,83.0,0.1,Lobetaler Bio
Bio Knusperscheiben Quinoa,1 Portion ,83.0,0.6,16.0,1.8,Lobetaler Bio
Bio-Knusperscheiben Amaranth,100.0,360.0,2.8,65.0,15.0,Lobetaler Bio
Bio-Veggie Falafel,100.0,188.0,9.4,13.0,6.6,Lobetaler Bio
Bio Knusper-Müsli,100.0,382.0,7.6,63.8,10.2,Lobetaler Bio
Bio Organic Spaghetti ,100.0,350.0,1.2,71.0,12.0,Lobetaler Bio
Bio Nuss-Müsli,100.0,427.0,17.3,51.5,11.1,Lobetaler Bio
Bio Knabbermix Tamari,100.0,445.0,25.0,9.4,39.0,Lobetaler Bio
Bio-Erdnuss-Flips,100.0,467.0,23.0,51.0,11.0,Lobetaler Bio
Bio Knusper-Schildkröten ,100.0,457.0,16.0,71.0,5.8,Lobetaler Bio
Bio Veggie Hack,100.0,232.0,13.0,7.3,19.0,Lobetaler Bio
Frische Bio-Eier ,100.0,153.0,11.0,0.6,13.0,Lobetaler Bio
Bio Maca-Pulver,100.0,413.0,1.0,76.0,12.0,Lobetaler Bio
Bio Dinkelvollkorn Spaghetti,100.0,344.0,2.4,62.0,13.0,Lobetaler Bio
Bio Mandelmehl Premium,100.0,358.0,11.0,7.0,41.0,Lobetaler Bio
Fruchtzwerge Bio Erdbeere ,100.0,97.0,2.6,11.4,6.7,Lobetaler Bio
Bio Hafer Crunchy,100.0,444.0,17.0,61.0,8.5,Lobetaler Bio
Bio-Müsli Früchte ,100.0,367.0,7.3,62.0,9.0,Lobetaler Bio
Bio Vollkorn Toast,1 Scheibe  ,64.0,0.9,11.2,2.1,Lobetaler Bio
Bio-Himbeer-Porridge,100.0,362.0,5.7,62.0,12.0,Lobetaler Bio
Bio-Veggie Geschnetzeltes,100.0,279.0,19.3,1.2,24.3,Lobetaler Bio
Bio-Dinkel Ingwerkeks,100.0,439.0,16.0,65.0,7.8,Lobetaler Bio
Bio Körniger Frischkäse,100.0,100.0,4.0,3.5,12.5,Lobetaler Bio
Bio Sorbet Strawberry,100.0,126.0,0.2,30.3,0.4,Lobetaler Bio
Bio Protein Vanille ,100.0,361.0,1.5,6.2,80.7,Lobetaler Bio
Bio Mandeldrink Ungesüßt,100.0,14.0,1.2,0.5,0.5,Lobetaler Bio
Bio Spritzer Rhabarber,100.0,25.0,0.5,5.7,0.5,Lobetaler Bio
Bio Soja Geschnetzeltes ,100.0,345.0,8.0,14.0,50.0,Lobetaler Bio
Bio Tofu Schnittfest,100.0,157.0,9.7,0.4,16.0,Lobetaler Bio
Bio Dinkel Spätzle ,100.0,360.0,1.5,74.0,11.0,Lobetaler Bio
Bio Tofu Geräuchert,100.0,186.0,11.0,1.3,21.0,Lobetaler Bio
Bio Fruchtquark Sauerkirsche,100.0,107.0,3.2,12.4,6.6,Lobetaler Bio
Bio Dinkel Zwieback,100.0,392.0,6.4,69.0,12.1,Lobetaler Bio
Bio Vegane Bällchen,100.0,214.0,13.1,9.9,12.8,Lobetaler Bio
Bio Kakao Porridge,100.0,366.0,6.4,59.0,13.0,Lobetaler Bio
Bio Rinder-Minutensteaks,100.0,125.0,5.0,0.0,20.0,Lobetaler Bio
Bio-Kesselchips Chili,100.0,472.0,23.6,56.0,5.6,Lobetaler Bio
Bio Süsskartoffel Falafel,100.0,170.0,9.7,12.2,6.0,Lobetaler Bio
Bio Drink Hafer ,100.0,49.0,1.4,8.3,0.8,Lobetaler Bio
Bio Thai Nudelsuppe,100.0,77.0,4.2,7.3,1.7,Lobetaler Bio
Hafer Cuisine Bio,100.0,146.0,13.0,5.8,0.9,Lobetaler Bio
Bio-Sonnenmais Supersweet,100.0,79.0,1.7,12.0,2.6,Lobetaler Bio
Bio-Skyr Mango,100.0,87.0,0.2,12.0,9.4,Lobetaler Bio
Bio Gouda Reibekäse,100.0,336.0,26.4,2.6,22.1,Lobetaler Bio
Bio Feinschmecker Vollkornbrot ,100.0,181.0,1.2,36.5,5.6,Lobetaler Bio
Bio Leinsamen Protein,100.0,309.0,7.9,5.1,35.0,Lobetaler Bio
Bio Hähnchenbrust Paprika ,100.0,130.0,3.0,0.5,25.0,Lobetaler Bio
Bio Rinder Entrecôte,100.0,176.0,10.2,0.0,21.0,Lobetaler Bio
Bio XXL Hamburger ,100.0,234.0,18.0,0.0,18.0,Lobetaler Bio
Bio-Vanillejoghurt & Bio-Schoko-Knuspermüsli,100.0,156.0,4.1,24.6,4.7,Lobetaler Bio
Bio-Erdbeer-Joghurt & Bio-Knuspermüsli,100.0,150.0,3.8,23.5,4.7,Lobetaler Bio
Bio Mozzarella,100.0,251.0,19.0,1.0,19.0,Lobetaler Bio
Bio Garnelen,100.0,74.0,0.8,0.0,16.6,Lobetaler Bio
Bio Wiesentaler,1 Scheibe ,107.0,8.3,0.0,7.95,Lobetaler Bio
Bio Dinkelchen,100.0,503.0,25.2,58.9,8.4,Lobetaler Bio
Sojaflocken Bio ,100.0,398.0,20.6,21.6,40.8,Lobetaler Bio
Bio Leberkäse,2 Scheiben ,54.0,4.6,0.2,2.7,Lobetaler Bio
Bio Vollkornbrot,1 Scheibe ,132.0,0.9,24.5,3.2,Lobetaler Bio
Bio-Maultaschen,100.0,202.0,8.2,22.7,8.6,Lobetaler Bio
Bio Hirtenkäse,100.0,275.0,19.0,0.1,26.0,Lobetaler Bio
Bio-Roggenbrötchen,1 Brötchen ,170.0,0.9,32.6,6.7,Lobetaler Bio
Bio Penne,100.0,345.0,2.0,63.0,14.0,Lobetaler Bio
Bio-Krustenspitz,1 Brötchen ,240.0,5.4,34.0,9.1,Lobetaler Bio
Bio Rindersalami,100.0,298.0,22.0,1.0,24.0,Lobetaler Bio
Bio Bauernbrot ,100.0,183.0,0.7,36.4,4.2,Lobetaler Bio
Bio Chia,100.0,530.0,31.4,25.0,21.0,Lobetaler Bio
Bio Bandnudeln,100.0,347.0,3.0,60.0,14.0,Lobetaler Bio
Bio Sojamilch,100.0,38.0,1.8,2.3,3.0,Lobetaler Bio
Bio-Farmerkrusti,1 Brötchen ,200.0,1.0,40.3,6.3,Lobetaler Bio
Bio Kartoffeltopf,100.0,43.0,0.9,7.1,1.0,Lobetaler Bio
Reisprotein Bio,100.0,424.0,8.0,0.5,86.3,Lobetaler Bio
Bio Hanfprotein,100.0,358.0,13.0,24.0,49.0,Lobetaler Bio
Bio Geflügelmortadella,100.0,205.0,16.4,0.8,13.4,Lobetaler Bio
Bio-Kokosmus,100.0,677.0,64.6,7.7,7.6,Lobetaler Bio
Bio-Chunks,100.0,140.0,6.4,0.7,17.1,Lobetaler Bio
Bio-Dinkelreis ,100.0,337.0,2.4,62.0,13.0,Lobetaler Bio
Bio Fusilli,100.0,354.0,1.3,72.5,11.7,Lobetaler Bio
Bio Maiswaffeln,100.0,342.0,3.9,72.0,9.0,Lobetaler Bio
Bio-Blütenhonig,100.0,303.0,0.1,75.1,0.4,Lobetaler Bio
Bio-Eier,100.0,153.0,11.0,0.6,13.0,Lobetaler Bio
Bio Lenteja,100.0,83.0,0.5,11.0,6.3,Lobetaler Bio
Bio Camembert,100.0,383.0,33.5,0.8,19.5,Lobetaler Bio
Bio Dinkelbrot ,100.0,211.0,2.0,38.0,6.0,Lobetaler Bio
Bio Hackfleisch,100.0,234.0,18.0,0.0,18.0,Lobetaler Bio
Bio Protein,100.0,360.0,1.4,16.7,70.4,Lobetaler Bio
Tomatenmark Bio ,100.0,99.0,0.6,16.3,4.4,Lobetaler Bio
Bio-Vitalgebäck,1 Gebäck ,38.0,2.2,3.2,1.1,Lobetaler Bio
Bio Mandeln,100.0,624.0,54.1,5.4,22.1,Lobetaler Bio
Bio-Kartoffelsalat,100.0,124.0,5.0,15.7,2.1,Lobetaler Bio
Bio-Sahne,100.0,294.0,30.0,3.4,2.5,Lobetaler Bio
Bio Cracker ,100.0,410.0,8.5,79.9,1.7,Lobetaler Bio
Bio-Erdbeeren,100.0,32.0,0.4,6.31,0.82,Lobetaler Bio
Bio Olivenbrot,100.0,570.0,38.0,23.0,15.0,Lobetaler Bio
Bio-Schupfnudeln,100.0,161.0,0.9,33.5,4.8,Lobetaler Bio
Bio-Himbeeren ,100.0,31.0,0.3,5.78,1.3,Lobetaler Bio
Bio-Feta,100.0,289.0,24.5,0.7,16.5,Lobetaler Bio
Bio Maisgrieß,100.0,344.0,2.8,66.0,9.0,Lobetaler Bio
Bio-Studentenfutter,100.0,470.0,28.0,41.0,10.0,Lobetaler Bio
Bio Bulgursalat,100 g,137.0,5.3,19.2,3.1,Lobetaler Bio
Bio-Kokosmilch,100.0,176.0,18.2,1.4,1.5,Lobetaler Bio
Bio Quinoa,100.0,368.0,6.1,64.0,14.0,Lobetaler Bio
Bio Reisbrot,100.0,207.0,2.0,38.0,6.0,Lobetaler Bio
Bio Rinderrohschinken,100.0,160.0,5.0,1.0,27.5,Lobetaler Bio
Bio-Geflügelsalat ,100.0,350.0,32.7,2.8,10.4,Lobetaler Bio
Bio-Apfelmark,100.0,60.0,0.4,12.4,0.3,Lobetaler Bio
Bio Sommergemüse,100.0,36.0,0.5,4.1,2.2,Lobetaler Bio
Bio Mitternachtssuppe,100.0,81.0,2.8,11.5,1.2,Lobetaler Bio
Bio-Sahneschichtkäse,100.0,146.0,10.3,3.2,9.7,Lobetaler Bio
Bio Karottensalat,100.0,63.0,0.1,12.9,0.8,Lobetaler Bio
Bio Roggenbrot,100.0,184.0,1.2,34.0,4.2,Lobetaler Bio
Bio Haselnussmus,100.0,698.0,64.8,8.9,17.9,Lobetaler Bio
Bio Sesam,100.0,34.0,0.7,5.0,0.9,Lobetaler Bio
Bio Kokosmilch,100.0,223.0,22.4,3.4,2.1,Lobetaler Bio
Bio Kichererbsennudeln,100.0,360.0,6.3,47.0,21.0,Lobetaler Bio
Bio Lachsfilet,100.0,197.0,13.0,0.0,20.0,Lobetaler Bio
Bio Gemüsesticks,100.0,203.0,8.7,25.1,5.1,Lobetaler Bio
Bio Elisenlebkuchen,100.0,429.0,21.0,50.0,7.5,Lobetaler Bio
Bio-Räucherlachs,100.0,166.0,8.2,0.0,23.0,Lobetaler Bio
Bio Rinderlandjäger,100.0,238.0,18.0,2.1,17.0,Lobetaler Bio
Bio Reiswaffeln ,1 Waffel ,26.0,0.2,5.2,0.6,Lobetaler Bio
Bio Kokosmehl,100.0,330.0,12.0,15.0,16.2,Lobetaler Bio
Bio Rinderhüftsteak,100.0,104.0,2.2,0.0,21.0,Lobetaler Bio
Bio Paranusskerne,100.0,682.0,68.2,3.1,14.1,Lobetaler Bio
Bio Garnelen,100.0,88.0,1.0,0.0,18.0,Lobetaler Bio
Bio-Kokosöl,100.0,797.0,90.0,0.4,0.45,Lobetaler Bio
Bio Sojajoghurt,100.0,49.0,2.9,1.0,4.4,Lobetaler Bio
Bio-Geflügellyoner,100.0,165.0,11.0,0.7,15.0,Lobetaler Bio
Bio Berberitzen,1 Portion ,27.0,0.07,5.39,0.45,Lobetaler Bio
Bio Blattspinat,100.0,24.0,0.4,1.7,2.3,Lobetaler Bio
Bio Karottensaft,100.0,40.0,0.1,9.0,0.5,Lobetaler Bio
Bio Forellenfilet,100.0,129.0,5.0,0.0,21.0,Lobetaler Bio
Bio Mozzarella ,100.0,243.0,18.5,1.0,18.1,Lobetaler Bio
Bio Mandeln ,100.0,595.0,50.0,9.0,21.0,Lobetaler Bio
Bio Mandelmehl,100.0,590.0,52.5,8.8,21.4,Lobetaler Bio
Bio Cornflakes,100.0,350.0,1.0,74.6,8.2,Lobetaler Bio
Bio Kokosmehl,100.0,411.0,16.5,37.9,17.6,Lobetaler Bio
Bio Flohsamenschalen,100.0,200.0,2.0,0.5,3.7,Lobetaler Bio
Bio Studentenfutter,100.0,541.0,38.8,30.0,14.6,Lobetaler Bio
BIO-Hirtenkäse,100.0,328.0,28.0,1.0,18.0,Lobetaler Bio
Bio Kakaonibs,100.0,574.0,51.5,1.3,12.4,Lobetaler Bio
Bio Molkenpulver,100.0,349.0,0.7,72.0,12.5,Lobetaler Bio
Bio Räucherlachs ,100.0,166.0,8.2,0.2,22.8,Lobetaler Bio
Bio Landjäger ,100.0,495.0,43.0,1.0,26.0,Lobetaler Bio
Bio Kürbiskerne,100.0,582.0,46.0,2.0,37.0,Lobetaler Bio
Bio-Hühnerfrikassee,100.0,91.0,3.5,5.4,9.4,Lobetaler Bio
Bio Hähnchenschenkel,100.0,212.0,16.0,0.0,17.0,Lobetaler Bio
Bio Roggenvollkornbrot,1 Scheibe ,133.0,4.2,17.0,4.3,Lobetaler Bio
Bio-Dinkelciabatta,100.0,258.0,2.1,48.2,10.1,Lobetaler Bio
Bio Gouda ,100.0,332.0,26.0,2.6,22.0,Lobetaler Bio
Bio-Dinkelblüten,100.0,258.0,2.1,48.2,10.1,Lobetaler Bio
Bio Kokosmehl,100.0,376.0,18.0,20.0,17.0,Lobetaler Bio
Schokocrisps Bio,100.0,351.0,1.5,75.7,6.6,Lobetaler Bio
Bio Süßlupinenmehl,100.0,364.0,11.2,14.6,40.4,Lobetaler Bio
Bio Rhönweck,1 Brötchen ,194.0,1.7,35.8,6.8,Lobetaler Bio
Bio Kaiserjagdwurst,100.0,210.0,17.0,1.0,13.0,Lobetaler Bio
Bio Sauerkraut ,100.0,27.0,0.1,2.7,1.4,Lobetaler Bio
Bio Cappuccino,100.0,78.0,3.4,8.8,3.0,Lobetaler Bio
Bio Reisprotein,100.0,404.0,6.6,0.1,83.0,Lobetaler Bio
Bio Eierspätzle,100.0,169.0,3.8,26.9,5.9,Lobetaler Bio
Bio Heidelbeeren,100.0,50.0,0.7,8.5,0.7,Lobetaler Bio
Bio Rinderhackbällchen,100.0,228.0,14.8,8.6,15.2,Lobetaler Bio
Bio Farmergemüse,100.0,55.0,1.0,8.4,3.2,Lobetaler Bio
Bio Putenbrustfilet,100.0,115.0,2.0,1.0,23.0,Lobetaler Bio
Bio Jackfruchtstücke,100.0,303.0,1.2,70.0,4.3,Lobetaler Bio
Bio Energy,100.0,30.0,0.0,6.9,0.1,Lobetaler Bio
Bio Pastrami,100 g,106.0,2.0,1.0,21.0,Lobetaler Bio
Maissnack Bio,100.0,383.0,1.3,85.0,7.0,Lobetaler Bio
Bio Espresso ,100.0,72.0,3.3,8.4,3.1,Lobetaler Bio
Bio Karottensalat,100.0,62.0,0.2,12.2,0.7,Lobetaler Bio
Bio Chiasamen,100.0,356.0,34.0,4.0,21.0,Lobetaler Bio
Bio Butterkäse,100.0,353.0,29.0,0.5,22.5,Lobetaler Bio
Bio Flohsamenschalen,100.0,205.0,2.0,4.3,4.3,Lobetaler Bio
Bio-Brombeeren,100.0,50.0,1.0,6.2,1.2,Lobetaler Bio
Bio Goldmais,100.0,80.0,1.9,11.0,2.9,Lobetaler Bio
Bio Kokosmilch ,100.0,127.0,12.0,3.2,1.1,Lobetaler Bio
Bio Rinderhackfleisch ,100.0,256.0,20.0,0.0,19.0,Lobetaler Bio
Bio Rindersalami,100.0,299.0,22.0,1.0,24.0,Lobetaler Bio
Bio Kokosmehl ,100.0,352.0,13.5,19.7,20.5,Lobetaler Bio
Bio-Dinkelkartoffelblüten,100.0,253.0,2.0,46.3,10.2,Lobetaler Bio
Bio Schinkenwürfel,100.0,224.0,15.8,0.5,20.3,Lobetaler Bio
Bio Mediterran ,100.0,170.0,5.0,28.0,3.0,Lobetaler Bio
Bio-Lachsfilet,100.0,222.0,16.0,0.0,19.0,Lobetaler Bio
Bio Tofu,100.0,136.0,7.9,1.1,15.0,Lobetaler Bio
Bio Buttermilch,1 Becher  ,180.0,5.0,17.5,16.0,Lobetaler Bio
Bio Kaisergemüse,100.0,25.0,0.2,2.9,1.5,Lobetaler Bio
Bio Buttergemüse,100.0,103.0,7.4,5.2,2.7,Lobetaler Bio
Bio Mandeln,100.0,607.0,54.1,3.7,18.7,Lobetaler Bio
Bio-Speisequark,100.0,57.0,0.2,4.1,9.6,Lobetaler Bio
Bio Kräuterquark,100.0,137.0,9.3,3.9,8.5,Lobetaler Bio
Bio Lassi,1 Becher ,213.0,6.5,32.0,6.0,Lobetaler Bio
Bio Körnereck,1 Brötchen  ,231.0,4.9,36.4,7.3,Lobetaler Bio
Bio Garnelen,100.0,80.0,0.6,0.0,19.0,Lobetaler Bio
Bio-Vanillequark,100.0,106.0,3.4,11.3,7.1,Lobetaler Bio
Bio-Spiralis,100.0,352.0,1.6,71.0,12.0,Lobetaler Bio
Bio Schokomilch,100.0,69.0,1.7,9.8,3.6,Lobetaler Bio
Bio Buttermilch,100.0,36.0,1.0,3.5,3.2,Lobetaler Bio
Bio Schnittkäse,1 Scheibe ,92.0,7.2,0.0,6.8,Lobetaler Bio
Bio Sauerrahm,100.0,116.0,10.0,3.3,3.1,Lobetaler Bio
Bio Lachsschinken ,100.0,124.0,1.5,0.5,27.0,Lobetaler Bio
Bio Ziegenjoghurt,100.0,82.0,5.5,3.3,4.7,Lobetaler Bio
Bio-Räucherlachs,100.0,175.0,11.0,0.0,19.0,Lobetaler Bio
Bio Dreikorn,1 Scheibe ,143.0,1.7,24.8,3.8,Lobetaler Bio
Bio-Agavensirup,100.0,300.0,0.1,75.0,0.1,Lobetaler Bio
Bio Gelbwurst,100.0,265.0,24.0,1.0,11.0,Lobetaler Bio
Bio Kidneybohnen,100.0,89.0,0.5,11.0,6.5,Lobetaler Bio
Bio Krustenspitz ,1 Brötchen ,259.0,4.6,44.0,8.8,Lobetaler Bio
