Name,Einheit (g / Stück),Kalorien,Fett,Kohlenhydrate,Eiweiß,Marke
Fior Di Frutta Wild-Heidelbeere,100.0,157.0,0.0,38.0,0.0,ORO di Parma
Sugo Di Carne Alla Toscana,100.0,157.0,10.95,3.01,11.68,ORO di Parma
Prosciutto Di San Daniele,100.0,238.0,14.0,0.0,28.0,ORO di Parma
Mozzarella di Bufala Campana,100.0,262.0,23.0,0.7,13.0,ORO di Parma
Aceto Balsamico Di Modena ,100.0,97.0,0.0,19.0,0.15,ORO di Parma
Aceto Balsamico di Modena,100.0,117.0,0.1,23.0,0.6,ORO di Parma
Mozzarella Di Bufala Campana,100.0,288.0,25.0,0.8,15.0,ORO di Parma
Coppa Di Gelato Tiramisu ,100.0,102.0,4.7,14.0,1.0,ORO di Parma
Frutti di Mare All'olio,100.0,116.0,3.8,1.4,20.3,ORO di Parma
Fior Di Frutta Aprikose,100.0,155.0,0.0,38.0,0.0,ORO di Parma
Fior Di Frutta Kornelkirsche,4 Teelöffel ,31.0,0.0,7.4,0.0,ORO di Parma
Coppa Di Gelato Amarena,1 Portion ,155.0,6.6,22.5,1.1,ORO di Parma
Noblissima Crema Di Tiramisu ,100.0,215.0,7.5,32.1,2.9,ORO di Parma
Minestra Di Fagioli Toscana ,100.0,38.0,1.1,3.7,2.4,ORO di Parma
Passata di Pomodoro Rustica,100.0,41.0,0.2,6.6,2.1,ORO di Parma
Gnocchi Di Patate Dolci,100.0,189.0,0.8,40.4,4.7,ORO di Parma
Mozarella Di Bufala Campana,100.0,262.0,23.0,0.7,13.0,ORO di Parma
Prosciutto Di San Daniele,100.0,265.0,17.0,0.0,28.0,ORO di Parma
Triplo Concentrato Di Pomodoro,100.0,126.0,0.2,22.7,5.7,ORO di Parma
Prosciutto Di San Daniele,100.0,271.0,18.6,0.2,25.7,ORO di Parma
Noblissima Crema Di Neo,100.0,205.0,8.4,27.7,3.8,ORO di Parma
Noblissima Crema Di Nocciolato,100.0,215.0,9.7,28.4,3.0,ORO di Parma
Risotto Frutti Di Mare,100.0,116.0,2.0,19.0,5.8,ORO di Parma
Crema Di Caramello,100.0,211.0,7.3,32.6,3.3,ORO di Parma
Frutti di Mare,100.0,69.0,1.6,0.7,13.0,ORO di Parma
Frutti di Mare,100.0,101.0,3.1,2.4,16.0,ORO di Parma
Gnocchi di Patate,100.0,156.0,0.3,33.4,3.7,ORO di Parma
Fior di Cacao,1 Keks ,38.0,1.6,5.2,0.6,ORO di Parma
Frutti di Mare,100.0,76.0,1.9,0.6,14.0,ORO di Parma
Fior di Grano,1 Keks ,41.0,1.4,6.4,0.7,ORO di Parma
Frutti Di Mare,1 Packung ,195.0,4.2,8.4,31.5,ORO di Parma
Crema Di Tiramisu,100.0,215.0,7.5,32.1,2.9,ORO di Parma
Pesto di Basilico,100.0,258.0,26.0,3.5,2.5,ORO di Parma
Frutti di Mare,100.0,116.0,3.8,1.4,20.0,ORO di Parma
Frutti Di Mare,100.0,85.0,1.7,0.9,16.5,ORO di Parma
Passata Di Pomodoro,100.0,31.0,0.3,4.6,1.6,ORO di Parma
Minestra Di Peperoni,100.0,54.0,3.1,5.5,0.5,ORO di Parma
Frutti Di Mare,100.0,57.0,1.0,0.0,12.0,ORO di Parma
Passata Di Pomodoro,100.0,29.0,0.2,4.2,1.6,ORO di Parma
Amor Di Latte ,1 Portion ,108.0,4.3,15.2,1.8,ORO di Parma
Polpa di Pomodoro ,100.0,28.0,0.0,4.9,1.1,ORO di Parma
Hamburger di Pollo,100.0,133.0,4.6,4.5,16.0,ORO di Parma
Frutti Di Mare ,100.0,57.0,1.6,1.9,8.7,ORO di Parma
Crema di Caramello,100.0,217.0,8.8,30.3,3.7,ORO di Parma
Passata di Pomodoro,100.0,25.0,0.1,4.0,1.4,ORO di Parma
Frutti di Mare,100.0,69.0,1.4,2.0,12.0,ORO di Parma
Insalata Di Mare ,100.0,94.0,2.9,4.0,12.8,ORO di Parma
Mortadella Di Pollo,100.0,126.0,5.3,0.5,19.0,ORO di Parma
Castagne Di Avellino,100.0,172.0,0.8,33.5,3.8,ORO di Parma
Trecce di Mozzarella,100.0,236.0,18.0,0.4,18.0,ORO di Parma
Porzionato Di Sottobosco,100.0,297.0,11.5,44.2,4.2,ORO di Parma
Crostatine di Ricotta,100.0,373.0,15.6,50.4,7.71,ORO di Parma
Polpette Di Pollo,100.0,234.0,11.6,19.1,12.2,ORO di Parma
Mozzarella Di Bufala ,100.0,288.0,25.0,0.8,15.0,ORO di Parma
Passata di Pomodoro,100.0,22.0,0.1,3.0,1.3,ORO di Parma
Prosciutto Di Montagna,100.0,284.0,18.0,0.5,30.0,ORO di Parma
Crema Di Peperoncino,100.0,120.0,9.1,3.9,2.3,ORO di Parma
Parmigiana Di Melanzane,100.0,121.0,6.7,5.4,8.3,ORO di Parma
Balsamico Di Modena,100.0,109.0,0.0,21.6,1.0,ORO di Parma
Burrata Di Bufala,100.0,315.0,31.0,0.0,8.8,ORO di Parma
Crema Di Olive,100.0,452.0,49.0,0.4,1.1,ORO di Parma
Camembert Di Bufala,100.0,303.0,28.0,0.2,12.6,ORO di Parma
Gnocchi Di Patate,100.0,161.0,3.6,27.0,4.2,ORO di Parma
Gnocchi di Patate,100.0,156.0,0.3,33.0,3.7,ORO di Parma
Frutti Di Mare ,100.0,76.0,1.8,2.0,13.0,ORO di Parma
Crema Di Mascarpone,100.0,214.0,8.9,30.3,2.5,ORO di Parma
Gnocchi Di Patate,100.0,133.0,0.45,29.0,2.5,ORO di Parma
Fior Di Cioccolato,100.0,491.0,22.7,63.5,6.7,ORO di Parma
Crema di Nocciolato,100.0,215.0,9.7,28.4,3.0,ORO di Parma
Frutti Di Mare,100.0,82.0,0.7,0.0,19.0,ORO di Parma
Crema Di Marroni,100.0,239.0,0.06,57.0,1.12,ORO di Parma
Pane Di Pizza,100.0,214.0,5.6,31.6,8.2,ORO di Parma
Gnocchi Di Patate ,100.0,131.0,0.8,28.0,2.1,ORO di Parma
Cuor Di Mela ,1 Keks ,47.0,1.5,7.6,0.6,ORO di Parma
Mozzarella di Bufala,100.0,268.0,23.0,0.8,14.5,ORO di Parma
Polpa di Pomodoro,100.0,27.0,0.5,4.0,1.1,ORO di Parma
Baci Di Dama,1 Stück ,73.0,4.7,6.6,1.0,ORO di Parma
Carpaccio di Polpo,100.0,126.0,5.5,1.0,18.0,ORO di Parma
Bianchi Di Spagna ,100.0,95.0,0.6,13.0,6.3,ORO di Parma
Trio Di Mare,100.0,99.0,3.9,0.6,15.5,ORO di Parma
Coppa Di Zibello ,100.0,383.0,31.0,0.0,26.0,ORO di Parma
Biscotti Di Prato ,100.0,437.0,17.0,59.5,9.6,ORO di Parma
Mozzarella Di Latte Di Bufala Mini,100.0,272.0,24.0,1.0,13.0,ORO di Parma
Lasagne Di Semola Di Grano Duro,100.0,358.0,1.8,71.2,12.4,ORO di Parma
Mozzarella Di Latte Di Bufala,100.0,262.0,23.0,0.7,13.0,ORO di Parma
Insalata di Frutti di Mare,100.0,120.0,6.3,3.8,11.7,ORO di Parma
Mozzarella Di Latte Di Bufala,100.0,283.0,25.0,1.0,13.5,ORO di Parma
Prosciutto Du Parma,100.0,253.0,16.0,0.5,27.0,ORO di Parma
Giant Parma Violets,1 Portion ,82.0,0.7,18.9,0.1,ORO di Parma
Parma Schinken,100.0,251.0,15.0,0.0,29.0,ORO di Parma
Parma Schinken,100.0,253.0,16.0,0.5,27.0,ORO di Parma
Salame Di Parma,6 Scheiben ,93.0,7.0,0.3,7.1,ORO di Parma
Salami di Parma,100.0,385.0,29.0,1.0,30.0,ORO di Parma
Prosciutto di Parma,100.0,231.0,13.0,0.5,28.0,ORO di Parma
Prosciutto Di Parma,100.0,266.0,18.0,0.0,26.0,ORO di Parma
Prosciutto Di Parma,100.0,243.0,15.0,0.5,27.0,ORO di Parma
Prosciutto Di Parma,100.0,256.0,16.0,0.0,28.0,ORO di Parma
Immun,1 Tagesportion ,26.0,0.0,6.0,0.1,Orthomol
Sport,1 Portion ,35.0,0.5,7.0,0.5,Orthomol
Sport Recover,1 portion ,183.0,0.9,25.0,16.0,Orthomol
Orthomol Arthro Plus,1 Tagesportion ,52.0,1.2,6.8,2.6,Orthomol
Arthroplus ,1 Portion ,58.0,1.1,7.4,2.6,Orthomol
Vital M ,1 Tüte ,61.0,1.0,11.6,0.3,Orthomol
Vital F,1 Portion ,32.0,0.5,6.2,0.3,Orthomol
Sport Protein,100.0,345.0,2.1,7.6,62.0,Orthomol
Mental,1 Tagesportion,61.0,1.0,11.0,0.4,Orthomol
Orthomol Sport Prepare ,1 Riegel ,131.0,3.3,18.0,5.4,Orthomol
Immun,100.0,103.0,0.5,19.0,0.6,Orthomol
Natur Reis,100.0,344.0,2.5,69.0,9.1,Oryza
Himalaya Basmati,100.0,351.0,1.0,75.0,8.8,Oryza
Sushi Reis,100.0,354.0,1.5,78.0,6.7,Oryza
Milchreis,100.0,357.0,1.0,80.0,5.8,Oryza
Basmati Reis ,100.0,351.0,1.0,75.0,8.8,Oryza
Jasmin Reis,100.0,349.0,1.0,76.0,7.5,Oryza
Risotto,100.0,342.0,1.1,73.0,7.8,Oryza
Risotto Reis ,100.0,342.0,1.1,73.0,7.8,Oryza
Basmati & Wildreis,100.0,352.0,1.1,74.0,9.5,Oryza
Ideal Reis,100.0,349.0,1.8,75.0,6.9,Oryza
Natur & Wildreis,100.0,344.0,2.3,69.0,9.7,Oryza
Natur Reis Gekocht,100.0,127.0,1.0,27.0,3.0,Oryza
Wildreis 100%,100.0,345.0,1.4,66.0,13.3,Oryza
Spitzen Langkorn Reis,100.0,345.0,1.0,76.0,7.4,Oryza
Risotto & Paella Reis,100.0,342.0,1.1,73.0,7.8,Oryza
Naturreis Langkorn Vollkorn,100.0,344.0,2.5,69.0,9.1,Oryza
Natur Und Wildreis,100.0,344.0,2.3,69.0,9.7,Oryza
Steamed Basmati Kokos Zitronengras,100.0,165.0,2.9,31.0,3.7,Oryza
Bio Natur Reis,100.0,349.0,3.5,69.0,7.6,Oryza
10 Minuten Reis,100.0,352.0,1.5,75.0,7.9,Oryza
Steamed Jasmin,100.0,218.0,3.0,42.0,5.0,Oryza
Steamed Basmati Original ,100.0,191.0,3.3,35.0,4.4,Oryza
Bio Natur Reis Express,100.0,168.0,3.5,29.0,3.2,Oryza
Langkorn & Wildreis,100.0,346.0,0.8,76.0,7.9,Oryza
Steamed Basmati Limette Koriander ,100.0,172.0,2.6,33.0,3.8,Oryza
Spitzenreis,100.0,355.0,1.4,77.0,8.1,Oryza
Dinkel,100.0,356.0,2.8,64.0,15.0,Oryza
Bio Ideal Reis,100.0,164.0,2.4,31.0,3.3,Oryza
Basmati Imperial,100.0,352.0,0.8,77.0,9.0,Oryza
RISOTTO & ROTE LINSEN,100.0,338.0,0.9,71.0,10.4,Oryza
Quinoa,100.0,363.0,5.8,61.0,13.0,Oryza
Paella De Valencia,100.0,344.0,0.7,76.0,6.5,Oryza
Couscous,100.0,369.0,2.0,73.0,13.0,Oryza
Risotto Carnaroli,100.0,361.0,0.6,78.0,7.4,Oryza
Bio Mediterran Reis ,100.0,163.0,3.4,29.0,3.1,Oryza
Trigrano,100.0,347.0,1.4,74.0,8.3,Oryza
Basmati & Quinoa,100.0,349.0,2.1,70.6,9.7,Oryza
Mehrkorn & Quinoa,100.0,335.0,2.8,63.0,10.0,Oryza
Ratatouille mit Curry,100.0,85.0,4.4,9.5,0.8,Oryza
103,100.0,211.0,0.0,0.0,0.0,Osborne
Bamba,100.0,534.0,30.0,49.0,17.0,Osem
Flachkräcker,100.0,430.0,13.0,62.2,11.5,Osem
Lübecker Edel-Marzipan Classic ,1 Portion ,60.0,3.5,5.4,1.2,Oster Phantasie
Fondant Hasen,1 Stück ,54.0,0.3,12.5,0.1,Oster Phantasie
Gefüllte Eier,100.0,555.0,34.8,52.9,5.5,Oster Phantasie
Blätter Krokant,100.0,497.0,25.0,62.0,5.0,Oster Phantasie
Whisky-Sahne Trüffel,100.0,479.0,25.0,55.0,5.6,Oster Phantasie
Gelee Hasen,100.0,316.0,0.0,79.0,0.0,Oster Phantasie
Eierlikör Eier,2 Eier ,117.0,5.8,13.0,1.2,Oster Phantasie
Choco Minis,1 Stück ,28.0,1.8,2.7,0.3,Oster Phantasie
Eierlikör Trüffel ,3 Eier ,157.0,9.6,14.0,1.4,Oster Phantasie
Nuss Nugat Gefüllte Vollmilchschokolade,100.0,568.0,37.0,50.3,6.5,Oster Phantasie
Waffel Eier,100.0,524.0,30.0,56.0,4.8,Oster Phantasie
Frühlings Mandeln Zabaione,100.0,558.0,35.0,50.0,9.4,Oster Phantasie
Marzipan-Ei,100.0,444.0,17.0,66.0,6.0,Oster Phantasie
Frühlings Mandeln Kokos,100.0,564.0,36.4,48.9,8.6,Oster Phantasie
Edelmarzipan Pasteten-Eier Nugat,100.0,499.0,27.0,56.0,7.2,Oster Phantasie
Gefüllte Eier Pfefferminze,100.0,545.0,33.0,54.0,4.4,Oster Phantasie
Edelmarzipan Pasteten-Eier Ananas,100.0,411.0,19.0,49.0,5.9,Oster Phantasie
Vegane Ostereier,100.0,563.0,35.0,59.0,1.9,Oster Phantasie
Edelmarzipan Pasteten-Eier Rum-Traube,100.0,465.0,22.0,56.0,6.2,Oster Phantasie
Medaillon Minihäschen ,1 Portion ,70.0,4.5,6.2,0.9,Oster Phantasie
Osternest Mischung,100.0,539.0,31.3,55.4,7.6,Oster Phantasie
Osterbaumstamm,100.0,526.0,30.0,57.0,6.3,Oster Phantasie
Knusper Eier Mandel-Creme,100.0,547.0,33.0,54.0,6.9,Oster Phantasie
Knusper Eier Joghurt-Creme,1 Portion ,68.0,3.9,7.4,0.8,Oster Phantasie
Häschen Eier,100.0,535.0,32.0,53.0,4.9,Oster Phantasie
Löffelei Cookies & Cream,100.0,572.0,37.0,51.0,7.6,Oster Phantasie
Präsent Ei,100.0,535.0,31.0,58.0,5.5,Oster Phantasie
Frühlingsmandeln Tiramisu,100.0,551.0,34.0,50.0,9.4,Oster Phantasie
Oster-Knusper Mandeln,100.0,550.0,33.0,53.0,8.1,Oster Phantasie
Oster-Gelee Mischung,1 Stück ,45.0,0.1,11.2,0.1,Oster Phantasie
Buntes Oster-Ei,100.0,550.0,34.0,52.5,7.2,Oster Phantasie
Oster-Pasta Tricolore,100.0,380.0,1.3,78.0,12.5,Oster Phantasie
Oster Müsli,100.0,399.0,13.0,59.0,11.0,Oster Phantasie
Oster-Minis,100.0,569.0,36.0,53.0,6.8,Oster Phantasie
Oster-Küsse,100.0,390.0,9.7,72.8,2.3,Oster Phantasie
Oster-Brot,100.0,336.0,9.4,55.0,6.7,Oster Phantasie
Oster Nuggets,100.0,245.0,10.9,25.0,11.6,Oster Phantasie
Oster-Freunde,100.0,530.0,29.0,61.5,5.3,Oster Phantasie
Oster Lämmchen,100.0,541.0,34.0,49.0,8.7,Oster Phantasie
Oster-Marienkäfer,1 Stück ,70.0,4.1,7.3,0.9,Oster Phantasie
Oster Box,100.0,163.0,5.3,22.0,6.3,Oster Phantasie
Oster-Knusper,100.0,537.0,31.0,54.0,8.3,Oster Phantasie
Oster-Pastetchen,100.0,583.0,36.0,52.0,8.5,Oster Phantasie
Oster-Gold,100.0,566.0,37.0,51.0,7.4,Oster Phantasie
Oster-Täfelchen,1 Täfelchen ,56.0,3.4,5.6,0.6,Oster Phantasie
Rote Grütze,100.0,93.0,0.8,20.4,0.9,Osterland
Osterland,100.0,349.0,0.1,80.5,6.0,Osterland
Grüne Grütze,100.0,92.0,0.8,20.3,0.9,Osterland
Dessert Soße,100.0,117.0,3.3,18.5,3.2,Osterland
Goldene Grütze ,100.0,93.0,0.8,20.4,0.9,Osterland
Grieß-Dessert,100.0,116.0,3.7,17.6,2.9,Osterland
Rote Grütze mit Himbeer-Geschmack ,100.0,86.0,0.1,21.2,0.2,Osterland
Grieß Dessert Erdbeer Himbeer,100.0,109.0,3.7,15.6,3.0,Osterland
Milch ,100.0,64.0,3.5,4.8,3.3,Osterland
Grießdessert Rote Grütze,100.0,109.0,3.7,15.7,3.1,Osterland
Zimt,100.0,317.0,3.2,56.0,3.9,Ostmann
Dillsauce,100.0,516.0,36.3,39.8,6.6,Ostmann
Kümmel,100.0,381.0,15.0,37.0,19.0,Ostmann
Chiliflocken,100.0,379.0,17.0,32.0,12.0,Ostmann
Italienische Kräuter,100.0,279.0,5.8,23.8,14.2,Ostmann
Paprika Edelsüß ,100.0,356.0,13.0,34.9,14.4,Ostmann
Lebkuchengewürz,100.0,317.0,11.0,44.0,8.0,Ostmann
Kurkuma Gemahlen,100.0,367.0,9.9,58.2,7.8,Ostmann
Majoran,100.0,321.0,7.0,42.5,12.7,Ostmann
Kräuter der Provence,100.0,318.0,10.1,30.2,11.4,Ostmann
Barbecue Marinade,100.0,494.0,46.0,16.0,2.2,Ostmann
Smoky BBQ Würzpaste,100.0,179.0,6.1,25.0,3.2,Ostmann
Geflügel Würzmischung,100.0,84.0,3.0,8.3,2.5,Ostmann
Hackfleisch Würzer,100.0,102.0,3.9,10.0,4.5,Ostmann
Tomaten-Mozzarella Gewürzsalz ,100.0,63.0,1.7,4.9,3.6,Ostmann
Lecker für Rind,100.0,151.0,1.3,26.3,5.0,Ostmann
Lecker für Gemüse,100.0,178.0,1.1,36.6,4.3,Ostmann
Lecker für Indisch ,100.0,184.0,4.9,22.7,5.3,Ostmann
Lecker für Italienisch,100.0,150.0,2.6,21.0,5.9,Ostmann
Soja Sauce,100.0,60.0,0.0,6.0,8.5,Ostmann
Bismarckhering,100.0,150.0,10.0,0.1,15.0,Ostsee Fisch
Sprotten,100.0,220.0,16.0,0.1,18.9,Ostsee Fisch
Kaviar Creme,100.0,363.0,35.0,8.5,3.1,Ostsee Fisch
Schwarzer Heilbutt Geräuchert ,100.0,210.0,17.0,0.5,16.0,Ostsee Fisch
Rollmops,100.0,153.0,10.3,0.2,14.8,Ostsee Fisch
Brathering ,100.0,199.0,14.0,5.7,13.5,Ostsee Fisch
Räucherfisch,100.0,217.0,15.0,0.5,21.0,Ostsee Fisch
Makrele Geräuchert,100.0,239.0,18.3,0.1,19.1,Ostsee Fisch
Alaska-Seelachs-Schnitzel,100.0,336.0,32.0,0.1,12.0,Ostsee Fisch
Schwarzer Heilbutt ,100.0,210.0,17.0,0.5,16.0,Ostsee Fisch
Forellenfilet,100.0,144.0,5.6,0.3,23.2,Ostsee Fisch
Stremel-Lachs,100.0,219.0,15.0,0.0,21.0,Ostsee Fisch
Bücklingsfilet,100.0,194.0,13.0,0.5,20.0,Ostsee Fisch
Graved Lachs,100.0,199.0,12.9,1.5,19.2,Ostsee Fisch
Feine Heringsfilets,100.0,163.0,12.0,1.0,12.6,Ostsee Fisch
Räucherlachs,100.0,170.0,9.3,0.1,21.4,Ostsee Fisch
Alaska Seelachs Dill ,1 Portion ,58.0,4.6,0.4,3.7,Ostsee Fisch
Stremel-Lachs Natur,100.0,217.0,15.0,0.5,21.0,Ostsee Fisch
Räucherlachscreme,100.0,298.0,25.5,4.2,12.7,Ostsee Fisch
Räuchermix,100.0,217.0,15.0,0.5,21.0,Ostsee Fisch
Marinierter Fisch Zitrone & Schwarzer Pfeffer,100.0,65.0,1.2,0.5,13.0,Ostsee Fisch
Pasta mit Gemüse & Fisch ,1 Glas ,110.0,3.6,12.5,4.8,Ostsee Fisch
Fisch Minis Spinat Ricotta,100.0,244.0,13.7,15.1,9.6,Ostsee Fisch
Fisch Minis Alaska Seelachs,100.0,192.0,6.4,21.0,12.2,Ostsee Fisch
Fisch Minis Kräuter-Frischkäse,100.0,236.0,14.7,14.8,10.9,Ostsee Fisch
Marinierter Fisch Tomate & Basilikum ,100.0,70.0,1.4,1.3,13.0,Ostsee Fisch
Pfannen Fisch Mediterrane Kräuter ,100.0,113.0,0.8,11.3,14.9,Ostsee Fisch
Marinierter Fisch Mediterrane Kräuter ,1 Portion ,83.0,1.3,0.8,17.0,Ostsee Fisch
Heute Fisch Seelachs Griechisch,1 Portion ,248.0,6.0,17.0,32.0,Ostsee Fisch
Zitroniger Fisch mit Kerbelsoße,1 Portion ,635.0,26.69,57.94,36.71,Ostsee Fisch
Knusper Fisch Röllchen,1 Stück ,330.0,15.8,28.2,17.8,Ostsee Fisch
Thuna kein Fisch,100.0,216.0,15.4,3.6,14.9,Ostsee Fisch
Fisch-Snack-Box,100.0,176.0,8.0,14.0,13.0,Ostsee Fisch
Fisch-Grill-Spiesse,100.0,188.0,12.0,0.9,18.0,Ostsee Fisch
California Fisch Mix,100.0,158.0,5.1,23.0,5.0,Ostsee Fisch
Wie Fisch-StäBchen,100.0,221.0,10.0,22.0,9.3,Ostsee Fisch
Grillgewürzsalz für Fisch,100.0,138.0,3.0,14.7,6.3,Ostsee Fisch
Fisch Pfanne Sylt,100.0,95.0,6.0,3.9,5.9,Ostsee Fisch
Bratkartoffel Fisch Pfanne,100.0,97.0,3.4,9.7,5.6,Ostsee Fisch
Fisch Pfanne Italia,100.0,60.0,2.6,3.0,5.6,Ostsee Fisch
Crunch 'N' Fisch,100.0,215.0,9.7,20.3,11.0,Ostsee Fisch
Riesen Fisch-Sticks,100.0,200.0,7.4,21.0,12.0,Ostsee Fisch
Veggie Fisch Stäbchen,100.0,226.0,10.4,23.9,7.3,Ostsee Fisch
Fettuccine Fisch & Shrimps,100.0,117.0,2.9,16.6,5.5,Ostsee Fisch
Fisch Fix Kräutercreme,100.0,123.0,10.4,6.3,1.0,Ostsee Fisch
Ostsee Dorschfilets in Knusperpanade,100.0,204.0,7.8,18.7,14.8,Ostsee Fisch
Fisch Minis ,100.0,198.0,13.1,6.9,12.1,Ostsee Fisch
Fisch-Nuggets,100.0,172.0,8.6,11.8,11.7,Ostsee Fisch
Fisch Knusperlis,1/2 Packung ,202.0,8.8,16.3,13.8,Ostsee Fisch
Fisch-Stäbchen,1 Fischstäbchen ,51.0,2.1,4.2,3.6,Ostsee Fisch
Fisch Frikadellen,100.0,123.0,1.8,15.2,11.5,Ostsee Fisch
Fisch Frikadellen,1 Frikadelle ,77.0,1.1,9.5,7.2,Ostsee Fisch
Fisch-Knuspernuggets,100.0,200.0,8.4,18.7,11.8,Ostsee Fisch
Fisch-Knusperfilets,100.0,131.0,0.9,18.0,12.0,Ostsee Fisch
Fisch Würfel,100.0,83.0,1.2,0.0,18.0,Ostsee Fisch
Crunch'n Fisch,100.0,223.0,9.8,22.0,11.0,Ostsee Fisch
Fisch Frites,100.0,166.0,1.4,25.6,12.3,Ostsee Fisch
Fisch Nuggets,100.0,167.0,6.9,14.0,10.0,Ostsee Fisch
Fisch-Grillpfanne,100.0,105.0,3.6,0.7,17.3,Ostsee Fisch
Fisch Frikadellen,100.0,138.0,3.3,17.1,9.7,Ostsee Fisch
Ostsee-Schinken,100.0,243.0,15.0,0.7,26.0,Ostsee Fisch
Ostsee Kernschinken ,100.0,190.0,10.0,0.8,24.0,Ostsee Fisch
Ostsee Cheddar,100.0,390.0,32.0,0.5,25.0,Ostsee Fisch
Yummy Timeout Beauty Slim Shake Cookie Dough,100.0,350.0,3.8,23.6,49.8,Ovivo Slim
Amazing Timeout Beauty Slim Shake Cookie Dream,100.0,316.0,4.0,9.8,48.2,Ovivo Slim
Fit + Feelgood Slim Shake Rote Beeren-Joghurt,1 Portion + 200ml Milch ,215.0,5.5,20.0,20.0,Ovivo Slim
Fit+Feelgood Slim Rote Beeren-Joghurt,100.0,374.0,7.6,32.0,39.0,Ovivo Slim
Tasty Timeout Beauty Slim Shake Wildbeere,100.0,330.0,1.7,21.7,49.3,Ovivo Slim
Women Low Sugar Slim Shake Mango,100.0,314.0,1.0,17.0,50.0,Ovivo Slim
Fit+Feelgood Slim Shake Himbeer-Vanille,100.0,63.0,1.8,6.6,4.3,Ovivo Slim
Fit + Feelgood Slim Shake Pina Colada,100.0,374.0,7.4,32.0,39.0,Ovivo Slim
Fit+ Feelgood Slim Rote Beeren-Joghurt,1 Portion + 200ml Wasser ,245.0,5.7,20.1,24.1,Ovivo Slim
Fit + Feelgood Slim Shake Espresso-Macchiato,100.0,369.0,7.2,30.0,40.0,Ovivo Slim
Slim Queen Lemon Cheesecake ,100.0,402.0,12.0,35.0,37.0,Ovivo Slim
Slim Shake Salted Caramel,1 Portion ,215.0,5.4,20.0,20.0,Ovivo Slim
Slim Shake Banane-Quark,1 Portion mit 200ml  ,215.0,5.5,20.0,20.0,Ovivo Slim
Kartoffel Lauch Slim,1 Portion ,215.0,4.3,25.2,17.4,Ovivo Slim
Slim Shake Vanille,100.0,400.0,9.2,31.0,47.6,Ovivo Slim
Slim Body Shake,1 Portion ,201.0,3.9,15.9,22.3,Ovivo Slim
Slim Sirup Erdbeere,100.0,6.0,0.0,0.0,0.0,Ovivo Slim
Slim Latte Macchiato,1 Portion ,260.0,7.0,20.2,28.3,Ovivo Slim
Slim Konfitüre Kirsche,100.0,63.0,0.25,7.5,0.44,Ovivo Slim
Slim Bread Garlic,100.0,88.0,1.0,12.36,10.7,Ovivo Slim
Slim Konfitüre Erdbeere,100.0,54.0,0.2,4.94,0.4,Ovivo Slim
Slim Cake Blueberry,100.0,73.0,0.9,6.9,6.0,Ovivo Slim
Spaghetti Slim,100.0,8.0,0.2,0.0,0.0,Ovivo Slim
Vanilla Slim,"1 Portion + 300ml Milch 1,5 % ",262.0,6.9,23.3,26.0,Ovivo Slim
Vanilla Slim ,100.0,398.0,7.0,29.8,53.1,Ovivo Slim
Slim Müsli,100.0,397.0,15.0,15.0,44.0,Ovivo Slim
Nudeln Slim,100.0,8.0,0.2,0.0,0.0,Ovivo Slim
Slim Shake ,100.0,62.0,1.9,3.0,7.7,Ovivo Slim
Tomate Slim,1 Portion + 300ml Wasser ,218.0,5.1,18.4,20.8,Ovivo Slim
Fettuccine Slim,100.0,8.0,0.2,0.0,0.0,Ovivo Slim
Crunchy Cream,100.0,547.0,32.4,59.4,3.7,Ovomaltine 
Ovomaltine,100.0,376.0,2.0,78.0,9.4,Ovomaltine 
Kakao ,1 Portion ,173.0,3.6,25.1,8.8,Ovomaltine 
Schokolade,100.0,514.0,25.6,62.2,7.6,Ovomaltine 
Ovomaltine,100.0,376.0,2.0,78.0,9.4,Ovomaltine 
Schokolade Crunchy,100.0,510.0,26.1,60.0,7.4,Ovomaltine 
Kakao,100.0,369.0,1.7,76.0,9.9,Ovomaltine 
Crunchy Müsli Plus,100.0,420.0,11.3,54.9,22.1,Ovomaltine 
Crunchy,100.0,514.0,25.6,62.2,7.6,Ovomaltine 
Crisp Müsli,100.0,420.0,12.0,66.0,9.0,Ovomaltine 
Crunchy Biscuit,2 Biscuits ,155.0,7.3,19.7,2.4,Ovomaltine 
Ovomaltine Drink,100.0,80.0,1.1,9.2,7.4,Ovomaltine 
Ovo Drink,100.0,77.0,2.0,11.6,3.1,Ovomaltine 
Crisp Müsli Snack,1 Riegel ,105.0,3.0,17.8,1.4,Ovomaltine 
Ovolino,100.0,576.0,38.0,52.0,5.0,Ovomaltine 
Schoko ,100.0,392.0,3.9,81.0,6.6,Ovomaltine 
Ovo Rocks,100.0,471.0,20.0,62.7,7.4,Ovomaltine 
Brotaufstrich,100.0,544.0,31.6,60.2,4.0,Ovomaltine 
Petit Beurre,100.0,509.0,24.2,65.0,7.0,Ovomaltine 
Choc Ovo,100.0,432.0,13.0,65.9,11.0,Ovomaltine 
Sosis,100.0,213.0,17.0,4.1,11.0,Öztürk
Putenbrust Gegart,100.0,90.0,2.0,0.3,19.0,Öztürk
Mini Tavuk Sosis,100.0,276.0,24.0,3.1,12.0,Öztürk
Pastirma ,100.0,230.0,10.0,0.7,32.0,Özyörem
Sigir Sosis,100.0,269.0,22.2,1.1,16.3,Özyörem
